"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num"
NA,NA,NA,NA,NA,NA
1.13791411016406,-0.258445145301224,1.65144564768954,-1.01563090159778,0.702930769368833,-0.482822598016129
-1.35534574131844,-0.258445145301224,-0.825722823844771,0.0267271289894152,0.702930769368833,0.694057484648185
-0.518545911937747,-1.29222572650612,NA,0.0267271289894152,-0.741982478778213,-1.65970268068044
1.62045533404112,0.775335435903673,-0.825722823844771,-1.01563090159778,0.702930769368833,0.694057484648185
-0.718377582246687,-0.258445145301224,1.65144564768954,0.0267271289894152,0.702930769368833,0.694057484648185
1.86098839716565,1.80911601710857,1.65144564768954,-2.05798893218498,-3.6318089750723,-2.83658276334476
0.378673868939073,0.775335435903673,-0.825722823844771,-1.01563090159778,0.702930769368833,0.694057484648185
-0.733836318680355,-0.258445145301224,-0.825722823844771,0.0267271289894152,0.702930769368833,0.694057484648185
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.604894916570381,-1.29222572650612,-0.825722823844771,1.06908515957661,NA,0.694057484648185
0.5669574028874,-0.258445145301224,0,0.0267271289894152,0.702930769368833,0.694057484648185
0.0370917083195965,NA,NA,0.0267271289894152,-0.741982478778213,0.694057484648185
1.10738989583429,0.775335435903673,1.65144564768954,-1.01563090159778,-0.741982478778213,-1.65970268068044
1.58367433933471,0.775335435903673,0,-1.01563090159778,NA,-0.482822598016129
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.348275508474407,1.80911601710857,NA,1.06908515957661,0.702930769368833,0.694057484648185
0.114215141390272,-0.258445145301224,0,-1.01563090159778,-0.741982478778213,-0.482822598016129
-0.516381093940611,-1.29222572650612,-0.825722823844771,0.0267271289894152,-0.741982478778213,-0.482822598016129
-0.0446272009740759,NA,NA,NA,NA,NA
0.0666909617348189,0.775335435903673,-0.825722823844771,0.0267271289894152,0.702930769368833,0.694057484648185
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.998998584067087,NA,NA,NA,NA,NA
-0.872574208793363,-1.29222572650612,-0.825722823844771,1.06908515957661,0.702930769368833,0.694057484648185
1.83586456663134,-1.29222572650612,-0.825722823844771,0.0267271289894152,-0.741982478778213,-0.482822598016129
1.1487381782302,0.775335435903673,1.65144564768954,-1.01563090159778,-0.741982478778213,-0.482822598016129
1.04269668541086,0.775335435903673,0,-1.01563090159778,0.702930769368833,0.694057484648185
-0.315848655812383,0.775335435903673,-0.825722823844771,1.06908515957661,0.702930769368833,0.694057484648185
-0.709100858625316,-1.29222572650612,-0.825722823844771,1.06908515957661,0.702930769368833,0.694057484648185
NA,NA,NA,NA,NA,NA
0.0685163994333617,NA,NA,1.06908515957661,0.702930769368833,0.694057484648185
0.257129515644146,-0.258445145301224,0.825722823844771,-1.01563090159778,0.702930769368833,0.694057484648185
-1.50899352440477,-1.29222572650612,NA,NA,NA,NA
-0.818510245529665,-0.258445145301224,NA,NA,NA,NA
1.07617837228519,0.775335435903673,0,1.06908515957661,-2.18689572692526,-0.482822598016129
-0.868161278532176,-1.29222572650612,-0.825722823844771,1.06908515957661,-0.741982478778213,-0.482822598016129
-0.809077936985514,NA,NA,0.0267271289894152,0.702930769368833,-2.83658276334476
1.07639031235541,1.80911601710857,0.825722823844771,-2.05798893218498,-0.741982478778213,-1.65970268068044
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.05787333107765,-0.258445145301224,-0.825722823844771,1.06908515957661,-0.741982478778213,-0.482822598016129
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.628807100475136,NA,NA,0.0267271289894152,-0.741982478778213,-0.482822598016129
NA,NA,NA,NA,NA,NA
-1.26737007356768,-0.258445145301224,NA,1.06908515957661,0.702930769368833,0.694057484648185
1.13718883629467,-1.29222572650612,-0.825722823844771,-2.05798893218498,-0.741982478778213,-0.482822598016129
-0.655242719879076,-0.258445145301224,0.825722823844771,1.06908515957661,0.702930769368833,0.694057484648185
-1.13079945644073,-0.258445145301224,-0.825722823844771,1.06908515957661,0.702930769368833,0.694057484648185
-1.45110102784047,-0.258445145301224,0.825722823844771,0.0267271289894152,-0.741982478778213,0.694057484648185
NA,NA,NA,NA,NA,NA
-0.0536343799637982,0.775335435903673,1.65144564768954,1.06908515957661,0.702930769368833,0.694057484648185
NA,NA,NA,NA,NA,NA
-1.30083830184204,1.80911601710857,-0.825722823844771,1.06908515957661,0.702930769368833,0.694057484648185
-1.29493927034182,NA,NA,0.0267271289894152,0.702930769368833,0.694057484648185
