"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
0.174793130020291,-0.937436866561092,-0.588325316177041,-0.275202335356541,-0.965308957429393,-1.40097167732794,0,0.454060687567631,-0.405380729949319
2.02367030353743,-0.937436866561092,-1.89104565914049,-0.275202335356541,-0.965308957429393,-1.40097167732794,-1.58113883008419,0.454060687567631,-0.405380729949319
1.26680714874177,-0.937436866561092,0.714395026786407,-1.697081068032,-0.965308957429393,-0.160111048837479,-3.16227766016838,2.46490087536714,-0.405380729949319
-0.599200903481142,0.468718433280546,0.714395026786407,1.14667639731892,-0.965308957429393,1.08074957965298,0,0.454060687567631,-0.405380729949319
1.42204863400575,-0.937436866561092,-0.588325316177041,-0.275202335356541,0.459670932109235,1.08074957965298,0,0.454060687567631,-0.405380729949319
-0.460564212163416,0.468718433280546,0.714395026786407,-0.275202335356541,0.459670932109235,1.08074957965298,0,0.454060687567631,-0.405380729949319
2.17235930608026,-0.937436866561092,0.714395026786407,-0.275202335356541,0.459670932109235,1.08074957965298,0,0.454060687567631,-0.405380729949319
0.909119041417572,-0.937436866561092,-1.89104565914049,-1.697081068032,-0.965308957429393,-1.40097167732794,-1.58113883008419,0.454060687567631,-0.405380729949319
0.476515245158009,0.468718433280546,-0.588325316177041,-0.275202335356541,-0.965308957429393,-0.160111048837479,0,-1.55677950023188,-0.405380729949319
-0.101351637875241,-0.937436866561092,-0.588325316177041,-0.275202335356541,0.459670932109235,-0.160111048837479,0,-1.55677950023188,-0.405380729949319
1.3708426174587,0.468718433280546,-0.588325316177041,-0.275202335356541,-0.965308957429393,-1.40097167732794,0,0.454060687567631,-0.405380729949319
-0.793705895775213,1.87487373312218,0.714395026786407,-1.697081068032,-0.965308957429393,1.08074957965298,1.58113883008419,0.454060687567631,-0.405380729949319
-0.638154998984016,0.468718433280546,0.714395026786407,1.14667639731892,0.459670932109235,-0.160111048837479,0,-1.55677950023188,-0.405380729949319
-1.06797673604156,0.468718433280546,0.714395026786407,1.14667639731892,0.459670932109235,1.08074957965298,0,-1.55677950023188,-0.405380729949319
0.561451936619097,1.87487373312218,-1.89104565914049,-0.275202335356541,-0.965308957429393,-1.40097167732794,-1.58113883008419,0.454060687567631,-0.405380729949319
NA,-0.937436866561092,0.714395026786407,1.14667639731892,1.88465082164786,1.08074957965298,0,0.454060687567631,-0.405380729949319
-1.16484591913225,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.34893534171959,1.87487373312218,0.714395026786407,-0.275202335356541,0.459670932109235,-0.160111048837479,0,0.454060687567631,-0.405380729949319
0.150558605498411,-0.937436866561092,0.714395026786407,-1.697081068032,-0.965308957429393,-1.40097167732794,0,0.454060687567631,-0.405380729949319
-0.416727371475539,-0.937436866561092,0.714395026786407,1.14667639731892,0.459670932109235,-0.160111048837479,1.58113883008419,0.454060687567631,-0.405380729949319
1.18790310801763,0.468718433280546,-0.588325316177041,-1.697081068032,0.459670932109235,-1.40097167732794,0,0.454060687567631,-0.405380729949319
-0.748072782893596,0.468718433280546,0.714395026786407,-0.275202335356541,-0.965308957429393,-0.160111048837479,0,0.454060687567631,-0.405380729949319
-0.243847681072232,-0.937436866561092,0.714395026786407,1.14667639731892,-0.965308957429393,-0.160111048837479,1.58113883008419,0.454060687567631,-0.405380729949319
0.454501621267234,0.468718433280546,0.714395026786407,-0.275202335356541,-0.965308957429393,-0.160111048837479,0,0.454060687567631,-0.405380729949319
0.121710675769374,0.468718433280546,-0.588325316177041,1.14667639731892,0.459670932109235,1.08074957965298,0,0.454060687567631,1.68908637478883
-2.21439097581021,NA,0.714395026786407,-0.275202335356541,0.459670932109235,1.08074957965298,0,-1.55677950023188,3.78355347952697
-0.736995823325421,0.468718433280546,0.714395026786407,-0.275202335356541,0.459670932109235,-1.40097167732794,0,-1.55677950023188,1.68908637478883
-0.925753775523052,1.87487373312218,-1.89104565914049,1.14667639731892,1.88465082164786,1.08074957965298,0,-1.55677950023188,-0.405380729949319
-0.903989433424054,-0.937436866561092,0.714395026786407,-0.275202335356541,0.459670932109235,-0.160111048837479,0,-1.55677950023188,1.68908637478883
-0.44679158926729,0.468718433280546,0.714395026786407,1.14667639731892,-0.965308957429393,-0.160111048837479,0,0.454060687567631,1.68908637478883
-0.521640918103269,-0.937436866561092,-1.89104565914049,1.14667639731892,1.88465082164786,1.08074957965298,1.58113883008419,0.454060687567631,-0.405380729949319
0.0406646224755414,-0.937436866561092,0.714395026786407,1.14667639731892,1.88465082164786,1.08074957965298,1.58113883008419,0.454060687567631,-0.405380729949319
