"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q23g_num"
NA,NA,NA,NA,NA,NA
0.544195943002648,-0.385183060796699,0.59282592612261,-0.579103655986521,-1.14876124378039,0.436079284213834
-1.09093579142904,-0.385183060796699,-1.03399870835339,1.63511620513841,-0.110155187759763,1.72449535120925
1.0639792731548,-0.385183060796699,-0.22058639111539,-0.579103655986521,-0.110155187759763,0.436079284213834
0.652818034094886,NA,NA,0.528006274575946,-0.110155187759763,0.436079284213834
0.662666041536131,0.696997919536885,-1.03399870835339,-0.579103655986521,-1.14876124378039,0.436079284213834
0.346612821480681,NA,NA,-0.579103655986521,-0.110155187759763,-0.852336782781584
0.166546866509993,0.696997919536885,1.40623824336061,1.63511620513841,0.928450868260861,1.72449535120925
1.28016432765386,-0.385183060796699,1.40623824336061,-0.579103655986521,-1.14876124378039,-0.852336782781584
-1.76302564605758,-1.46736404113028,-1.03399870835339,1.63511620513841,1.96705692428149,0.436079284213834
0.787482585765139,NA,NA,-0.579103655986521,-0.110155187759763,0.436079284213834
-0.00994986245873477,-0.385183060796699,-1.03399870835339,-0.579103655986521,-0.110155187759763,0.436079284213834
0.821833395553343,0.696997919536885,-1.03399870835339,0.528006274575946,-0.110155187759763,-0.852336782781584
-1.72415382231264,NA,NA,0.528006274575946,-0.110155187759763,0.436079284213834
-0.72605192832346,0.696997919536885,-1.03399870835339,1.63511620513841,1.96705692428149,-0.852336782781584
-1.02588734302855,-0.385183060796699,-0.22058639111539,1.63511620513841,1.96705692428149,1.72449535120925
0.899053343718345,-1.46736404113028,1.40623824336061,-1.68621358654899,-1.14876124378039,-2.140752849777
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.24888810286684,0.696997919536885,-0.22058639111539,0.528006274575946,0.928450868260861,0.436079284213834
1.34359613808747,0.696997919536885,0.59282592612261,-0.579103655986521,-0.110155187759763,-0.852336782781584
-0.351031934227466,0.696997919536885,-0.22058639111539,0.528006274575946,0.928450868260861,0.436079284213834
0.516705962755266,-0.385183060796699,-1.03399870835339,-0.579103655986521,-1.14876124378039,0.436079284213834
-1.39872031657716,-1.46736404113028,-1.03399870835339,1.63511620513841,-0.110155187759763,0.436079284213834
0.999346083428244,1.77917889987047,-0.22058639111539,0.528006274575946,-0.110155187759763,0.436079284213834
1.99497867666715,1.77917889987047,1.40623824336061,0.528006274575946,-0.110155187759763,-2.140752849777
-0.448009718184913,NA,NA,-0.579103655986521,-1.14876124378039,0.436079284213834
-0.314781020663006,-0.385183060796699,-1.03399870835339,-1.68621358654899,-1.14876124378039,0.436079284213834
