"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num"
0.548076253525504,-0.683130051063974,0.833410849107961,0.891249819710923,-0.788810637746615,0.559680274024751,0.582575265003535,0.258198889747161,-0.540061724867322
-0.67536328288843,-0.683130051063974,-0.729234492969466,0.891249819710923,-0.788810637746615,1.75899514693493,-0.509753356878094,0.258198889747161,-0.540061724867322
-0.658562141922631,-0.683130051063974,-0.729234492969466,-1.11406227463865,-0.788810637746615,0.559680274024751,1.67490388688516,-1.67829278335655,-2.16024689946929
-1.24168809345202,-0.683130051063974,0.833410849107961,0.891249819710923,1.18321595661992,-1.83894947179561,-1.60208197875972,2.19469056285087,-0.540061724867322
-0.13436084032578,1.36626010212795,0.833410849107961,-1.11406227463865,1.18321595661992,0.559680274024751,0.582575265003535,0.258198889747161,1.08012344973464
-0.559045575780487,-0.683130051063974,-0.729234492969466,0.891249819710923,1.18321595661992,0.559680274024751,0.582575265003535,0.258198889747161,1.08012344973464
0.640667839790648,1.36626010212795,0.833410849107961,-1.11406227463865,-0.788810637746615,0.559680274024751,0.582575265003535,0.258198889747161,1.08012344973464
1.42873855777051,1.36626010212795,0.833410849107961,-1.11406227463865,-0.788810637746615,-0.639634598885429,0.582575265003535,0.258198889747161,-0.540061724867322
-0.851468965127651,1.36626010212795,0.833410849107961,0.891249819710923,1.18321595661992,-0.639634598885429,-0.509753356878094,0.258198889747161,1.08012344973464
1.68358355374767,-0.683130051063974,0.833410849107961,-1.11406227463865,-0.788810637746615,0.559680274024751,0.582575265003535,-1.67829278335655,1.08012344973464
0.750600723464103,-0.683130051063974,-0.729234492969466,0.891249819710923,1.18321595661992,0.559680274024751,0.582575265003535,0.258198889747161,-0.540061724867322
1.44893639853696,1.36626010212795,0.833410849107961,-1.11406227463865,-0.788810637746615,-0.639634598885429,-1.60208197875972,-1.67829278335655,1.08012344973464
-0.308780283749374,-0.683130051063974,-0.729234492969466,0.891249819710923,-0.788810637746615,0.559680274024751,0.582575265003535,0.258198889747161,-0.540061724867322
-1.14253277422498,-0.683130051063974,-2.29187983504689,-0.445624909855461,-0.788810637746615,-0.639634598885429,-0.509753356878094,0.258198889747161,-0.540061724867322
-0.928801369364046,-0.683130051063974,-0.729234492969466,0.891249819710923,1.18321595661992,-1.83894947179561,-1.60208197875972,0.258198889747161,-0.540061724867322
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
