"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q19_num"
0.609971948222633,-1.36572295434445,-0.318596546432155
1.44808644798468,0.951867513634014,-0.318596546432155
NA,NA,NA
NA,NA,NA
2.15923598327319,0.951867513634014,-0.318596546432155
0.71241998041871,-1.36572295434445,-0.318596546432155
-2.5046330079601,-1.36572295434445,1.91157927859293
0.157598457482303,0.951867513634014,-0.318596546432155
-0.153285967952547,0.951867513634014,-0.318596546432155
-0.74474315836182,-0.20692772035522,-0.318596546432155
NA,NA,NA
-0.703248717896107,-0.20692772035522,-0.318596546432155
-0.443229046173297,0.951867513634014,-0.318596546432155
NA,NA,NA
0.449670257900471,0.951867513634014,-0.318596546432155
1.28036247850278,-1.36572295434445,-0.318596546432155
0.798481968458093,-0.20692772035522,-0.318596546432155
-0.635863813168029,-0.20692772035522,-0.318596546432155
-0.903046005674569,-1.36572295434445,1.91157927859293
0.501418697411512,0.951867513634014,-0.318596546432155
0.74380019121581,0.951867513634014,-0.318596546432155
-0.973615525544972,-0.20692772035522,-0.318596546432155
-0.263406121873417,0.951867513634014,-0.318596546432155
0.439927294642237,0.951867513634014,-0.318596546432155
NA,NA,NA
-1.09048037820996,-1.36572295434445,4.14175510361801
-0.550328362377318,0.951867513634014,-0.318596546432155
-0.758483833261131,-0.20692772035522,-0.318596546432155
-0.686937490711002,0.951867513634014,-0.318596546432155
-0.616784409278687,-1.36572295434445,-0.318596546432155
-1.25179701712065,-1.36572295434445,-0.318596546432155
1.45010225292396,0.951867513634014,-0.318596546432155
0.649569189146841,NA,NA
-0.144189505320032,NA,NA
1.02342721330042,-0.20692772035522,-0.318596546432155
