"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23g_num"
-1.23990442244578,0.439696865275764,-0.356873213573165,-0.448496850922452,-0.439798994964385,0.17472890273429
-0.960560318612173,0.439696865275764,-0.356873213573165,-0.448496850922452,-0.439798994964385,0.17472890273429
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.43778950174706,0.439696865275764,-0.356873213573165,-0.448496850922452,-0.439798994964385,0.17472890273429
0.262664323780941,0.439696865275764,-0.356873213573165,-0.448496850922452,-0.439798994964385,0.17472890273429
-2.17368100099674,-2.19848432637882,-0.356873213573165,-0.448496850922452,-1.59926907259776,0.17472890273429
0.40093573692236,0.439696865275764,1.07061964071949,-0.448496850922452,-0.439798994964385,0.17472890273429
-0.681800706179741,0.439696865275764,-0.356873213573165,-0.448496850922452,-0.439798994964385,-1.09205564208932
-0.640077403603662,0.439696865275764,-0.356873213573165,-1.74913771859756,-1.59926907259776,0.17472890273429
NA,NA,NA,NA,NA,NA
-0.922310809868162,0.439696865275764,-0.356873213573165,-0.448496850922452,-0.439798994964385,0.17472890273429
-0.268823653678679,-2.19848432637882,-0.356873213573165,-0.448496850922452,-0.439798994964385,-2.35884018691292
NA,NA,NA,NA,NA,NA
1.50694976439316,0.439696865275764,1.07061964071949,0.852144016752659,0.719671082668993,0.17472890273429
1.5149754696343,0.439696865275764,1.07061964071949,0.852144016752659,0.719671082668993,1.4415134475579
-0.352124523300343,-2.19848432637882,-0.356873213573165,-0.448496850922452,-0.439798994964385,-1.09205564208932
0.495920831341041,0.439696865275764,-0.356873213573165,-0.448496850922452,-0.439798994964385,1.4415134475579
1.00644468560391,0.439696865275764,-0.356873213573165,2.15278488442777,1.87914116030237,0.17472890273429
0.242366958711117,0.439696865275764,1.07061964071949,-0.448496850922452,-0.439798994964385,-1.09205564208932
1.74051367476873,0.439696865275764,1.07061964071949,0.852144016752659,0.719671082668993,0.17472890273429
-0.499462189239212,0.439696865275764,1.07061964071949,0.852144016752659,0.719671082668993,0.17472890273429
0.339026204238054,0.439696865275764,2.49811249501215,0.852144016752659,0.719671082668993,-2.35884018691292
0.409919722994057,0.439696865275764,-1.78436606786582,-0.448496850922452,-0.439798994964385,0.17472890273429
NA,NA,NA,NA,NA,NA
-0.824117442251725,0.439696865275764,-1.78436606786582,-1.74913771859756,1.87914116030237,0.17472890273429
1.02388737463306,0.439696865275764,-0.356873213573165,-0.448496850922452,-0.439798994964385,1.4415134475579
-1.38339161313535,-2.19848432637882,-1.78436606786582,-0.448496850922452,-1.59926907259776,-1.09205564208932
-1.08684728246809,0.439696865275764,1.07061964071949,-0.448496850922452,-0.439798994964385,0.17472890273429
-0.563156982172049,0.439696865275764,-0.356873213573165,-0.448496850922452,-0.439798994964385,0.17472890273429
-0.0526475620271007,0.439696865275764,-0.356873213573165,0.852144016752659,0.719671082668993,0.17472890273429
0.329274395392665,0.439696865275764,1.07061964071949,-0.448496850922452,-0.439798994964385,-1.09205564208932
0.273794371406549,-2.19848432637882,NA,2.15278488442777,1.87914116030237,1.4415134475579
-0.808956479992154,0.439696865275764,NA,NA,NA,NA
1.47339937440396,0.439696865275764,-0.356873213573165,2.15278488442777,1.87914116030237,1.4415134475579
