"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-1.88022469278039,2.4088652056409,0.953820966476532,0.666828774065213,-0.133490473438937,0.743391941675028,-2.80899793819526,-1.64262022366722,0.084717374208736,0.860309002014606,-0.382300727378128
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.815546909040229,0.229415733870562,0.953820966476532,-0.424345583496044,-0.133490473438937,0.743391941675028,0.914557468249619,0.438032059644591,0.084717374208736,0.860309002014606,3.44070654640316
-0.785329784217042,NA,0.953820966476532,0.666828774065213,-2.53631899533982,-1.27438618572862,-0.326627667232007,-0.602294082011312,0.084717374208736,-0.229415733870562,1.52920290951251
0.336612036070426,0.229415733870562,0.953820966476532,0.666828774065213,-0.133490473438937,0.743391941675028,0.914557468249619,0.438032059644591,0.084717374208736,-0.229415733870562,-0.382300727378128
-0.55541559251741,0.229415733870562,-0.693687975619296,-0.424345583496044,-0.133490473438937,0.743391941675028,-0.326627667232007,0.438032059644591,0.084717374208736,0.860309002014606,-0.382300727378128
0.300152436280606,0.229415733870562,-0.693687975619296,0.666828774065213,-0.133490473438937,0.743391941675028,0.914557468249619,0.438032059644591,0.084717374208736,-2.4088652056409,-0.382300727378128
1.16517891071985,0.229415733870562,0.953820966476532,0.666828774065213,-0.133490473438937,-1.27438618572862,-0.326627667232007,-0.602294082011312,0.084717374208736,-0.229415733870562,-0.382300727378128
-0.479711389487919,0.229415733870562,-0.693687975619296,0.666828774065213,-0.133490473438937,0.743391941675028,0.914557468249619,1.47835820130049,0.084717374208736,0.860309002014606,1.52920290951251
0.114234335386007,0.229415733870562,-0.693687975619296,0.666828774065213,-0.133490473438937,0.743391941675028,0.914557468249619,-1.64262022366722,0.084717374208736,-0.229415733870562,-0.382300727378128
1.23674944442288,0.229415733870562,-0.693687975619296,-1.5155199410573,2.26933804846194,-1.27438618572862,-0.326627667232007,0.438032059644591,0.084717374208736,-0.229415733870562,-0.382300727378128
-0.010222494811975,0.229415733870562,-0.693687975619296,NA,-0.133490473438937,-1.27438618572862,-0.326627667232007,-0.602294082011312,0.084717374208736,-0.229415733870562,-0.382300727378128
-0.91108060772127,0.229415733870562,0.953820966476532,0.666828774065213,-0.133490473438937,0.743391941675028,0.914557468249619,0.438032059644591,0.084717374208736,0.860309002014606,-0.382300727378128
-0.669825473703472,-1.95003373789977,-0.693687975619296,0.666828774065213,-0.133490473438937,0.743391941675028,-0.326627667232007,-0.602294082011312,-1.52491273575724,-0.229415733870562,-0.382300727378128
0.54662172790177,0.229415733870562,0.953820966476532,-0.424345583496044,2.26933804846194,0.743391941675028,-0.326627667232007,0.438032059644591,1.69434748417472,0.860309002014606,-0.382300727378128
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.228112887428447,-1.95003373789977,0.953820966476532,0.666828774065213,NA,0.743391941675028,-0.326627667232007,-0.602294082011312,0.084717374208736,0.860309002014606,-0.382300727378128
-0.683359118131056,0.229415733870562,-0.693687975619296,0.666828774065213,-0.133490473438937,0.743391941675028,-0.326627667232007,0.438032059644591,0.084717374208736,-0.229415733870562,-0.382300727378128
1.85016620028364,0.229415733870562,-2.34119691771512,-1.5155199410573,-0.133490473438937,-1.27438618572862,0.914557468249619,1.47835820130049,0.084717374208736,-0.229415733870562,-0.382300727378128
2.09458263240568,-1.95003373789977,-0.693687975619296,-0.424345583496044,-0.133490473438937,-1.27438618572862,0.914557468249619,1.47835820130049,1.69434748417472,-2.4088652056409,-0.382300727378128
-0.385003897050025,0.229415733870562,NA,NA,NA,NA,NA,NA,NA,NA,-0.382300727378128
-0.696690651438519,0.229415733870562,0.953820966476532,-2.60669429861856,-0.133490473438937,-1.27438618572862,-1.56781280271363,-1.64262022366722,-3.13454284572322,0.860309002014606,-0.382300727378128
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
