"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q23g_num"
-0.00583055536649694,-0.734458314447757,0.341372381238386
NA,NA,NA
-0.608598919210323,0.37367177401728,0.341372381238386
NA,NA,NA
NA,NA,NA
-1.00644823671396,0.37367177401728,1.6029659640759
-0.518677039692082,0.37367177401728,0.341372381238386
-1.17306232100066,1.48180186248232,0.341372381238386
-0.555167408341192,-1.8425884029128,-2.18181478443664
-1.54151624823573,0.37367177401728,0.341372381238386
-0.950079559905177,-0.734458314447757,0.341372381238386
-0.92690227183798,0.37367177401728,0.341372381238386
0.169633364372078,-0.734458314447757,0.341372381238386
-0.81952191708946,-0.734458314447757,0.341372381238386
-0.56865067609933,1.48180186248232,1.6029659640759
NA,NA,NA
-2.1066682953832,-0.734458314447757,-0.920221201599129
-0.721462516975564,0.37367177401728,-0.920221201599129
NA,NA,NA
1.71568480443236,-0.734458314447757,-0.920221201599129
-1.09352423231927,1.48180186248232,0.341372381238386
0.150809975304741,-1.8425884029128,0.341372381238386
0.70392817907627,-1.8425884029128,0.341372381238386
0.78003431313617,-0.734458314447757,0.341372381238386
1.99676407485456,-0.734458314447757,-2.18181478443664
0.0370266835024385,0.37367177401728,0.341372381238386
-1.32849349779253,0.37367177401728,0.341372381238386
2.15275315217327,0.37367177401728,-0.920221201599129
0.973928241822884,0.37367177401728,-2.18181478443664
1.36882122457041,-0.734458314447757,0.341372381238386
0.210928457216678,1.48180186248232,1.6029659640759
1.12396070660082,0.37367177401728,0.341372381238386
0.57096874697696,-1.8425884029128,0.341372381238386
-0.871358611069916,0.37367177401728,0.341372381238386
0.754251211658866,-1.8425884029128,1.6029659640759
NA,NA,NA
NA,NA,NA
0.774997374174806,-0.734458314447757,0.341372381238386
-0.819213108888342,1.48180186248232,0.341372381238386
0.380732175280722,-0.734458314447757,-2.18181478443664
0.690674834827398,0.37367177401728,0.341372381238386
0.396649944102086,1.48180186248232,1.6029659640759
0.992513810728712,0.37367177401728,0.341372381238386
-1.98695316525221,1.48180186248232,-0.920221201599129
-0.0998459898523075,0.37367177401728,-0.920221201599129
0.410890594915657,-0.734458314447757,-0.920221201599129
-1.76465679917256,1.48180186248232,0.341372381238386
-0.170378703581773,1.48180186248232,0.341372381238386
1.22864846659513,-1.8425884029128,-0.920221201599129
0.110448099002731,0.37367177401728,0.341372381238386
1.21805504623613,-0.734458314447757,0.341372381238386
-0.289702724392525,1.48180186248232,0.341372381238386
0.80428343877085,-0.734458314447757,-2.18181478443664
NA,NA,NA
-0.29796648913585,0.37367177401728,0.341372381238386
-0.227601712241295,0.37367177401728,0.341372381238386
0.704549211905772,-0.734458314447757,-0.920221201599129
-0.649081413806721,0.37367177401728,0.341372381238386
1.43883210460699,-0.734458314447757,0.341372381238386
0.132054239680339,-0.734458314447757,-2.18181478443664
NA,NA,NA
1.66047024585253,0.37367177401728,-0.920221201599129
NA,NA,NA
-0.845639767065929,0.37367177401728,0.341372381238386
-1.08650590874692,0.37367177401728,1.6029659640759
1.69581437246728,0.37367177401728,-2.18181478443664
1.08309839530605,-0.734458314447757,-0.920221201599129
0.734550966870012,1.48180186248232,1.6029659640759
0.635909996730188,0.37367177401728,0.341372381238386
-1.55732017024429,-0.734458314447757,-0.920221201599129
1.1273667413819,0.37367177401728,0.341372381238386
0.787981352568485,-1.8425884029128,NA
0.454950436640022,0.37367177401728,-0.920221201599129
0.0613851552672922,1.48180186248232,-0.920221201599129
NA,NA,NA
0.803539578220944,0.37367177401728,0.341372381238386
-1.14231105917558,1.48180186248232,0.341372381238386
-0.355223293830367,0.37367177401728,-0.920221201599129
0.312836841112693,-0.734458314447757,0.341372381238386
-1.50456830336705,0.37367177401728,1.6029659640759
0.117156489203308,0.37367177401728,-0.920221201599129
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.03311721573569,-0.734458314447757,1.6029659640759
NA,NA,NA
-1.30840553965305,0.37367177401728,0.341372381238386
0.000262448315509767,-1.8425884029128,0.341372381238386
-0.566836082694948,-1.8425884029128,0.341372381238386
-0.293497597694885,-1.8425884029128,0.341372381238386
-0.990430164042973,1.48180186248232,1.6029659640759
NA,NA,NA
0.309901925514353,0.37367177401728,0.341372381238386
-0.555665572534993,0.37367177401728,0.341372381238386
0.218461863457976,-0.734458314447757,-0.920221201599129
1.66261508707345,-0.734458314447757,-0.920221201599129
-0.266342851814233,-0.734458314447757,-0.920221201599129
0.535924427198073,0.37367177401728,0.341372381238386
1.49939691103193,1.48180186248232,-0.920221201599129
-0.273204510715889,0.37367177401728,0.341372381238386
-1.77208313008264,0.37367177401728,0.341372381238386
-1.04193212998191,0.37367177401728,1.6029659640759
