"PROFICIENCIA_LP_SAEB","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num"
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.53175258251708,0.100982020286052,-0.432353485387971,0,0.0649313004743565
-0.495387727430854,1.17812357000394,-0.432353485387971,0,0.0649313004743565
0.954856423110659,-0.976159529431837,-0.432353485387971,0,0.0649313004743565
0.77604251522845,-0.976159529431837,-0.432353485387971,0,0.0649313004743565
-1.77665326407671,0.100982020286052,1.35110464183741,1.60727512683216,-2.07780161517941
-1.57834295633927,1.17812357000394,1.35110464183741,0,0.0649313004743565
1.2887659280756,-0.976159529431837,-0.432353485387971,-1.60727512683216,0.0649313004743565
NA,NA,NA,NA,NA
-1.06286600367946,1.17812357000394,1.35110464183741,1.60727512683216,0.0649313004743565
-0.762022549254317,-2.05330107914973,-0.432353485387971,-1.60727512683216,-2.07780161517941
0.863578338066488,-0.976159529431837,-2.21581161261335,-1.60727512683216,0.0649313004743565
-0.107838795459503,1.17812357000394,-0.432353485387971,-1.60727512683216,-2.07780161517941
1.90550673135964,1.17812357000394,-2.21581161261335,-1.60727512683216,0.0649313004743565
0.156511991598476,1.17812357000394,1.35110464183741,1.60727512683216,0.0649313004743565
NA,NA,NA,NA,NA
-0.825082097601363,0.100982020286052,-0.432353485387971,0,0.0649313004743565
0.55450937697968,0.100982020286052,-0.432353485387971,0,0.0649313004743565
-0.601137081227226,0.100982020286052,1.35110464183741,1.60727512683216,0.0649313004743565
0.724926957623473,NA,1.35110464183741,NA,2.20766421612812
0.0753723819107059,-0.976159529431837,1.35110464183741,0,2.20766421612812
NA,NA,NA,NA,NA
0.170833938649252,1.17812357000394,-0.432353485387971,0,0.0649313004743565
1.15572908056698,-0.976159529431837,-0.432353485387971,0,0.0649313004743565
-0.868507238508572,0.100982020286052,-0.432353485387971,0,0.0649313004743565
-0.0914296505285364,0.100982020286052,-0.432353485387971,-1.60727512683216,2.20766421612812
-1.18931996537725,1.17812357000394,1.35110464183741,1.60727512683216,-2.07780161517941
-0.717941271706936,0.100982020286052,-0.432353485387971,0,0.0649313004743565
-0.589967994551214,0.100982020286052,-0.432353485387971,0,0.0649313004743565
-0.546465934076687,1.17812357000394,1.35110464183741,1.60727512683216,0.0649313004743565
NA,NA,NA,NA,NA
0.58406281519078,0.100982020286052,-0.432353485387971,0,0.0649313004743565
-0.0266765780718893,-0.976159529431837,-0.432353485387971,0,0.0649313004743565
-0.241656234893271,-0.976159529431837,-0.432353485387971,0,0.0649313004743565
1.55837262547235,0.100982020286052,-0.432353485387971,0,0.0649313004743565
-0.121321341818235,-2.05330107914973,-0.432353485387971,0,0.0649313004743565
1.19853087729237,-0.976159529431837,1.35110464183741,0,0.0649313004743565
-1.89673587904068,1.17812357000394,-0.432353485387971,0,0.0649313004743565
