"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q22b_num"
0.759438576754203,-0.623497692196841,-0.0503033334129271,-0.333583108672974
0.391283503536897,-0.623497692196841,1.031218334965,-0.333583108672974
2.08714555036243,1.66266051252491,1.031218334965,-1.27546482727902
2.12555373275815,0.519581410164034,-0.0503033334129271,0.608298609933071
-0.723103621356804,0.519581410164034,-0.0503033334129271,0.608298609933071
-0.825883101156396,-0.623497692196841,-2.21334667016879,-1.27546482727902
-0.881413035138792,-1.76657679455772,1.031218334965,1.55018032853912
NA,NA,NA,NA
1.00277680173094,-0.623497692196841,-1.13182500179086,-0.333583108672974
-0.600918160479944,1.66266051252491,-2.21334667016879,-0.333583108672974
-0.328296135938562,-1.76657679455772,1.031218334965,0.608298609933071
-1.02861821299183,-0.623497692196841,1.031218334965,-0.333583108672974
-0.306034845493331,1.66266051252491,1.031218334965,0.608298609933071
0.0988995181932992,0.519581410164034,-0.0503033334129271,-0.333583108672974
0.699357782484828,0.519581410164034,-0.0503033334129271,-0.333583108672974
-0.420049381182746,0.519581410164034,1.031218334965,-0.333583108672974
-1.06326167012092,-1.76657679455772,-2.21334667016879,1.55018032853912
NA,NA,NA,NA
NA,NA,NA,NA
1.11866424806957,1.66266051252491,-1.13182500179086,-1.27546482727902
-0.121105741379169,0.519581410164034,-0.0503033334129271,-1.27546482727902
NA,NA,NA,NA
0.853927631281668,-1.76657679455772,-1.13182500179086,-0.333583108672974
NA,NA,NA,NA
-0.844247586109575,-0.623497692196841,1.031218334965,-1.27546482727902
NA,NA,NA,NA
-0.579053110710977,-0.623497692196841,1.031218334965,-1.27546482727902
0.732800027463278,-0.623497692196841,-1.13182500179086,-1.27546482727902
2.16637822486988,1.66266051252491,-0.0503033334129271,-1.27546482727902
NA,NA,NA,NA
-1.47497454670887,-1.76657679455772,1.031218334965,0.608298609933071
2.25769249296683,1.66266051252491,-0.0503033334129271,-1.27546482727902
-0.405767838294196,0.519581410164034,1.031218334965,-0.333583108672974
1.08563712523085,0.519581410164034,-1.13182500179086,1.55018032853912
0.131510303637175,NA,NA,-1.27546482727902
0.393620574119546,0.519581410164034,-0.0503033334129271,1.55018032853912
-1.11488599926416,0.519581410164034,-0.0503033334129271,-0.333583108672974
NA,NA,NA,NA
-1.26701059726987,-0.623497692196841,1.031218334965,0.608298609933071
0.019840400117688,-0.623497692196841,-1.13182500179086,-0.333583108672974
0.481961293028407,NA,NA,0.608298609933071
-1.20531346871012,NA,NA,0.608298609933071
-0.237633447116887,-0.623497692196841,1.031218334965,0.608298609933071
-1.29366048894171,0.519581410164034,-0.0503033334129271,1.55018032853912
NA,NA,NA,NA
NA,NA,NA,NA
-0.2295618802861,0.519581410164034,1.031218334965,1.55018032853912
0.152946458375288,-0.623497692196841,-0.0503033334129271,0.608298609933071
NA,NA,NA,NA
0.977943243832059,0.519581410164034,-1.13182500179086,-0.333583108672974
0.0021891123742245,0.519581410164034,-0.0503033334129271,0.608298609933071
NA,NA,NA,NA
-1.80376424410264,NA,NA,-0.333583108672974
-0.418848124022659,0.519581410164034,-0.0503033334129271,1.55018032853912
0.0695515576603976,0.519581410164034,-1.13182500179086,NA
-0.638974166449078,-0.623497692196841,1.031218334965,1.55018032853912
NA,NA,NA,NA
1.10749587367709,NA,NA,-1.27546482727902
-1.02123216256019,-0.623497692196841,NA,-0.333583108672974
NA,NA,NA,NA
-0.766594743230102,0.519581410164034,1.031218334965,-1.27546482727902
-0.709610756522419,-0.623497692196841,-0.0503033334129271,1.55018032853912
1.0724800983934,NA,NA,NA
0.520722934619979,-0.623497692196841,-0.0503033334129271,-0.333583108672974
NA,NA,NA,NA
NA,NA,NA,NA
