"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q23g_num"
-0.0996430256403532,-1.41852937913166,0.864473687348695,0.877165718053844,1.38501115863651
NA,NA,NA,NA,NA
-0.099501286291916,-0.343192591725401,0.864473687348695,0.877165718053844,0.161584635174259
-0.0996791226467782,-1.41852937913166,-1.16703947792074,0.877165718053844,0.161584635174259
-0.0971191975699625,-1.41852937913166,0.864473687348695,-0.531615586699299,1.38501115863651
-0.0993670489797712,-1.41852937913166,0.864473687348695,0.877165718053844,0.161584635174259
-0.094446492973656,0.732144195680855,-1.16703947792074,0.877165718053844,-1.06184188828799
-0.099466532930302,-1.41852937913166,0.864473687348695,0.877165718053844,1.38501115863651
-0.0991742239879409,0.732144195680855,0.864473687348695,0.877165718053844,0.161584635174259
NA,NA,NA,NA,NA
-0.10233809495342,NA,NA,0.877165718053844,1.38501115863651
-0.0995913721434611,-1.41852937913166,0.864473687348695,-0.531615586699299,0.161584635174259
-0.100435187380326,NA,NA,NA,NA
-0.0984162888866398,-1.41852937913166,0.864473687348695,-0.531615586699299,-1.06184188828799
-0.0955971844581291,-1.41852937913166,0.864473687348695,-0.531615586699299,0.161584635174259
-0.102005359896983,-1.41852937913166,0.864473687348695,0.877165718053844,0.161584635174259
-0.100667572692682,0.732144195680855,0.864473687348695,0.877165718053844,1.38501115863651
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.0937924428390605,NA,NA,-0.531615586699299,-1.06184188828799
-0.0957957515927481,-1.41852937913166,0.864473687348695,0.877165718053844,1.38501115863651
-0.0962202913103111,-0.343192591725401,0.864473687348695,0.877165718053844,1.38501115863651
-0.0994024112321741,-1.41852937913166,0.864473687348695,-0.531615586699299,1.38501115863651
-0.0999034022083476,-0.343192591725401,0.864473687348695,-1.94039689145244,0.161584635174259
-0.100607756925463,-0.343192591725401,0.864473687348695,0.877165718053844,-1.06184188828799
NA,NA,NA,NA,NA
-0.0951412338662142,NA,NA,0.877165718053844,1.38501115863651
-0.099663232261998,0.732144195680855,0.864473687348695,-0.531615586699299,0.161584635174259
-0.100603268565147,-0.343192591725401,0.864473687348695,-0.531615586699299,-1.06184188828799
-0.0992153822912087,-0.343192591725401,0.864473687348695,0.877165718053844,1.38501115863651
-0.096606005554637,-0.343192591725401,0.864473687348695,0.877165718053844,-1.06184188828799
-0.100214574080909,-0.343192591725401,0.864473687348695,0.877165718053844,0.161584635174259
-0.101200074711501,NA,NA,0.877165718053844,1.38501115863651
-0.0998558003510669,-1.41852937913166,0.864473687348695,0.877165718053844,1.38501115863651
-0.0975619759379534,-1.41852937913166,0.864473687348695,-0.531615586699299,0.161584635174259
-0.100627883944092,-1.41852937913166,-1.16703947792074,0.877165718053844,1.38501115863651
-0.0991685614948013,-0.343192591725401,-1.16703947792074,0.877165718053844,0.161584635174259
-0.0950074461455603,NA,NA,0.877165718053844,-1.06184188828799
-0.0958017608976206,0.732144195680855,-1.16703947792074,-0.531615586699299,0.161584635174259
-0.0945674733291997,NA,NA,-0.531615586699299,-1.06184188828799
NA,NA,NA,NA,NA
-0.0980487002536614,-0.343192591725401,0.864473687348695,-0.531615586699299,-1.06184188828799
-0.0999056348234511,0.732144195680855,0.864473687348695,0.877165718053844,1.38501115863651
-0.0947910848689762,-0.343192591725401,0.864473687348695,-3.34917819620559,0.161584635174259
-0.0959539208264278,-0.343192591725401,-1.16703947792074,-0.531615586699299,-1.06184188828799
NA,NA,NA,NA,NA
-0.0928709817387497,-0.343192591725401,-1.16703947792074,-0.531615586699299,-1.06184188828799
-0.0980745898870909,NA,NA,0.877165718053844,0.161584635174259
-0.0976519307966039,0.732144195680855,0.864473687348695,0.877165718053844,0.161584635174259
-0.0938435850486271,-0.343192591725401,-1.16703947792074,0.877165718053844,1.38501115863651
-0.0995486235053101,-0.343192591725401,0.864473687348695,0.877165718053844,0.161584635174259
-0.0938709314592145,0.732144195680855,-1.16703947792074,0.877165718053844,0.161584635174259
-0.0936932312269082,-0.343192591725401,0.864473687348695,-0.531615586699299,-1.06184188828799
-0.0954470695853573,-1.41852937913166,-1.16703947792074,0.877165718053844,-1.06184188828799
-0.0992091443433448,0.732144195680855,0.864473687348695,0.877165718053844,1.38501115863651
NA,NA,NA,NA,NA
-0.0998053492467688,-1.41852937913166,0.864473687348695,-0.531615586699299,0.161584635174259
-0.0974257809139143,-1.41852937913166,-1.16703947792074,-0.531615586699299,-1.06184188828799
-0.0989068078459311,-1.41852937913166,0.864473687348695,-0.531615586699299,0.161584635174259
-0.0995379639759931,-0.343192591725401,0.864473687348695,0.877165718053844,1.38501115863651
NA,NA,NA,NA,NA
-0.0996666364450947,-0.343192591725401,-1.16703947792074,0.877165718053844,1.38501115863651
-0.0974962767757286,-1.41852937913166,-1.16703947792074,0.877165718053844,0.161584635174259
NA,NA,NA,NA,NA
-0.0974062499619209,1.80748098308711,-1.16703947792074,-1.94039689145244,-1.06184188828799
-0.0941172597037789,1.80748098308711,-1.16703947792074,-0.531615586699299,0.161584635174259
10.2473743888246,0.732144195680855,-1.16703947792074,-0.531615586699299,0.161584635174259
-0.0976628035799286,-0.343192591725401,0.864473687348695,-1.94039689145244,-1.06184188828799
-0.0992010770650173,0.732144195680855,-1.16703947792074,0.877165718053844,1.38501115863651
-0.096707275093611,-0.343192591725401,0.864473687348695,-1.94039689145244,0.161584635174259
-0.0948818952618544,1.80748098308711,-1.16703947792074,-0.531615586699299,0.161584635174259
-0.0956493029354956,0.732144195680855,-1.16703947792074,-0.531615586699299,0.161584635174259
-0.0966775958529928,1.80748098308711,0.864473687348695,-0.531615586699299,0.161584635174259
-0.095413354187378,NA,NA,0.877165718053844,1.38501115863651
-0.0951376112994486,0.732144195680855,-1.16703947792074,-0.531615586699299,0.161584635174259
-0.0943783942025378,1.80748098308711,-1.16703947792074,-1.94039689145244,-2.28526841175023
-0.0981402993552715,-0.343192591725401,-1.16703947792074,-0.531615586699299,0.161584635174259
-0.094411986255481,0.732144195680855,-1.16703947792074,-1.94039689145244,-1.06184188828799
-0.095331001533314,0.732144195680855,-1.16703947792074,0.877165718053844,0.161584635174259
-0.093031781835778,0.732144195680855,0.864473687348695,-1.94039689145244,-1.06184188828799
-0.0971939993626857,0.732144195680855,0.864473687348695,0.877165718053844,0.161584635174259
-0.0950731299188014,0.732144195680855,-1.16703947792074,0.877165718053844,0.161584635174259
-0.0969962364190488,0.732144195680855,-1.16703947792074,0.877165718053844,-1.06184188828799
-0.0946466915270815,-0.343192591725401,0.864473687348695,-0.531615586699299,0.161584635174259
-0.0987679639580958,-0.343192591725401,0.864473687348695,0.877165718053844,0.161584635174259
-0.0956150968154691,0.732144195680855,-1.16703947792074,0.877165718053844,-1.06184188828799
-0.0961346809482953,0.732144195680855,0.864473687348695,0.877165718053844,1.38501115863651
NA,NA,NA,NA,NA
-0.0957853977446075,-1.41852937913166,0.864473687348695,-1.94039689145244,0.161584635174259
-0.0949543719190387,-0.343192591725401,-1.16703947792074,-0.531615586699299,0.161584635174259
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.0934638313307586,0.732144195680855,0.864473687348695,-0.531615586699299,0.161584635174259
-0.0938304359548119,0.732144195680855,-1.16703947792074,0.877165718053844,0.161584635174259
-0.0936655868296361,0.732144195680855,-1.16703947792074,-0.531615586699299,-1.06184188828799
-0.0929373771825376,-0.343192591725401,0.864473687348695,-0.531615586699299,0.161584635174259
-0.0942157545157233,1.80748098308711,-1.16703947792074,0.877165718053844,0.161584635174259
-0.094960666433076,-0.343192591725401,0.864473687348695,0.877165718053844,-1.06184188828799
-0.0952229261929771,-0.343192591725401,0.864473687348695,-0.531615586699299,0.161584635174259
-0.0928363902412644,0.732144195680855,-1.16703947792074,0.877165718053844,-1.06184188828799
-0.0951090060233603,NA,NA,-1.94039689145244,0.161584635174259
-0.0949310797128932,0.732144195680855,0.864473687348695,0.877165718053844,0.161584635174259
-0.0918335193652583,-0.343192591725401,0.864473687348695,-0.531615586699299,0.161584635174259
-0.0931647243281599,-0.343192591725401,0.864473687348695,-0.531615586699299,-1.06184188828799
-0.0959985707035664,0.732144195680855,0.187302632258884,-0.531615586699299,1.38501115863651
-0.0980577052340631,-0.343192591725401,0.864473687348695,0.877165718053844,0.161584635174259
-0.0947400017437804,1.80748098308711,-1.16703947792074,-0.531615586699299,1.38501115863651
-0.0958902025062062,0.732144195680855,-1.16703947792074,0.877165718053844,0.161584635174259
-0.0961868019904924,0.732144195680855,-1.16703947792074,-0.531615586699299,0.161584635174259
-0.0930004891768009,1.80748098308711,-1.16703947792074,0.877165718053844,1.38501115863651
-0.0950389777534844,NA,NA,-0.531615586699299,-2.28526841175023
-0.0951402010322407,0.732144195680855,0.864473687348695,-0.531615586699299,-1.06184188828799
-0.0936608595203732,0.732144195680855,-1.16703947792074,-0.531615586699299,-1.06184188828799
-0.0934896464908336,1.80748098308711,-1.16703947792074,-1.94039689145244,-1.06184188828799
-0.092051599451423,NA,NA,-1.94039689145244,-2.28526841175023
-0.094899065124047,-0.343192591725401,0.864473687348695,0.877165718053844,0.161584635174259
-0.0975071675595008,-1.41852937913166,0.864473687348695,0.877165718053844,-2.28526841175023
-0.093536888665595,NA,NA,-0.531615586699299,-2.28526841175023
-0.0980843887991522,0.732144195680855,-0.489868422830927,-0.531615586699299,-1.06184188828799
-0.0964521036861404,0.732144195680855,-1.16703947792074,0.877165718053844,0.161584635174259
