"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q22b_num","TX_RESP_Q23g_num"
0.789009050780727,1.28434558562655,-0.27613370847198,-0.571421920684893
1.57499748863086,-0.200678997754149,-0.27613370847198,0.481197406892542
-1.65444711171812,-0.200678997754149,-0.27613370847198,NA
0.110007297814835,-0.200678997754149,0.652679674570133,0.481197406892542
-0.879611212375303,-0.200678997754149,1.58149305761225,-1.62404124826233
-0.622146852736283,1.28434558562655,1.58149305761225,NA
-0.13291883128593,-0.200678997754149,0.652679674570133,1.53381673446998
-1.06190666681229,1.28434558562655,1.58149305761225,0.481197406892542
0.242122710138203,-0.200678997754149,-0.27613370847198,0.481197406892542
-0.582198873955679,-1.68570358113485,-0.27613370847198,0.481197406892542
-0.226628648991983,-0.200678997754149,-1.20494709151409,0.481197406892542
0.567377597770011,1.28434558562655,-1.20494709151409,0.481197406892542
-1.87116048532208,-0.200678997754149,0.652679674570133,0.481197406892542
1.63145315575444,1.28434558562655,-0.27613370847198,-0.571421920684893
0.147115304885301,-1.68570358113485,1.58149305761225,0.481197406892542
0.846060444830883,1.28434558562655,-1.20494709151409,1.53381673446998
1.4362829951516,-0.200678997754149,-1.20494709151409,0.481197406892542
-0.286226503631832,-1.68570358113485,-0.27613370847198,-0.571421920684893
1.03685829168466,1.28434558562655,1.58149305761225,-0.571421920684893
NA,NA,NA,NA
NA,NA,NA,NA
1.1703025060137,-0.200678997754149,-0.27613370847198,-1.62404124826233
-0.700727700037011,1.28434558562655,-1.20494709151409,1.53381673446998
-0.537147977208222,-0.200678997754149,-0.27613370847198,0.481197406892542
1.15657979571557,-0.200678997754149,0.652679674570133,0.481197406892542
-0.0930720444764156,1.28434558562655,-1.20494709151409,-0.571421920684893
1.32427456802821,1.28434558562655,-1.20494709151409,-1.62404124826233
-1.62678065104344,-0.200678997754149,1.58149305761225,0.481197406892542
-1.09951922829417,-1.68570358113485,0.652679674570133,1.53381673446998
NA,NA,NA,NA
0.964038518195012,-0.200678997754149,-0.27613370847198,-1.62404124826233
0.502390817300578,-0.200678997754149,-0.27613370847198,-1.62404124826233
-1.56707788680632,-1.68570358113485,-1.20494709151409,-1.62404124826233
0.861367997303468,1.28434558562655,-1.20494709151409,-0.571421920684893
NA,NA,NA,NA
NA,NA,NA,NA
-0.78246449460456,-0.200678997754149,-0.27613370847198,0.481197406892542
0.621797592539686,-0.200678997754149,0.652679674570133,-0.571421920684893
-1.41028083692864,-0.200678997754149,0.652679674570133,1.53381673446998
-0.127305125083287,-0.200678997754149,1.58149305761225,-0.571421920684893
0.599831023523315,-0.200678997754149,-1.20494709151409,0.481197406892542
-0.320246024749537,-1.68570358113485,-0.27613370847198,-0.571421920684893
NA,NA,NA,NA
