"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num"
NA,NA,NA,NA
-1.0475130260488,NA,NA,NA
NA,0.725291526942052,-1.22164271519205,-1.36979770073067
-0.329564053770776,0.725291526942052,0.906380079013458,0.788671403450994
1.01430157299743,-0.538119519989265,-0.157631318089297,-1.36979770073067
0.551615969254854,-0.538119519989265,-0.157631318089297,0.788671403450994
-1.16127415922057,-0.538119519989265,-0.157631318089297,0.788671403450994
-0.273325681510324,0.725291526942052,-0.157631318089297,0.788671403450994
0.234388472109915,0.725291526942052,0.906380079013458,-1.36979770073067
-0.876390634128041,0.725291526942052,-1.22164271519205,0.788671403450994
NA,NA,NA,NA
-0.979763276586821,-0.538119519989265,-0.157631318089297,0.788671403450994
1.18328724472334,0.725291526942052,-0.157631318089297,0.788671403450994
0.884778061717549,0.725291526942052,0.906380079013458,-1.36979770073067
1.02744278265764,-0.538119519989265,0.906380079013458,-1.36979770073067
-0.396863577132611,-0.538119519989265,-0.157631318089297,-1.36979770073067
-0.258202809260161,-1.80153056692058,-0.157631318089297,0.788671403450994
NA,NA,NA,NA
-0.0445083502912345,-0.538119519989265,-0.157631318089297,-1.36979770073067
0.768771116746071,0.725291526942052,0.906380079013458,-1.36979770073067
1.34594612747371,0.725291526942052,-0.157631318089297,-1.36979770073067
-0.133253264388894,-1.80153056692058,-1.22164271519205,0.0691817020571048
-1.67035824716829,-1.80153056692058,-1.22164271519205,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.516775934696394,-0.538119519989265,0.906380079013458,0.788671403450994
-1.87965947850667,-1.80153056692058,-2.28565411229481,0.788671403450994
1.5153146486164,1.98870257387337,0.906380079013458,0.788671403450994
0.868810331280669,0.725291526942052,0.906380079013458,-0.650307999336785
NA,NA,NA,NA
NA,NA,NA,NA
-1.5754812201992,-0.538119519989265,-2.28565411229481,-1.36979770073067
2.28154541054331,0.725291526942052,0.906380079013458,0.0691817020571048
1.2632681236317,1.98870257387337,0.906380079013458,0.788671403450994
-0.400403405596709,-0.538119519989265,0.906380079013458,0.788671403450994
-0.712066648554941,0.725291526942052,0.906380079013458,0.788671403450994
-0.496340251683498,-0.538119519989265,0.906380079013458,0.788671403450994
1.38945715877626,0.725291526942052,0.906380079013458,0.0691817020571048
0.379744979871298,-0.538119519989265,-1.22164271519205,0.788671403450994
-0.227048032757171,1.98870257387337,0.906380079013458,0.788671403450994
NA,NA,NA,NA
-0.243838162486317,-1.80153056692058,-0.157631318089297,0.788671403450994
0.258344872066338,0.725291526942052,-0.157631318089297,-1.36979770073067
0.105530147861148,-0.538119519989265,-0.157631318089297,-1.36979770073067
1.19399976856083,-0.538119519989265,0.906380079013458,0.788671403450994
0.647448033049301,-0.538119519989265,-1.22164271519205,0.788671403450994
NA,NA,NA,NA
1.69795379467366,-0.538119519989265,0.906380079013458,-1.36979770073067
0.657599103936871,0.725291526942052,0.906380079013458,-1.36979770073067
-0.255507819571461,0.725291526942052,0.906380079013458,0.788671403450994
1.79303295169281,1.98870257387337,0.906380079013458,-1.36979770073067
-0.764205855234985,-0.538119519989265,-0.157631318089297,-1.36979770073067
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.449279783314641,0.725291526942052,-0.157631318089297,0.0691817020571048
0.423011098579839,-0.538119519989265,-0.157631318089297,-1.36979770073067
-1.43101019851224,-0.538119519989265,-0.157631318089297,NA
-0.78579774318465,0.725291526942052,-2.28565411229481,0.788671403450994
-0.849967036294819,-1.80153056692058,-2.28565411229481,0.788671403450994
-1.4753799865049,-0.538119519989265,-1.22164271519205,0.788671403450994
-0.542148418309458,-0.538119519989265,0.906380079013458,0.788671403450994
0.0830581119493906,-0.538119519989265,-0.157631318089297,0.788671403450994
-0.466017502486299,0.725291526942052,0.906380079013458,0.788671403450994
-1.22339014256756,-0.538119519989265,0.906380079013458,0.788671403450994
-1.4730988655185,0.725291526942052,0.906380079013458,0.788671403450994
0.336231813323812,0.725291526942052,-1.22164271519205,0.788671403450994
NA,NA,NA,NA
