"PROFICIENCIA_MT_SAEB","TX_RESP_Q22h_num","TX_RESP_Q23b_num"
NA,NA,NA
0.618568532123709,-0.223010325197557,0.459998455476594
0.311065943901819,0.914342333309981,0.459998455476594
0.50760313047173,0.914342333309981,-0.750523795777602
1.29523534796583,-0.223010325197557,-0.750523795777602
0.612922805643212,-0.223010325197557,0.459998455476594
-1.32573240846441,0.914342333309981,0.459998455476594
-1.02641586600776,0.914342333309981,0.459998455476594
-0.877230348541029,0.914342333309981,0.459998455476594
0.135300878538476,0.914342333309981,0.459998455476594
1.41590961616,0.914342333309981,0.459998455476594
1.05090227243255,-0.223010325197557,0.459998455476594
0.925065871485421,-0.223010325197557,-0.750523795777602
NA,NA,NA
NA,NA,NA
1.00579070902802,0.914342333309981,-0.750523795777602
1.6155481753195,-0.223010325197557,-0.750523795777602
0.100851831326209,-0.223010325197557,0.459998455476594
0.108421141360625,-0.223010325197557,0.459998455476594
0.985466866592664,-0.223010325197557,0.459998455476594
-0.652933127199776,0.914342333309981,1.67052070673079
0.211416470201219,0.914342333309981,0.459998455476594
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.928658744120622,0.914342333309981,0.459998455476594
1.48477241993306,NA,NA
-0.857801726880983,-0.223010325197557,0.459998455476594
NA,0.914342333309981,0.459998455476594
NA,NA,NA
1.26389987438106,-0.223010325197557,-0.750523795777602
0.632510356759174,-1.36036298370509,-0.750523795777602
NA,NA,NA
1.80670317296673,0.914342333309981,0.459998455476594
-0.92880272608986,-0.223010325197557,-0.750523795777602
-0.349202968652331,-0.223010325197557,-0.750523795777602
NA,NA,NA
2.31915315721423,0.914342333309981,-1.9610460470318
-0.575147986342075,0.914342333309981,0.459998455476594
-0.0287651657271127,-1.36036298370509,0.459998455476594
2.48507618972724,-1.36036298370509,-0.750523795777602
0.36489471140308,-0.223010325197557,-0.750523795777602
1.14510434728077,-0.223010325197557,0.459998455476594
NA,NA,NA
-0.440288723424285,-0.223010325197557,-0.750523795777602
-0.13773227069664,-1.36036298370509,-0.750523795777602
1.28705066327254,-1.36036298370509,-1.9610460470318
NA,NA,NA
-1.39585177331269,0.914342333309981,0.459998455476594
NA,NA,NA
NA,NA,NA
1.11005212644754,NA,NA
-0.0772429760461408,-0.223010325197557,0.459998455476594
-0.442849410178684,0.914342333309981,-0.750523795777602
0.198113134143048,-1.36036298370509,0.459998455476594
-1.08570836522489,0.914342333309981,-0.750523795777602
-1.19923309255931,0.914342333309981,-1.9610460470318
-0.753005067914101,-0.223010325197557,0.459998455476594
NA,NA,NA
1.32495697908648,-2.49771564221263,-0.750523795777602
-0.242023583089517,0.914342333309981,-0.750523795777602
-0.348749245593291,-1.36036298370509,-1.9610460470318
0.647659841098811,-0.223010325197557,0.459998455476594
0.478570226066528,-1.36036298370509,-0.750523795777602
-0.831121654098355,-0.223010325197557,0.459998455476594
0.491817879698713,-2.49771564221263,-0.750523795777602
NA,NA,NA
NA,NA,NA
-0.258780128838341,0.914342333309981,-1.9610460470318
0.448847233873919,-1.36036298370509,0.459998455476594
-1.80184779904598,NA,NA
-0.587227378442292,NA,NA
-1.52162976968992,0.914342333309981,1.67052070673079
0.235664890712007,0.914342333309981,0.459998455476594
-0.555127079636727,-0.223010325197557,0.459998455476594
-2.13363276166303,0.914342333309981,1.67052070673079
-1.11718376186788,0.914342333309981,1.67052070673079
-2.01209588981082,0.914342333309981,0.459998455476594
1.9741028713344,0.914342333309981,-0.750523795777602
NA,NA,NA
NA,NA,NA
-1.09681643804445,0.914342333309981,0.459998455476594
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.211280370245194,0.914342333309981,1.67052070673079
-0.351417238288641,0.914342333309981,1.67052070673079
-0.660647780275388,0.914342333309981,NA
-0.630104280436,-2.49771564221263,NA
0.201446763940277,-0.223010325197557,-1.9610460470318
1.82502329873666,-0.223010325197557,-0.750523795777602
1.35764547972148,-1.36036298370509,-0.750523795777602
-1.1374981011044,-1.36036298370509,-1.9610460470318
-0.485476361029305,-0.223010325197557,0.459998455476594
0.873281555588891,-1.36036298370509,-0.750523795777602
-0.299910070669497,0.914342333309981,0.459998455476594
-0.228011104236535,-1.36036298370509,0.459998455476594
0.724350072481119,-1.36036298370509,-0.750523795777602
NA,NA,NA
1.62396244368623,NA,NA
-0.571611921395997,NA,NA
0.934465021242668,NA,NA
NA,NA,NA
-0.0954068945040725,NA,NA
-0.406203738655844,NA,NA
0.556699061898401,NA,NA
-0.950796117720178,NA,NA
NA,NA,NA
0.97368360486267,NA,NA
-1.10481638152433,NA,NA
0.033769965904932,NA,NA
1.57340345712447,NA,NA
2.66155987677938,NA,NA
0.735511129887597,NA,NA
-1.35256596641512,NA,NA
0.843346649353443,NA,NA
0.409820196827106,NA,NA
NA,NA,NA
-2.16996601856187,NA,NA
0.951767672809659,NA,NA
-0.0194244205397627,NA,NA
-0.0291305892428964,NA,NA
-0.381789583329349,NA,NA
-2.17976182357536,NA,NA
NA,NA,NA
0.203310581852338,NA,NA
NA,NA,NA
-0.510034522629894,NA,NA
0.315019055878648,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.325972282458158,NA,NA
1.17717611218494,NA,NA
0.324789049134654,NA,NA
0.3923884864727,NA,NA
0.333671988047092,NA,NA
-0.722764503804725,NA,NA
NA,NA,NA
0.0970413645515172,NA,NA
0.0279992395480337,NA,NA
NA,NA,NA
0.269686050927576,0.914342333309981,0.459998455476594
NA,NA,NA
-0.0877071646102819,0.914342333309981,0.459998455476594
0.337182241235688,-0.223010325197557,-0.750523795777602
0.0908957114799883,-0.223010325197557,0.459998455476594
NA,NA,NA
-1.84148479076869,0.914342333309981,1.67052070673079
NA,NA,NA
-1.8947104332587,NA,NA
1.3849083100457,-2.49771564221263,-0.750523795777602
-0.179055120172942,0.914342333309981,1.67052070673079
-0.365497624910369,-1.36036298370509,0.459998455476594
-0.744119406857748,-1.36036298370509,1.67052070673079
-0.147237389627737,NA,NA
-1.79501883924197,0.914342333309981,-1.9610460470318
-0.252627670407024,-1.36036298370509,-0.750523795777602
NA,NA,NA
-0.14117595288359,-1.36036298370509,-0.750523795777602
NA,NA,NA
NA,NA,NA
-1.18137074875944,-0.223010325197557,1.67052070673079
-0.851171094705102,0.914342333309981,1.67052070673079
0.874077612550146,NA,NA
-0.254276852132328,-0.223010325197557,1.67052070673079
-1.25093858780658,0.914342333309981,-1.9610460470318
0.290073742220664,0.914342333309981,0.459998455476594
1.04320526468268,-0.223010325197557,0.459998455476594
0.607474021414019,0.914342333309981,-0.750523795777602
NA,NA,NA
-1.15081230143337,0.914342333309981,1.67052070673079
0.354277037670854,0.914342333309981,-0.750523795777602
-1.49664778000365,0.914342333309981,0.459998455476594
NA,NA,NA
0.228427050309002,-0.223010325197557,-0.750523795777602
-0.0018976295871692,-1.36036298370509,-0.750523795777602
-0.466842435258555,0.914342333309981,0.459998455476594
-0.616792777946085,-0.223010325197557,0.459998455476594
-1.16496742548849,0.914342333309981,-0.750523795777602
NA,NA,NA
0.0950946913840318,-0.223010325197557,0.459998455476594
0.320382238403642,0.914342333309981,0.459998455476594
