"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q19_num"
-0.053272474230647,NA,NA,-2.06308551424328,-1.292837411057,1.03279555898864,-1.36041865477365,NA
-1.28982588514252,-0.813723461015246,-2.04839202772062,0.627895591291433,0.215472901842834,-1.54919333848297,-0.240073880254174,1.84226474588735
-1.34435937510071,0.938911685786822,-2.04839202772062,0.627895591291433,NA,NA,NA,0.460566186471838
0.441197172389231,0.0625941123857883,-0.310362428442518,-2.06308551424328,1.72378321474267,1.03279555898864,-0.240073880254174,0.460566186471838
1.40622680164086,0.938911685786822,0.558652371196533,0.627895591291433,0.215472901842834,1.03279555898864,-0.240073880254174,-0.921132372943677
1.24640886536126,0.938911685786822,0.558652371196533,0.627895591291433,0.215472901842834,-0.258198889747161,0.880270894265305,-0.921132372943677
NA,NA,NA,NA,NA,NA,NA,NA
-1.35585845551258,-1.69004103441628,0.558652371196533,-0.717594961475923,0.215472901842834,-1.54919333848297,-0.240073880254174,1.84226474588735
0.241701861762379,0.938911685786822,0.558652371196533,0.627895591291433,-1.292837411057,-1.54919333848297,0.880270894265305,0.460566186471838
-0.561932208444277,-0.813723461015246,-1.17937722808157,0.627895591291433,-1.292837411057,-0.258198889747161,-2.48076342929313,0.460566186471838
0.458407938364274,-0.813723461015246,0.558652371196533,0.627895591291433,0.215472901842834,1.03279555898864,0.880270894265305,0.460566186471838
0.614244817869922,0.0625941123857883,0.558652371196533,0.627895591291433,1.72378321474267,1.03279555898864,-0.240073880254174,-0.921132372943677
1.03158819419281,0.938911685786822,0.558652371196533,0.627895591291433,0.215472901842834,1.03279555898864,0.880270894265305,-0.921132372943677
-0.00976543115258589,-1.69004103441628,0.558652371196533,-0.717594961475923,-1.292837411057,-0.258198889747161,-0.240073880254174,-0.921132372943677
-0.723847444573021,NA,NA,NA,NA,-0.258198889747161,NA,-0.921132372943677
1.67253674734623,0.938911685786822,0.558652371196533,0.627895591291433,0.215472901842834,-0.258198889747161,0.880270894265305,-0.921132372943677
NA,NA,NA,NA,NA,NA,NA,NA
-0.741118747448557,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.03233237732208,0.0625941123857883,0.558652371196533,-0.717594961475923,0.215472901842834,-0.258198889747161,0.880270894265305,0.460566186471838
NA,NA,NA,NA,NA,NA,NA,NA
