"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q22g_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.550308594080094,-0.946099833582532,-0.267261241912424,-2.14087209644419,-0.730798148647035,-0.668153104781061,-0.503236279740196,0.306431854644603,-0.393397896234722
0.0343388235294489,-0.946099833582532,-0.267261241912424,0.428174419288837,-0.730798148647035,-0.668153104781061,-0.503236279740196,-1.12358346703021,-0.393397896234722
-1.80319251800289,-0.946099833582532,-0.267261241912424,NA,-0.730798148647035,-0.668153104781061,-0.503236279740196,-1.12358346703021,-0.393397896234722
0.111445398307414,0.591312395989083,-0.267261241912424,0.428174419288837,0.32479917717646,-0.668153104781061,0.670981706320262,0.306431854644603,-0.393397896234722
1.04694376104836,0.591312395989083,-0.267261241912424,0.428174419288837,1.38039650299996,-0.668153104781061,0.670981706320262,0.306431854644603,-0.393397896234722
0.476598793638297,-0.946099833582532,-0.267261241912424,0.428174419288837,-0.730798148647035,1.20267558860591,-0.503236279740196,0.306431854644603,-0.393397896234722
-0.791751381991554,0.591312395989083,1.60356745147455,0.428174419288837,0.32479917717646,1.20267558860591,0.670981706320262,0.306431854644603,2.36038737740833
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.589165356059275,-0.946099833582532,-0.267261241912424,0.428174419288837,-0.730798148647035,-0.668153104781061,-2.85167225186111,1.73644717631942,-0.393397896234722
0.55322721723852,2.1287246255607,-0.267261241912424,0.428174419288837,0.32479917717646,1.20267558860591,0.670981706320262,1.73644717631942,-0.393397896234722
1.0440336184816,0.591312395989083,-0.267261241912424,0.428174419288837,-0.730798148647035,1.20267558860591,0.670981706320262,-1.12358346703021,-0.393397896234722
1.12230278325405,0.591312395989083,1.60356745147455,0.428174419288837,2.43599382882345,0.267261241912424,0.670981706320262,0.306431854644603,-0.393397896234722
0.886913960898206,0.591312395989083,1.60356745147455,0.428174419288837,0.32479917717646,1.20267558860591,0.670981706320262,0.306431854644603,-0.393397896234722
-1.63919677466404,-0.946099833582532,-2.13808993529939,-2.14087209644419,-0.730798148647035,-1.60356745147455,-0.503236279740196,-1.12358346703021,2.36038737740833
-1.00280691975823,NA,-0.267261241912424,NA,NA,-0.668153104781061,0.670981706320262,-1.12358346703021,-0.393397896234722
NA,NA,NA,NA,NA,NA,NA,NA,NA
