"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q23c_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA
0.805582410079204,-3.32820117735137,-0.730798148647035,1.08252725261366,1.47196014438797,0.277350098112615,-0.963624111659432,-0.393397896234722
-0.0843750760299444,0.277350098112615,-0.730798148647035,-0.700458810514721,0,0.277350098112615,-0.963624111659432,-0.393397896234722
-0.752706317378266,0.277350098112615,-0.730798148647035,0.19103422104947,-0.735980072193987,NA,-0.963624111659432,-0.393397896234722
0.486495381178285,0.277350098112615,0.32479917717646,1.08252725261366,1.47196014438797,0.277350098112615,-0.963624111659432,-0.393397896234722
1.58214293119149,0.277350098112615,1.38039650299996,0.19103422104947,0,0.277350098112615,0.963624111659432,-0.393397896234722
1.55625857296476,0.277350098112615,-0.730798148647035,0.19103422104947,1.47196014438797,0.277350098112615,-0.963624111659432,-0.393397896234722
-0.483269370033117,0.277350098112615,0.32479917717646,-1.59195184207891,-0.735980072193987,0.277350098112615,0.963624111659432,2.36038737740833
NA,NA,NA,NA,NA,NA,NA,NA
-1.08309089709415,0.277350098112615,-0.730798148647035,-1.59195184207891,-0.735980072193987,-3.32820117735137,0.963624111659432,-0.393397896234722
-0.579502757988757,0.277350098112615,0.32479917717646,-1.59195184207891,-0.735980072193987,0.277350098112615,0.963624111659432,-0.393397896234722
0.430046655591504,0.277350098112615,-0.730798148647035,0.19103422104947,-0.735980072193987,0.277350098112615,-0.963624111659432,-0.393397896234722
0.543758432038994,0.277350098112615,2.43599382882345,1.08252725261366,-0.735980072193987,0.277350098112615,0.963624111659432,-0.393397896234722
0.449562000804995,0.277350098112615,0.32479917717646,0.19103422104947,1.47196014438797,0.277350098112615,-0.963624111659432,-0.393397896234722
-1.2492531708812,0.277350098112615,-0.730798148647035,1.08252725261366,-0.735980072193987,0.277350098112615,0.963624111659432,2.36038737740833
-1.62164879444379,NA,NA,0.19103422104947,-0.735980072193987,0.277350098112615,0.963624111659432,-0.393397896234722
NA,NA,NA,NA,NA,NA,NA,NA
