"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q19_num"
-1.77112348077583,0.769534462132596,-1.04083299973307,0.627895591291433,0.91803380637738,0.850047437006483,NA,-0.145643816250884,0.639634598885429,-0.258198889747161,-0.20835271227699,-0.0754390940465826,-0.370479286817474,-0.299572344757639,1.52362350055011
0.250283371951118,1.59826388289078,1.04083299973307,0.627895591291433,-0.33383047504632,0.850047437006483,0.866518556494404,0.946684805630745,0.639634598885429,0.710046946804693,1.35429262980044,1.05614731665215,0.740958573634948,0.599144689515278,-0.609449400220044
-0.30296194781923,0.769534462132596,1.04083299973307,-0.717594961475923,-0.33383047504632,0.850047437006483,0.866518556494404,0.946684805630745,0.639634598885429,0.710046946804693,1.35429262980044,1.05614731665215,0.740958573634948,0.599144689515278,-0.609449400220044
-0.942201207176198,-0.887924379383765,-1.04083299973307,0.627895591291433,0.91803380637738,0.850047437006483,0.866518556494404,0.946684805630745,0.639634598885429,0.710046946804693,1.35429262980044,1.05614731665215,0.740958573634948,0.599144689515278,1.52362350055011
0.359257384707996,-0.887924379383765,-2.08166599946613,0.627895591291433,0.91803380637738,0.850047437006483,0.866518556494404,0.946684805630745,0.639634598885429,0.710046946804693,-0.20835271227699,1.05614731665215,-0.370479286817474,0.599144689515278,1.52362350055011
0.216195809652299,0.769534462132596,1.04083299973307,0.627895591291433,0.91803380637738,-0.212511859251621,-0.0666552735764928,-0.145643816250884,0.639634598885429,0.710046946804693,-0.20835271227699,-0.0754390940465826,0.740958573634948,0.599144689515278,-0.609449400220044
-1.37683262596574,NA,NA,0.627895591291433,0.91803380637738,0.850047437006483,0.866518556494404,0.946684805630745,0.639634598885429,0.710046946804693,-0.20835271227699,-0.0754390940465826,0.740958573634948,0.599144689515278,NA
-1.49985273035218,-0.887924379383765,-1.04083299973307,0.627895591291433,-0.33383047504632,-1.27507115550972,-0.99982910364739,-1.23797243813251,-0.559680274024751,-0.258198889747161,-0.20835271227699,-0.0754390940465826,-0.370479286817474,0.599144689515278,-0.609449400220044
0.693513055183857,-0.0591949586255844,0,0.627895591291433,-0.33383047504632,0.850047437006483,0.866518556494404,0.946684805630745,0.639634598885429,0.710046946804693,-0.20835271227699,-0.0754390940465826,0.740958573634948,0.599144689515278,-0.609449400220044
0.852072716027761,0.769534462132596,1.04083299973307,-0.717594961475923,-1.58569475647002,-2.33763045176783,-1.93300293371829,-1.23797243813251,-1.75899514693493,-2.19469056285087,-0.20835271227699,-1.20702550474532,-2.59335500772232,-1.19828937903056,-0.609449400220044
-0.363519057365523,1.59826388289078,0,0.627895591291433,-0.33383047504632,-0.212511859251621,0.866518556494404,0.946684805630745,0.639634598885429,0.710046946804693,1.35429262980044,1.05614731665215,0.740958573634948,0.599144689515278,1.52362350055011
0.637597464765749,-0.887924379383765,0,-2.06308551424328,-1.58569475647002,-1.27507115550972,-0.99982910364739,-1.23797243813251,-1.75899514693493,-1.22644472629902,-1.77099805435442,-1.20702550474532,-0.370479286817474,-2.09700641330347,-0.609449400220044
0.745882270664871,-0.887924379383765,1.04083299973307,0.627895591291433,0.91803380637738,-0.212511859251621,-0.99982910364739,-1.23797243813251,-0.559680274024751,-1.22644472629902,-1.77099805435442,-2.33861191544406,-0.370479286817474,0.599144689515278,-0.609449400220044
1.43616700600383,-0.887924379383765,0,-2.06308551424328,-1.58569475647002,-0.212511859251621,-0.99982910364739,-1.23797243813251,-1.75899514693493,-1.22644472629902,-0.20835271227699,-0.0754390940465826,-1.4819171472699,-0.299572344757639,-0.609449400220044
1.06552197049724,-0.887924379383765,0,-0.717594961475923,0.91803380637738,-0.212511859251621,-0.0666552735764928,-0.145643816250884,0.639634598885429,0.710046946804693,-0.20835271227699,-0.0754390940465826,0.740958573634948,-2.09700641330347,-0.609449400220044
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
