"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q19_num"
-1.84887935647659,1.77482393492988,0.258198889747162,0.483045891539648,-1.04083299973307,0.627895591291433,NA,0.439435374402041,-0.145643816250884,0.639634598885429,-0.20835271227699,-0.0754390940465826,1.52362350055011
0.48356155506544,1.77482393492988,0.258198889747162,-1.93218356615859,1.04083299973307,0.627895591291433,0.866518556494404,1.53802381040714,0.946684805630745,0.639634598885429,1.35429262980044,1.05614731665215,-0.609449400220044
-0.664329125698038,0.295803989154981,0.258198889747162,0.483045891539648,1.04083299973307,-0.717594961475923,0.866518556494404,-0.659153061603062,0.946684805630745,0.639634598885429,1.35429262980044,1.05614731665215,-0.609449400220044
-1.17705131578985,0.295803989154981,0.258198889747162,0.483045891539648,-1.04083299973307,0.627895591291433,0.866518556494404,1.53802381040714,0.946684805630745,0.639634598885429,1.35429262980044,1.05614731665215,1.52362350055011
0.0141986480352077,0.295803989154981,0.258198889747162,0.483045891539648,-2.08166599946613,0.627895591291433,0.866518556494404,0.439435374402041,0.946684805630745,0.639634598885429,-0.20835271227699,1.05614731665215,1.52362350055011
0.103399199586851,0.295803989154981,0.258198889747162,0.483045891539648,1.04083299973307,0.627895591291433,-0.0666552735764928,-0.659153061603062,-0.145643816250884,0.639634598885429,-0.20835271227699,-0.0754390940465826,-0.609449400220044
0.2727378505504,-1.18321595661992,0.258198889747162,-1.93218356615859,NA,0.627895591291433,0.866518556494404,-0.659153061603062,0.946684805630745,0.639634598885429,-0.20835271227699,-0.0754390940465826,NA
-0.442033090540779,-1.18321595661992,0.258198889747162,0.483045891539648,-1.04083299973307,0.627895591291433,-0.99982910364739,-0.659153061603062,-1.23797243813251,-0.559680274024751,-0.20835271227699,-0.0754390940465826,-0.609449400220044
-0.069361906571099,0.295803989154981,0.258198889747162,0.483045891539648,0,0.627895591291433,0.866518556494404,0.439435374402041,0.946684805630745,0.639634598885429,-0.20835271227699,-0.0754390940465826,-0.609449400220044
0.246464949658955,-1.18321595661992,0.258198889747162,0.483045891539648,1.04083299973307,-0.717594961475923,-1.93300293371829,-1.75774149760816,-1.23797243813251,-1.75899514693493,-0.20835271227699,-1.20702550474532,-0.609449400220044
-1.15168812179539,0.295803989154981,0.258198889747162,0.483045891539648,0,0.627895591291433,0.866518556494404,1.53802381040714,0.946684805630745,0.639634598885429,1.35429262980044,1.05614731665215,1.52362350055011
-0.0587829379010999,0.295803989154981,0.258198889747162,0.483045891539648,0,-2.06308551424328,-0.99982910364739,-0.659153061603062,-1.23797243813251,-1.75899514693493,-1.77099805435442,-1.20702550474532,-0.609449400220044
0.86539713188985,-1.18321595661992,-3.61478445646026,-1.93218356615859,1.04083299973307,0.627895591291433,-0.99982910364739,-0.659153061603062,-1.23797243813251,-0.559680274024751,-1.77099805435442,-2.33861191544406,-0.609449400220044
2.04937904103166,0.295803989154981,0.258198889747162,0.483045891539648,0,-2.06308551424328,-0.99982910364739,-0.659153061603062,-1.23797243813251,-1.75899514693493,-0.20835271227699,-0.0754390940465826,-0.609449400220044
1.3769874789545,-1.18321595661992,0.258198889747162,0.483045891539648,0,-0.717594961475923,-0.0666552735764928,0.439435374402041,-0.145643816250884,0.639634598885429,-0.20835271227699,-0.0754390940465826,-0.609449400220044
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
