"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num"
-0.371315738674515,0.960524637204556,-0.055646555707545,0.21206967009345,1.19023807142381,1.26324401467532,1.00730499961382,0.875765351865846,0.405279172582886
0.623304952359719,-0.369432552770983,-0.055646555707545,-1.06034835046725,-1.19023807142381,-0.902317153339516,-1.12581147015663,-1.99037579969511,-1.4184771040401
0.284724360163157,-0.369432552770983,-0.055646555707545,-1.06034835046725,-1.19023807142381,-1.98509773734694,-1.12581147015663,-0.557305223914629,-1.4184771040401
-1.33423579395712,0.960524637204556,0.945991447028269,1.48448769065415,-1.19023807142381,-0.902317153339516,1.00730499961382,0.875765351865846,0.405279172582886
0.221515290755087,-0.369432552770983,0.945991447028269,0.21206967009345,0,0.180463430667903,1.00730499961382,0.875765351865846,0.405279172582886
-1.09879133296132,-1.69938974274652,-0.055646555707545,0.21206967009345,1.19023807142381,0.180463430667903,-1.12581147015663,-0.557305223914629,0.405279172582886
-0.762212165374871,0.960524637204556,0.945991447028269,-1.06034835046725,0,-0.902317153339516,-0.0592532352714012,-1.99037579969511,-1.4184771040401
1.18265043154757,-0.369432552770983,-0.055646555707545,-1.06034835046725,-1.19023807142381,-0.902317153339516,-1.12581147015663,-0.557305223914629,0.405279172582886
-0.638874857828644,0.960524637204556,-0.055646555707545,-1.06034835046725,1.19023807142381,1.26324401467532,1.00730499961382,0.875765351865846,0.405279172582886
0.613329517925104,-0.369432552770983,0.945991447028269,-1.06034835046725,0,0.180463430667903,-1.12581147015663,0.875765351865846,0.405279172582886
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.41355868538459,-1.69938974274652,-2.05892256117917,-1.06034835046725,-1.19023807142381,-0.902317153339516,-1.12581147015663,-0.557305223914629,0.405279172582886
-1.38818020861171,0.960524637204556,0.945991447028269,1.48448769065415,1.19023807142381,1.26324401467532,1.00730499961382,0.875765351865846,0.405279172582886
-0.244736032008966,0.960524637204556,0.945991447028269,1.48448769065415,0,0.180463430667903,1.00730499961382,0.875765351865846,0.405279172582886
-0.320879884508642,-0.369432552770983,-0.055646555707545,0.21206967009345,1.19023807142381,1.26324401467532,1.00730499961382,-0.557305223914629,0.405279172582886
-1.41035641197252,0.960524637204556,0.945991447028269,1.48448769065415,1.19023807142381,1.26324401467532,1.00730499961382,0.875765351865846,2.22903544920587
1.83387021839397,-1.69938974274652,-2.05892256117917,0.21206967009345,-1.19023807142381,-0.902317153339516,-1.12581147015663,-0.557305223914629,-1.4184771040401
0.401275837204572,0.960524637204556,-1.05728455844336,0.21206967009345,0,0.180463430667903,-0.0592532352714012,0.875765351865846,0.405279172582886
0.995353132164559,-0.369432552770983,-1.05728455844336,0.21206967009345,0,0.180463430667903,-0.0592532352714012,-0.557305223914629,-1.4184771040401
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
