"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21b_num",213,60,28.17
"TX_RESP_Q21d_num",213,60,28.17
"TX_RESP_Q20_num",213,60,28.17
"TX_RESP_Q21a_num",213,59,27.7
"TX_RESP_Q21c_num",213,59,27.7
"TX_RESP_Q21e_num",213,59,27.7
"TX_RESP_Q23d_num",213,59,27.7
"TX_RESP_Q19_num",213,59,27.7
"TX_RESP_Q22d_num",213,56,26.29
"TX_RESP_Q22e_num",213,56,26.29
"TX_RESP_Q22g_num",213,56,26.29
"TX_RESP_Q22h_num",213,56,26.29
"TX_RESP_Q23c_num",213,56,26.29
"TX_RESP_Q23f_num",213,56,26.29
"TX_RESP_Q22a_num",213,55,25.82
"TX_RESP_Q22b_num",213,55,25.82
"TX_RESP_Q22c_num",213,55,25.82
"TX_RESP_Q22f_num",213,55,25.82
"TX_RESP_Q23a_num",213,55,25.82
"TX_RESP_Q23b_num",213,55,25.82
"TX_RESP_Q23e_num",213,55,25.82
"TX_RESP_Q23g_num",213,55,25.82
"TX_RESP_Q23h_num",213,55,25.82
"TX_RESP_Q23i_num",213,55,25.82
"TX_RESP_Q10a_num",213,54,25.35
"TX_RESP_Q10b_num",213,54,25.35
"TX_RESP_Q10c_num",213,54,25.35
"TX_RESP_Q10d_num",213,54,25.35
"TX_RESP_Q10f_num",213,54,25.35
"TX_RESP_Q10e_num",213,53,24.88
"TX_RESP_Q01",213,0,0
"TX_RESP_Q02",213,0,0
"TX_RESP_Q03",213,0,0
"TX_RESP_Q04",213,0,0
"TX_RESP_Q05a",213,0,0
"TX_RESP_Q05b",213,0,0
"TX_RESP_Q05c",213,0,0
"TX_RESP_Q06",213,0,0
"TX_RESP_Q07a",213,0,0
"TX_RESP_Q07b",213,0,0
"TX_RESP_Q07c",213,0,0
"TX_RESP_Q07d",213,0,0
"TX_RESP_Q07e",213,0,0
"TX_RESP_Q08",213,0,0
"TX_RESP_Q09",213,0,0
"TX_RESP_Q10a",213,0,0
"TX_RESP_Q10b",213,0,0
"TX_RESP_Q10c",213,0,0
"TX_RESP_Q10d",213,0,0
"TX_RESP_Q10e",213,0,0
"TX_RESP_Q10f",213,0,0
"TX_RESP_Q11a",213,0,0
"TX_RESP_Q11b",213,0,0
"TX_RESP_Q11c",213,0,0
"TX_RESP_Q12a",213,0,0
"TX_RESP_Q12b",213,0,0
"TX_RESP_Q12c",213,0,0
"TX_RESP_Q12d",213,0,0
"TX_RESP_Q12e",213,0,0
"TX_RESP_Q12f",213,0,0
"TX_RESP_Q12g",213,0,0
"TX_RESP_Q13a",213,0,0
"TX_RESP_Q13b",213,0,0
"TX_RESP_Q13c",213,0,0
"TX_RESP_Q13d",213,0,0
"TX_RESP_Q13e",213,0,0
"TX_RESP_Q13f",213,0,0
"TX_RESP_Q13g",213,0,0
"TX_RESP_Q13h",213,0,0
"TX_RESP_Q13i",213,0,0
"TX_RESP_Q14",213,0,0
"TX_RESP_Q15a",213,0,0
"TX_RESP_Q15b",213,0,0
"TX_RESP_Q16",213,0,0
"TX_RESP_Q17",213,0,0
"TX_RESP_Q18",213,0,0
"TX_RESP_Q19",213,0,0
"TX_RESP_Q20",213,0,0
"TX_RESP_Q21a",213,0,0
"TX_RESP_Q21b",213,0,0
"TX_RESP_Q21c",213,0,0
"TX_RESP_Q21d",213,0,0
"TX_RESP_Q21e",213,0,0
"TX_RESP_Q22a",213,0,0
"TX_RESP_Q22b",213,0,0
"TX_RESP_Q22c",213,0,0
"TX_RESP_Q22d",213,0,0
"TX_RESP_Q22e",213,0,0
"TX_RESP_Q22f",213,0,0
"TX_RESP_Q22g",213,0,0
"TX_RESP_Q22h",213,0,0
"TX_RESP_Q23a",213,0,0
"TX_RESP_Q23b",213,0,0
"TX_RESP_Q23c",213,0,0
"TX_RESP_Q23d",213,0,0
"TX_RESP_Q23e",213,0,0
"TX_RESP_Q23f",213,0,0
"TX_RESP_Q23g",213,0,0
"TX_RESP_Q23h",213,0,0
"TX_RESP_Q23i",213,0,0
"TX_RESP_Q24",213,0,0
"TX_RESP_Q25",213,0,0
