"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num"
-1.08886553527924,0.769800358919501,0.588348405414552,-1.22474487139159,-0.301511344577764,-0.858116330321033,-0.665026647782209,-0.34687296754716,-0.665026647782209,0.242179739848241,-0.804030252207369,0.486561840100952,0,0.526640075265064
0.514523905590696,0.769800358919501,0.588348405414552,-1.22474487139159,1.9095718489925,0.572077553547355,0.554188873151841,0.92499458012576,0.554188873151841,0.242179739848241,0.301511344577764,0.486561840100952,0,0.526640075265064
-0.985349889920003,-0.384900179459751,0.588348405414552,0,-0.301511344577764,-0.858116330321033,-0.665026647782209,-0.34687296754716,-0.665026647782209,0.242179739848241,-0.804030252207369,0.486561840100952,0,0.526640075265064
-0.746969325211722,-0.384900179459751,-0.588348405414552,-1.22474487139159,-1.4070529413629,NA,0.554188873151841,0.92499458012576,0.554188873151841,0.242179739848241,0.301511344577764,-0.583874208121142,0,-1.40437353404017
1.12024062370367,NA,0.588348405414552,NA,-0.301511344577764,-0.858116330321033,0.554188873151841,0.92499458012576,0.554188873151841,0.242179739848241,1.4070529413629,0.486561840100952,NA,0.526640075265064
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.641314224251591,-1.539600717839,-1.76504521624366,0,0.804030252207369,-0.858116330321033,-1.88424216871626,-1.61874051522008,-1.88424216871626,-2.42179739848241,-1.9095718489925,-0.583874208121142,0,-1.40437353404017
-1.36571365328039,NA,NA,0,-0.301511344577764,-0.858116330321033,-0.665026647782209,-1.61874051522008,-0.665026647782209,-1.08980882931709,-0.804030252207369,-1.65431025634324,-2.12132034355964,-1.40437353404017
0.324803188398825,-1.539600717839,-1.76504521624366,0,-1.4070529413629,0.572077553547355,0.554188873151841,0.92499458012576,0.554188873151841,0.242179739848241,0.301511344577764,-1.65431025634324,0,-0.438866729387554
0.36218736766029,0.769800358919501,0.588348405414552,1.22474487139159,-0.301511344577764,2.00227143741574,1.77340439408589,0.92499458012576,1.77340439408589,1.57416830901357,1.4070529413629,1.55699788832305,2.12132034355964,1.49214687991768
1.01709201069221,0.769800358919501,0.588348405414552,1.22474487139159,0.804030252207369,0.572077553547355,-0.665026647782209,-0.34687296754716,-0.665026647782209,0.242179739848241,0.301511344577764,0.486561840100952,0,0.526640075265064
1.48936553189726,0.769800358919501,0.588348405414552,1.22474487139159,0.804030252207369,0.572077553547355,0.554188873151841,-0.34687296754716,0.554188873151841,0.242179739848241,0.301511344577764,0.486561840100952,0,0.526640075265064
