"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-0.398818879519373,0.858116330321033,-0.707106781186547,0.253546276418555,-1.22474487139159,-0.109369659814952,0.583874208121142,-0.858116330321033,-0.665026647782209,-0.665026647782209,0.242179739848241,-0.804030252207369,0.486561840100952,0,0,0.526640075265064,0
0.144668934878803,-0.572077553547355,0.707106781186547,0.253546276418555,-1.22474487139159,-0.109369659814952,0.583874208121142,0.572077553547355,0.554188873151841,0.554188873151841,0.242179739848241,0.301511344577764,0.486561840100952,0,0,0.526640075265064,0
0.381754737560683,0.858116330321033,0.707106781186547,0.253546276418555,0,-1.31243591777942,-0.486561840100952,-0.858116330321033,-0.665026647782209,-0.665026647782209,0.242179739848241,-0.804030252207369,0.486561840100952,0,0,0.526640075265064,0
-1.77048305074858,-0.572077553547355,-0.707106781186547,-1.01418510567422,-1.22474487139159,1.09369659814952,-1.55699788832305,NA,0.554188873151841,0.554188873151841,0.242179739848241,0.301511344577764,-0.583874208121142,0,0,-1.40437353404017,0
-0.615844309424098,-0.572077553547355,0.707106781186547,NA,NA,1.09369659814952,-0.486561840100952,-0.858116330321033,0.554188873151841,0.554188873151841,0.242179739848241,1.4070529413629,0.486561840100952,NA,0,0.526640075265064,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.42962561940054,-2.00227143741574,-2.12132034355964,-1.01418510567422,0,-0.109369659814952,-1.55699788832305,-0.858116330321033,-1.88424216871626,-1.88424216871626,-2.42179739848241,-1.9095718489925,-0.583874208121142,0,-2.23606797749979,-1.40437353404017,-2.58198889747161
-0.303379990310092,NA,NA,-1.01418510567422,0,1.09369659814952,0.583874208121142,-0.858116330321033,-0.665026647782209,-0.665026647782209,-1.08980882931709,-0.804030252207369,-1.65431025634324,-2.12132034355964,0,-1.40437353404017,0
1.00371856490612,-0.572077553547355,0.707106781186547,1.52127765851133,0,-0.109369659814952,1.65431025634324,0.572077553547355,0.554188873151841,0.554188873151841,0.242179739848241,0.301511344577764,-1.65431025634324,0,0,-0.438866729387554,1.29099444873581
1.15908627831979,0.858116330321033,0.707106781186547,1.52127765851133,1.22474487139159,-1.31243591777942,0.583874208121142,2.00227143741574,1.77340439408589,1.77340439408589,1.57416830901357,1.4070529413629,1.55699788832305,2.12132034355964,2.23606797749979,1.49214687991768,1.29099444873581
0.938149278548212,0.858116330321033,0.707106781186547,0.253546276418555,1.22474487139159,-1.31243591777942,-0.486561840100952,0.572077553547355,-0.665026647782209,-0.665026647782209,0.242179739848241,0.301511344577764,0.486561840100952,0,0,0.526640075265064,0
0.890774055189071,0.858116330321033,-0.707106781186547,-1.01418510567422,1.22474487139159,1.09369659814952,0.583874208121142,0.572077553547355,0.554188873151841,0.554188873151841,0.242179739848241,0.301511344577764,0.486561840100952,0,0,0.526640075265064,0
