"PROFICIENCIA_MT_SAEB","TX_RESP_Q22g_num"
-0.082439391713117,-0.330302737494121
-0.0816594979027918,-0.330302737494121
-0.0810803290658371,-0.330302737494121
NA,NA
NA,NA
-0.0814182098142894,-0.330302737494121
-0.0787593688245153,-0.330302737494121
-0.0800641119007016,-0.330302737494121
-0.0785673113123308,-0.330302737494121
-0.0806076775182717,-0.330302737494121
-0.0820135712084816,-0.330302737494121
-0.0779838866967115,-0.330302737494121
NA,NA
NA,NA
-0.0811476986657995,-0.330302737494121
-0.0794322265085736,-0.330302737494121
-0.0800983777116871,-1.97042667539596
NA,NA
-0.0809225130441594,-0.330302737494121
NA,NA
-0.08063103215137,-0.330302737494121
NA,NA
-0.0793116433962742,-0.330302737494121
-0.0805202664056107,-1.97042667539596
-0.079880782868825,-0.330302737494121
-0.0787677854535246,-0.330302737494121
-0.0823064211524435,-0.330302737494121
-0.0820672792808024,-0.330302737494121
-0.0846057832396791,-0.330302737494121
NA,NA
-0.0815788054313149,1.30982120040772
NA,NA
-0.0789086049910323,-1.97042667539596
NA,NA
-0.0812555874035412,-0.330302737494121
-0.08365025102969,1.30982120040772
-0.0799851003316957,1.30982120040772
-0.0809406374232146,1.30982120040772
-0.0803553808392123,1.30982120040772
NA,NA
-0.0785188018076946,1.30982120040772
-0.0814890727154018,1.30982120040772
NA,NA
-0.0810729063511552,-1.97042667539596
-0.0809441526476634,-1.97042667539596
-0.0818790951753129,-0.330302737494121
-0.078507296259974,1.30982120040772
-0.0793816780063904,-0.330302737494121
-0.0826770768403902,-0.330302737494121
-0.0814077079003705,-0.330302737494121
-0.0835285911478126,1.30982120040772
-0.0795505099845048,-0.330302737494121
NA,NA
NA,NA
NA,NA
-0.0804294033540474,NA
-0.0826159850184554,1.30982120040772
12.2476978157745,-1.97042667539596
-0.0798644587717945,1.30982120040772
-0.081306048212529,-0.330302737494121
-0.0807532328370088,-0.330302737494121
NA,NA
-0.082351259485189,NA
-0.0815827299633171,1.30982120040772
NA,NA
-0.0810220898878562,-0.330302737494121
NA,NA
-0.0782390140964261,-0.330302737494121
-0.0829921851653384,1.30982120040772
-0.0808870706101612,1.30982120040772
-0.0828307564193719,1.30982120040772
-0.0806748765697882,-0.330302737494121
-0.081942296602636,-0.330302737494121
-0.0793297312074413,-0.330302737494121
-0.0813074708733587,-0.330302737494121
-0.083560893494207,NA
NA,NA
-0.0828957410869507,-0.330302737494121
-0.0819598655769257,-0.330302737494121
-0.0814386167879437,-0.330302737494121
-0.0793633221905224,-0.330302737494121
-0.0810077755427792,-0.330302737494121
-0.0818249875584982,NA
-0.0849383021942953,1.30982120040772
-0.0816004231551052,-0.330302737494121
-0.0818391874055512,-0.330302737494121
NA,NA
NA,NA
NA,NA
-0.0800324307725543,-0.330302737494121
-0.0814836329914299,-1.97042667539596
-0.0807085162809967,-1.97042667539596
-0.0823678540276853,-0.330302737494121
-0.0840365706313521,NA
NA,NA
-0.0805730901800983,1.30982120040772
-0.0840406072206134,1.30982120040772
-0.0811357618872266,-0.330302737494121
-0.0812763671168608,1.30982120040772
-0.0790302527126704,-0.330302737494121
-0.0802628832161256,-0.330302737494121
-0.0836697176986742,1.30982120040772
-0.079906217905303,-0.330302737494121
-0.0825215798940296,1.30982120040772
-0.0741691392527743,-0.330302737494121
-0.0800708817543632,-0.330302737494121
-0.0817235032570474,1.30982120040772
-0.082628718358081,1.30982120040772
-0.082373995340805,-0.330302737494121
-0.079689887422234,-0.330302737494121
-0.079944836951208,-0.330302737494121
NA,NA
NA,NA
-0.0797264674705919,-0.330302737494121
-0.0809841651523896,1.30982120040772
-0.0816053293976104,NA
-0.0815799966553318,1.30982120040772
-0.0788024507218338,-0.330302737494121
-0.0792310191354587,-0.330302737494121
-0.0830763124903634,1.30982120040772
-0.0809933320986742,-0.330302737494121
-0.0805892486537977,-0.330302737494121
-0.0827071842417958,-0.330302737494121
-0.0800577001857012,-0.330302737494121
-0.0809763209699149,1.30982120040772
NA,NA
NA,NA
-0.0795523638326017,-0.330302737494121
-0.0809650444182421,NA
NA,NA
-0.0818854654844805,1.30982120040772
-0.0802088900973348,-0.330302737494121
-0.0824377400562394,1.30982120040772
-0.0843110696845609,-0.330302737494121
NA,NA
NA,NA
-0.0825778142015867,1.30982120040772
-0.0810999808842715,-0.330302737494121
-0.0810992865738332,1.30982120040772
-0.0840951630228793,-0.330302737494121
NA,NA
NA,NA
-0.0823798005257327,-0.330302737494121
-0.0815580915314769,1.30982120040772
-0.0789317720775006,-0.330302737494121
-0.0831224833499783,1.30982120040772
-0.0847196817507475,NA
-0.0785859253698401,-0.330302737494121
-0.0843225703507518,1.30982120040772
-0.0809531563677966,-0.330302737494121
-0.0847353919954106,1.30982120040772
-0.0792979307433254,-0.330302737494121
-0.0810999345969089,-0.330302737494121
-0.0809213607852104,-1.97042667539596
-0.0788741029052894,-0.330302737494121
-0.0811146874515477,-0.330302737494121
-0.0811391309708782,1.30982120040772
-0.0816386962661734,-0.330302737494121
-0.0828439915976911,-1.97042667539596
-0.0820309598712657,-0.330302737494121
-0.0825302669249195,-0.330302737494121
-0.0792621886618531,-0.330302737494121
-0.0826393615748524,1.30982120040772
-0.0843908558913207,1.30982120040772
-0.0753618547513432,-1.97042667539596
-0.0814889509386683,-1.97042667539596
-0.08292549527481,-0.330302737494121
-0.0810451765598386,-0.330302737494121
NA,NA
NA,NA
NA,NA
NA,NA
-0.0821266025070709,1.30982120040772
-0.077525305897171,-0.330302737494121
-0.0834640523120903,-0.330302737494121
