Termo,Item,Categoria,Coef,SE,t_value,p_valor,Sig,IC_95_inf,IC_95_sup
TX_RESP_Q13g_B,TX_RESP_Q13g,B,-5.075958828087317,3.046546630253565,-1.666135281725474,0.0958306664006908,,-11.050409780320479,0.8984921241458448
TX_RESP_Q12g_B,TX_RESP_Q12g,B,-7.834918038504091,4.742316929683076,-1.6521287283571935,0.09865285260544975,,-17.13487084900099,1.4650347719928085
TX_RESP_Q21d_B,TX_RESP_Q21d,B,-9.51413378249981,5.763110607452019,-1.6508678091649867,0.09891014024861604,,-20.815920964943498,1.7876533999438777
TX_RESP_Q22b_C,TX_RESP_Q22b,C,5.945240036925879,3.639768746048559,1.633411475215344,0.10252741983112695,,-1.1925531728660284,13.083033246717786
TX_RESP_Q21a_B,TX_RESP_Q21a,B,5.638122371265851,3.4565583395748822,1.6311376280601926,0.10300625943715638,,-1.1403848270972476,12.416629569628949
TX_RESP_Q12d_C,TX_RESP_Q12d,C,4.579681339473215,3.025705455853464,1.51359126203559,0.1302750301910256,,-1.3538988862121064,10.513261565158537
TX_RESP_Q23g_B,TX_RESP_Q23g,B,5.9748063568466,4.012222536232917,1.4891512878187352,0.13659271479247198,,-1.8933898867713754,13.843002600464576
TX_RESP_Q18_C,TX_RESP_Q18,C,-5.557907567263088,3.962381611667261,-1.4026684231770583,0.160858654146967,,-13.32836292739205,2.2125477928658723
TX_RESP_Q13f_B,TX_RESP_Q13f,B,4.188634505252095,3.0184077715782336,1.3876967004567395,0.16537176386529912,,-1.7306345471413804,10.107903557645571
TX_RESP_Q23h_C,TX_RESP_Q23h,C,-8.534542374014626,6.481632035685071,-1.316727380855179,0.18806893509123332,,-21.245390881329485,4.176306133300233
TX_RESP_Q22a_D,TX_RESP_Q22a,D,-9.116894839658856,7.161271847696549,-1.2730831943757785,0.20312476299997198,,-23.160555614386666,4.926765935068953
TX_RESP_Q12b_B,TX_RESP_Q12b,B,3.7846966859255784,2.9903669766534233,1.265629508175316,0.20578150029055192,,-2.079582775211923,9.64897614706308
TX_RESP_Q23f_D,TX_RESP_Q23f,D,-8.682751566612232,6.917099875873972,-1.2552589556927818,0.20951980207094542,,-22.247577238316318,4.882074105091855
TX_RESP_Q22a_C,TX_RESP_Q22a,C,-4.317315954671397,3.4703466105079785,-1.2440590059790717,0.21361208583739802,,-11.122862735356277,2.488230826013483
TX_RESP_Q23h_D,TX_RESP_Q23h,D,-13.202853341049405,10.789190391096819,-1.2237112204400737,0.22119391695414353,,-34.36106840521479,7.955361723115978
TX_RESP_Q23e_C,TX_RESP_Q23e,C,5.419271777692328,4.43005359443203,1.2232971141711715,0.2213501967995055,,-3.2683148992578674,14.106858454642524
TX_RESP_Q12f_B,TX_RESP_Q12f,B,3.5042216479049717,2.8993265860472954,1.208632951102739,0.22693545272273719,,-2.181522437162087,9.18996573297203
TX_RESP_Q07d_B,TX_RESP_Q07d,B,-5.840368047133125,4.889730699250954,-1.194415072394027,0.23244606154309277,,-15.429407631231708,3.7486715369654595
TX_RESP_Q12e_C,TX_RESP_Q12e,C,3.437112898539924,3.0516331703928667,1.1263191565378845,0.2601548787987597,,-2.5473130477658854,9.421538844845735
TX_RESP_Q22h_C,TX_RESP_Q22h,C,-4.076182411215888,3.725347854398873,-1.0941749792312014,0.27399956918666374,,-11.381801112433884,3.2294362900021083
TX_RESP_Q06_B,TX_RESP_Q06,B,5.62259453357102,5.162957853313345,1.0890258439670781,0.27626330385936027,,-4.502259015938014,15.747448083080053
TX_RESP_Q22f_D,TX_RESP_Q22f,D,-6.162685278396674,5.694833864341198,-1.0821536545578576,0.27930438373998423,,-17.330577890232764,5.005207333439415
TX_RESP_Q10c_C,TX_RESP_Q10c,C,-7.9532044575436265,7.62198584812266,-1.0434556841249643,0.296853416005793,,-22.90035155058977,6.99394263550252
TX_RESP_Q07b_B,TX_RESP_Q07b,B,3.2946405516598496,3.1847349851277293,1.0345101137285722,0.3010129173892559,,-2.950805612058643,9.540086715378342
TX_RESP_Q16_H,TX_RESP_Q16,H,-5.878005302581773,6.030129763365157,-0.9747726057725016,0.3297816161064253,,-17.703432213519285,5.947421608355738
TX_RESP_Q12f_D,TX_RESP_Q12f,D,7.618601605416319,7.900114165936419,0.964366013628775,0.33496981058219166,,-7.87397091348885,23.111174124321487
TX_RESP_Q23c_C,TX_RESP_Q23c,C,-4.422913140747004,4.617318277935934,-0.9578965266228443,0.3382215470700167,,-13.47773649662058,4.631910215126573
TX_RESP_Q21b_C,TX_RESP_Q21b,C,3.3876151857350107,3.635195681436154,0.931893488714937,0.3514951440737172,,-3.741209984652251,10.516440356122272
TX_RESP_Q06_D,TX_RESP_Q06,D,-5.674272806319182,6.112638749970262,-0.9282853180791663,0.3533627329541078,,-17.66150452559131,6.312958912952949
TX_RESP_Q09_C,TX_RESP_Q09,C,-4.986620429255995,5.492889366662257,-0.9078319435161143,0.36406772991948144,,-15.758488412919636,5.785247554407647
TX_RESP_Q13h_B,TX_RESP_Q13h,B,2.4097056073912917,2.6821591604786024,0.8984200650349571,0.3690612244208905,,-2.8501608234168154,7.669572038199399
TX_RESP_Q12a_C,TX_RESP_Q12a,C,7.707180844899235,8.637194872023889,0.8923245288656165,0.3723178567516402,,-9.230848796712262,24.64521048651073
TX_RESP_Q22e_D,TX_RESP_Q22e,D,-5.034126161688376,5.6558186504635275,-0.890079133155339,0.37352197157101685,,-16.125507723475767,6.057255400099014
TX_RESP_Q10e_C,TX_RESP_Q10e,C,-6.662870197973869,8.042814146259488,-0.8284252348504912,0.40752074018107287,,-22.435285482080324,9.109545086132584
TX_RESP_Q07c_B,TX_RESP_Q07c,B,-3.1771101727175686,3.9231494704214547,-0.8098366367815854,0.41812278438250317,,-10.870629075909829,4.5164087304746925
TX_RESP_Q23c_B,TX_RESP_Q23c,B,3.0419322741157835,3.8024172882166982,0.7999995906662901,0.4237985201183856,,-4.414823963514269,10.498688511745836
TX_RESP_Q11c_B,TX_RESP_Q11c,B,-2.7306335835800915,3.576865977701577,-0.7634151239110005,0.4452987743434733,,-9.74507089245889,4.283803725298707
TX_RESP_Q23i_B,TX_RESP_Q23i,B,2.7845496661842106,3.688836805747845,0.754858458863076,0.45041575224929686,,-4.449468795203545,10.018568127571967
TX_RESP_Q22d_D,TX_RESP_Q22d,D,-4.394868505734544,5.84028399133384,-0.7525093834916093,0.45182633356238344,,-15.847997076569005,7.058260065099916
TX_RESP_Q23i_D,TX_RESP_Q23i,D,-7.449964328620386,10.266240992873522,-0.7256759639474565,0.468115620900178,,-27.582645925101772,12.682717267861001
AREA_LOCAL_Rural_Interior,NA,NA,1.1839061573938527,1.6475807389396375,0.7185724677479539,0.4724816730418998,,-2.0470932361127767,4.414905550900482
TX_RESP_Q16_F,TX_RESP_Q16,F,-3.037141783526186,4.244405331223154,-0.7155635587355511,0.4743377957146355,,-11.360661673546424,5.286378106494052
TX_RESP_Q10e_B,TX_RESP_Q10e,B,-5.947152628526296,8.354734568232864,-0.7118302299080935,0.47664635704801783,,-22.331261573768245,10.436956316715651
TX_RESP_Q08_E,TX_RESP_Q08,E,4.09580277403595,5.986689712319479,0.6841515045631243,0.493952487860979,,-7.644435729884363,15.836041277956262
TX_RESP_Q22h_D,TX_RESP_Q22h,D,4.542111792356666,6.7337079352350715,0.6745335313088691,0.5000439624719542,,-8.663071869111466,17.747295453824798
TX_RESP_Q08_F,TX_RESP_Q08,F,-3.628948137390713,5.500377483946663,-0.6597634704130977,0.5094755790659183,,-14.415500744291691,7.1576044695102645
TX_RESP_Q12d_D,TX_RESP_Q12d,D,-2.8161891473372815,4.4673847267451325,-0.6303887664918247,0.5285065748064932,,-11.576984294750767,5.944606000076204
TX_RESP_Q22g_B,TX_RESP_Q22g,B,-1.6339603796855207,2.6206275222320414,-0.6234996640399486,0.5330216910638934,,-6.773159773572536,3.5052390142014955
TX_RESP_Q16_B,TX_RESP_Q16,B,-1.3796872120850143,2.2792739558416697,-0.6053187281629495,0.5450304791112652,,-5.8494728771562645,3.0900984529862363
TX_RESP_Q22e_B,TX_RESP_Q22e,B,-3.23168142338892,5.539818080631902,-0.5833551528862292,0.5597148072860179,,-14.095579280181301,7.63221643340346
TX_RESP_Q23a_B,TX_RESP_Q23a,B,1.9674570472236121,3.713535998162648,0.5298069140024639,0.5962999611554778,,-5.314997933131762,9.249912027578986
TX_RESP_Q07e_B,TX_RESP_Q07e,B,1.7124840945019086,3.2652494545431776,0.524457355660593,0.6000139908950246,,-4.690855516075671,8.115823705079489
TX_RESP_Q13d_B,TX_RESP_Q13d,B,1.3997743540706133,2.71740195357473,0.5151149436060486,0.6065251191350336,,-3.9292051954016216,6.728753903542849
TX_RESP_Q23f_C,TX_RESP_Q23f,C,-2.3321999255293027,4.966918683306454,-0.46954662925481366,0.6387260957636736,,-12.072609529788371,7.408209678729767
TX_RESP_Q23e_B,TX_RESP_Q23e,B,1.9790753466627762,4.240262705350408,0.46673413516704004,0.6407369152138213,,-6.336320618765468,10.294471312091021
TX_RESP_Q07a_B,TX_RESP_Q07a,B,1.9516994769739873,4.33745491153334,0.44996421099027384,0.6527811497308058,,-6.554295924226205,10.457694878174179
TX_RESP_Q21c_C,TX_RESP_Q21c,C,2.1299725963603797,5.187295854558019,0.41061328601274916,0.6813966223207828,,-8.042609155719967,12.302554348440728
TX_RESP_Q14_C,TX_RESP_Q14,C,-1.4285282975541633,3.589202696868936,-0.3980071392458133,0.6906640385090634,,-8.467158613309973,5.610102018201646
TX_RESP_Q22b_D,TX_RESP_Q22b,D,-1.9426564694208002,5.09316836284876,-0.38142396461722594,0.7029259890879345,,-11.930648864854113,8.045335926012513
TX_RESP_Q22f_B,TX_RESP_Q22f,B,1.502924079331815,4.1773429708630445,0.35977991029578044,0.719046705054366,,-6.68908271361854,9.694930872282171
TX_RESP_Q22d_B,TX_RESP_Q22d,B,-1.1741592225631103,3.338406251626766,-0.351712504130064,0.7250879990073339,,-7.72096346672222,5.372645021595999
TX_RESP_Q22c_D,TX_RESP_Q22c,D,-2.2684564966686818,6.698627173615195,-0.33864498469235066,0.7349099229119804,,-15.404844792399217,10.867931799061854
TX_RESP_Q23i_C,TX_RESP_Q23i,C,1.871912687544493,6.2453717118606225,0.29972798640464143,0.7644133291149541,,-10.375615907765471,14.119441282854456
TX_RESP_Q22g_C,TX_RESP_Q22g,C,-0.7631433276407702,2.738740069677743,-0.27864759277084894,0.7805418104358294,,-6.133968134561075,4.607681479279535
TX_RESP_Q23c_D,TX_RESP_Q23c,D,1.9729941659403742,7.092811317833127,0.27816814483415997,0.7809097638084207,,-11.936411621920925,15.882399953801674
TX_RESP_Q18_B,TX_RESP_Q18,B,-1.8016880548834588,7.367632963012714,-0.24454096233191383,0.8068349798949936,,-16.25003469578557,12.646658586018653
TX_RESP_Q09_B,TX_RESP_Q09,B,-0.9585918385550439,4.797785573802697,-0.19979880797283517,0.8416566369522996,,-10.367321810178792,8.450138133068704
TX_RESP_Q22c_B,TX_RESP_Q22c,B,-0.7239894403281077,4.319030610265042,-0.16762776318542447,0.8668917337470997,,-9.193853740443709,7.745874859787493
TX_RESP_Q21c_D,TX_RESP_Q21c,D,0.873693414502098,5.314214702541874,0.16440687164637824,0.869426152165871,,-9.54778340606777,11.295170235071966
TX_RESP_Q21b_B,TX_RESP_Q21b,B,0.505734471633182,3.352252609350706,0.15086406979667832,0.8800969533313208,,-6.068223266343243,7.079692209609607
TX_RESP_Q17_B,TX_RESP_Q17,B,-0.26978443020916704,1.9911784500458949,-0.13548983025752853,0.8922371593619152,,-4.174598447762125,3.635029587343791
TX_RESP_Q20_B,TX_RESP_Q20,B,-0.8200479756543334,6.480003963896113,-0.1265505361143758,0.8993078618824047,,-13.527703741734493,11.887607790425827
TX_RESP_Q13b_B,TX_RESP_Q13b,B,-0.35607470609477615,3.14446710619729,-0.11323848972469909,0.9098519464878321,,-6.522553272458506,5.810403860268954
TX_RESP_Q02_F,TX_RESP_Q02,F,0.8648107764436942,9.725967163684809,0.08891771500861714,0.9291555023769111,,-18.208363159393578,19.937984712280965
TX_RESP_Q09_D,TX_RESP_Q09,D,-0.3747480961745647,4.8115038481448185,-0.07788585606536658,0.9379260244834127,,-9.810380382830157,9.060884190481026
TX_RESP_Q06_C,TX_RESP_Q06,C,0.3120289842798022,5.572020876602804,0.05599924896010846,0.9553475560479897,,-10.615020384175773,11.239078352735378
TX_RESP_Q23a_C,TX_RESP_Q23a,C,-0.26720498656427194,5.465155108504988,-0.04889247994964351,0.961009477090527,,-10.984684514981002,10.450274541852458
TX_RESP_Q21e_C,TX_RESP_Q21e,C,0.12391057553887927,3.1406843889414655,0.03945336754472232,0.9685325577614041,,-6.035149867469486,6.2829710185472445
TX_RESP_Q10c_B,TX_RESP_Q10c,B,-0.18290706739492654,7.575510497462302,-0.024144520353604954,0.9807395494457093,,-15.038913358507891,14.673099223718037
TX_RESP_Q14_B,TX_RESP_Q14,B,0.045768053992476444,2.5253661927056386,0.018123333607884113,0.9855421280598302,,-4.90661846289858,4.998154570883532
TX_RESP_Q08_D,TX_RESP_Q08,D,-0.08999231214936398,4.9834431012596045,-0.01805826018694138,0.9855940346633483,,-9.862807238419567,9.682822614120838
TIPO_ESCOLA_Privada,NA,NA,-0.06244683476132428,4.210050725478803,-0.014832798660453738,0.9881669351885425,,-8.318595391953531,8.193701722430882
TX_RESP_Q22e_C,TX_RESP_Q22e,C,-0.032060063520717136,5.061572475027257,-0.0063340125383751405,0.9949468046587133,,-9.958091128637506,9.893971001596071
TX_RESP_Q23f_B,TX_RESP_Q23f,B,0.013099870052706608,4.7130799846015625,0.0027794711941036693,0.9977825609485684,,-9.229517630802764,9.255717370908176
