"PROFICIENCIA_LP_SAEB","TX_RESP_Q23a_num","TX_RESP_Q23g_num"
1.04975745681684,0,-0.777866789007204
-1.80054336064743,-2.29128784747792,0.311146715602881
0.234724160837426,0,0.311146715602881
NA,NA,NA
0.0848977268071739,0,-0.777866789007204
-0.280470756614894,1.14564392373896,0.311146715602881
1.52461353964847,0,-0.777866789007204
0.0316712157071256,0,0.311146715602881
0.388965147900279,0,0.311146715602881
-1.72364221947848,-2.29128784747792,0.311146715602881
0.994992987960859,-1.14564392373896,-1.86688029361729
0.867886057631017,0,0.311146715602881
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.24326061706781,0,1.40016022021297
-0.164600746272471,0,0.311146715602881
NA,NA,NA
1.90529380308385,0,0.311146715602881
0.11572438371082,0,-0.777866789007204
-0.218264710800495,0,-0.777866789007204
1.6062012203141,-2.29128784747792,-1.86688029361729
0.0185767112106182,0,-0.777866789007204
0.312912568097916,0,-0.777866789007204
-0.801569270518838,1.14564392373896,1.40016022021297
0.103699055615794,0,0.311146715602881
-0.977545832331973,1.14564392373896,0.311146715602881
1.11942009515355,0,0.311146715602881
0.334882544900851,0,NA
0.491997624646391,0,-1.86688029361729
-0.479784758084192,0,0.311146715602881
0.817160115686481,0,-0.777866789007204
-1.32239707200654,1.14564392373896,-0.777866789007204
NA,NA,NA
NA,NA,NA
-0.149529602045917,0,0.311146715602881
-0.810912272882728,1.14564392373896,1.40016022021297
-1.70870896818031,1.14564392373896,1.40016022021297
-1.35719329798202,0,0.311146715602881
-1.93839963740452,1.14564392373896,1.40016022021297
0.829626651100454,0,0.311146715602881
-0.565603983909813,0,-0.777866789007204
NA,NA,NA
0.57226043205819,0,0.311146715602881
-1.16725362680309,1.14564392373896,1.40016022021297
-1.18302165245009,1.14564392373896,1.40016022021297
0.0561354824297641,1.14564392373896,1.40016022021297
-0.809099826068725,0,0.311146715602881
NA,NA,NA
0.967959216993943,1.14564392373896,0.311146715602881
0.764463790496852,-2.29128784747792,-1.86688029361729
1.02145898860592,-2.29128784747792,-1.86688029361729
