"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num"
0.105901524345761,-1.47513235809124,0.665026647782209,-0.758474845271147,-0.0963142660661774,-0.185216946644159,0.40291148201269,-0.583874208121142,-0.301511344577764,-1,-0.449466574975494,0.943879807448539,0.242179739848241,0.301511344577763,1.12464311423107
-0.188404945638243,-1.47513235809124,-0.554188873151841,-0.758474845271147,-1.15577119279413,0.833476259898716,-1.36989903884315,-0.583874208121142,0.804030252207369,0,-0.449466574975494,0.943879807448539,-1.08980882931709,0.301511344577763,1.12464311423107
0.445102949389722,0.688395100442577,0.665026647782209,0.168549965615811,0.963142660661774,0.833476259898716,-0.483493778415228,0.486561840100952,-0.301511344577764,0,-0.449466574975494,0.943879807448539,0.242179739848241,0.301511344577763,-0.42174116783665
-1.12896134541536,0.688395100442577,0.665026647782209,-0.758474845271147,0.963142660661774,-0.185216946644159,0.40291148201269,0.486561840100952,0.804030252207369,0,-0.449466574975494,-0.539359889970594,-1.08980882931709,-1.35680105059994,-0.42174116783665
-0.303524983372052,0.688395100442577,-0.554188873151841,-0.758474845271147,-0.0963142660661774,-0.185216946644159,-0.483493778415228,-0.583874208121142,-0.301511344577764,1,-0.449466574975494,-0.539359889970594,0.242179739848241,0.301511344577763,-0.42174116783665
0.470795173011364,0.688395100442577,-0.554188873151841,-0.758474845271147,0.963142660661774,0.833476259898716,1.28931674244061,1.55699788832305,0.804030252207369,1,-0.449466574975494,-0.539359889970594,0.242179739848241,-1.35680105059994,-0.42174116783665
0.656493953074021,0.688395100442577,-0.554188873151841,1.09557477650277,0.963142660661774,0.833476259898716,1.28931674244061,-0.583874208121142,-0.301511344577764,1,-0.449466574975494,-0.539359889970594,-1.08980882931709,0.301511344577763,-0.42174116783665
-2.30038335899954,-0.39336862882433,-1.77340439408589,-0.758474845271147,-2.21522811952208,-2.22260335972991,-1.36989903884315,-1.65431025634324,-2.51259453814803,-2,-0.449466574975494,-0.539359889970594,0.242179739848241,0.301511344577763,-0.42174116783665
0.790262204223225,0.688395100442577,0.665026647782209,0.168549965615811,-0.0963142660661774,0.833476259898716,1.28931674244061,1.55699788832305,0.804030252207369,1,2.02259958738973,0.943879807448539,1.57416830901357,0.301511344577763,1.12464311423107
1.3445763342719,0.688395100442577,1.88424216871626,2.02259958738973,-0.0963142660661774,-0.185216946644159,-0.483493778415228,-0.583874208121142,0.804030252207369,-1,2.02259958738973,0.943879807448539,1.57416830901357,1.95982373975546,1.12464311423107
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.108142495109198,-1.47513235809124,-0.554188873151841,1.09557477650277,-0.0963142660661774,-1.20391015318703,-0.483493778415228,0.486561840100952,-0.301511344577764,0,-0.449466574975494,-2.02259958738973,-1.08980882931709,-1.35680105059994,-1.96812544990437
