"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-1.31936923055657,-1.64772032502593,-1.95346387905192,-1.17502417770096,0.790569415042095,0.3659625273557,-1.43614066163451,-0.3659625273557,-0.173902085910063,-0.519034249085875,-0.75,-0.695379487459148,-0.465130254709532
0.357958363804134,0.612010406438201,-0.11490963994423,1.9583736295016,-0.790569415042095,-1.0978875820671,0.652791209833867,1.0978875820671,-0.173902085910063,-0.519034249085875,1.25,0.894059341018905,-0.465130254709532
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.649926418843328,0.612010406438201,0.804367479609613,-0.130558241966773,-0.790569415042095,1.8298126367785,0.652791209833867,-0.3659625273557,-0.173902085910063,-0.519034249085875,-0.75,0.894059341018905,-0.465130254709532
-1.5001946835843,0.612010406438201,-0.11490963994423,-1.17502417770096,-0.790569415042095,0.3659625273557,-1.43614066163451,-0.3659625273557,-1.56511877319057,-2.17994384616067,-0.75,-2.2848183159372,2.01556443707464
-1.85332843858622,0.612010406438201,-1.95346387905192,0.913907693767414,0.790569415042095,0.3659625273557,-1.43614066163451,-0.3659625273557,-0.173902085910063,-0.519034249085875,-0.75,0.894059341018905,2.01556443707464
1.34042423392052,-1.64772032502593,0.804367479609613,-0.130558241966773,-0.790569415042095,-1.0978875820671,-1.43614066163451,1.0978875820671,1.21731460137044,1.14187534798892,1.25,0.894059341018905,-0.465130254709532
0.682718867497359,0.612010406438201,-1.03418675949807,1.9583736295016,-0.790569415042095,-1.0978875820671,0.652791209833867,1.0978875820671,1.21731460137044,1.14187534798892,1.25,0.894059341018905,-0.465130254709532
0.923777132442517,0.612010406438201,0.804367479609613,-0.130558241966773,2.37170824512628,1.8298126367785,0.652791209833867,1.0978875820671,1.21731460137044,1.14187534798892,1.25,0.894059341018905,-0.465130254709532
1.53556709489816,-1.64772032502593,0.804367479609613,0.913907693767414,-0.790569415042095,-1.0978875820671,0.652791209833867,1.0978875820671,1.21731460137044,1.14187534798892,1.25,0.894059341018905,-0.465130254709532
0.553649626289136,0.612010406438201,-0.11490963994423,-0.130558241966773,-0.790569415042095,0.3659625273557,0.652791209833867,-1.8298126367785,-1.56511877319057,-0.519034249085875,-0.75,-0.695379487459148,-0.465130254709532
-0.196037566106058,0.612010406438201,0.804367479609613,-0.130558241966773,0.790569415042095,0.3659625273557,-1.43614066163451,-0.3659625273557,-0.173902085910063,-0.519034249085875,-0.75,-0.695379487459148,-0.465130254709532
-0.262885091227071,0.612010406438201,-0.11490963994423,-0.130558241966773,0.790569415042095,0.3659625273557,0.652791209833867,-0.3659625273557,1.21731460137044,1.14187534798892,-0.75,-0.695379487459148,-0.465130254709532
0.261390127399451,0.612010406438201,0.804367479609613,-0.130558241966773,-0.790569415042095,-1.0978875820671,0.652791209833867,-0.3659625273557,-0.173902085910063,-0.519034249085875,-0.75,-0.695379487459148,-0.465130254709532
-0.618367861163245,-0.141233170716508,-1.03418675949807,-1.17502417770096,0.790569415042095,0.3659625273557,0.652791209833867,-1.8298126367785,-1.56511877319057,-0.519034249085875,-0.75,-0.695379487459148,2.01556443707464
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0788754444460469,0.612010406438201,0.804367479609613,-0.130558241966773,0.790569415042095,0.3659625273557,0.652791209833867,-0.3659625273557,-0.173902085910063,-0.519034249085875,-0.75,-0.695379487459148,-0.465130254709532
0.823499288261561,-1.64772032502593,0.804367479609613,-1.17502417770096,-0.790569415042095,-1.0978875820671,0.652791209833867,1.0978875820671,-0.173902085910063,1.14187534798892,1.25,0.894059341018905,-0.465130254709532
