"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num"
-0.680683165352236,-1.63795829531699,0.42646981558917,-0.359645547429822
-0.445115335430056,-0.367128583433119,0.42646981558917,-0.359645547429822
-0.193641796357806,-1.63795829531699,0.42646981558917,0.959054793146191
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.35462151428567,-0.367128583433119,-1.61110819222575,-1.67834588800584
0.609282379454724,-0.367128583433119,0.42646981558917,-1.67834588800584
NA,NA,NA,NA
NA,NA,NA,NA
-0.347458155569939,-0.367128583433119,0.42646981558917,-0.359645547429822
-0.609931390588547,NA,NA,NA
-1.09049398145246,-1.63795829531699,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1.87285856957353,2.17453084033463,-2.62989719613322,0.959054793146191
-0.0612851385714081,2.17453084033463,0.42646981558917,0.959054793146191
0.364235061249042,0.903701128450755,0.42646981558917,-0.359645547429822
-0.70782565258597,-0.367128583433119,0.42646981558917,0.959054793146191
-1.01914464286556,0.903701128450755,0.42646981558917,0.959054793146191
0.77433767823859,2.17453084033463,0.42646981558917,-1.67834588800584
0.7725203146484,-0.367128583433119,0.42646981558917,-1.67834588800584
1.07063709158497,-0.367128583433119,-2.62989719613322,0.959054793146191
NA,NA,NA,NA
-1.42940604160029,-1.63795829531699,0.42646981558917,-0.359645547429822
1.45361011237774,0.903701128450755,-1.61110819222575,0.959054793146191
-0.113081169263765,-0.367128583433119,0.42646981558917,-1.67834588800584
0.948035657857377,0.903701128450755,-2.62989719613322,0.959054793146191
0.669347737732013,0.903701128450755,0.42646981558917,-0.359645547429822
0.746439916444069,0.903701128450755,0.42646981558917,0.959054793146191
2.03826038799874,0.903701128450755,0.42646981558917,0.959054793146191
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.0473406001231513,0.903701128450755,0.42646981558917,0.959054793146191
1.59011967029513,-0.367128583433119,0.42646981558917,0.959054793146191
0.642941207976502,0.903701128450755,0.42646981558917,-0.359645547429822
0.421256810650681,-0.367128583433119,0.42646981558917,0.959054793146191
1.28920065065062,0.903701128450755,0.42646981558917,-0.359645547429822
0.619692008631087,-0.367128583433119,0.42646981558917,0.959054793146191
0.26882867201913,-0.367128583433119,0.42646981558917,-0.359645547429822
-0.658182795049132,-0.367128583433119,-1.61110819222575,-1.67834588800584
0.224891091449928,-0.367128583433119,0.42646981558917,-0.359645547429822
-1.15047887784955,-0.367128583433119,NA,-1.67834588800584
NA,NA,NA,NA
-0.572929635775714,-0.367128583433119,0.42646981558917,0.959054793146191
0.828767491879553,-1.63795829531699,-2.62989719613322,0.959054793146191
NA,NA,NA,NA
NA,NA,NA,NA
-1.0044297773315,-0.367128583433119,0.42646981558917,-0.359645547429822
-0.552802365170939,-0.367128583433119,0.42646981558917,-0.359645547429822
NA,NA,NA,NA
NA,NA,NA,NA
-1.59877088024514,0.903701128450755,0.42646981558917,-0.359645547429822
-0.296630899935572,-0.367128583433119,0.42646981558917,-1.67834588800584
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.727582860855025,0.903701128450755,0.42646981558917,0.959054793146191
-1.51742923546213,-1.63795829531699,0.42646981558917,-0.359645547429822
-2.23007835577502,-0.367128583433119,0.42646981558917,-0.359645547429822
0.20167193873596,-0.367128583433119,0.42646981558917,0.959054793146191
-1.50859881673105,-0.367128583433119,0.42646981558917,-0.359645547429822
NA,NA,NA,NA
0.6457176880834,0.903701128450755,0.42646981558917,0.959054793146191
0.315444024740076,-0.367128583433119,0.42646981558917,0.959054793146191
NA,NA,NA,NA
