"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q22f_num","TX_RESP_Q19_num"
-0.0561156560366492,-1.39121372270036,1.52064516319939,-0.525354138868871
1.83961102740677,1.29526794872103,-0.389002251051008,-0.525354138868871
1.16888184422811,-0.0479728869896675,-0.389002251051008,-0.525354138868871
-0.533653611552539,-1.39121372270036,-1.34382595817621,1.10908095983428
1.36602465003067,-0.0479728869896675,NA,-0.525354138868871
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.368183420721443,-0.0479728869896675,1.52064516319939,-0.525354138868871
NA,NA,NA,NA
-1.00401766318657,-0.0479728869896675,0.565821456074193,1.10908095983428
NA,NA,NA,NA
0.202377854245441,-0.0479728869896675,0.565821456074193,-0.525354138868871
-1.56673710748518,-1.39121372270036,-0.389002251051008,2.74351605853744
0.126038058820535,NA,NA,NA
-1.77186571960356,1.29526794872103,-0.389002251051008,-0.525354138868871
-1.33425813142495,-0.0479728869896675,0.565821456074193,-0.525354138868871
1.31185846393981,1.29526794872103,-1.34382595817621,-0.525354138868871
-1.25035248250907,-0.0479728869896675,0.565821456074193,2.74351605853744
0.733316725689754,-1.39121372270036,-1.34382595817621,-0.525354138868871
0.285268947131996,-1.39121372270036,-0.389002251051008,-0.525354138868871
0.0672470724764886,-0.0479728869896675,-0.389002251051008,-0.525354138868871
-0.901459368039104,-1.39121372270036,1.52064516319939,1.10908095983428
NA,NA,NA,NA
-0.581484463653072,-1.39121372270036,-1.34382595817621,1.10908095983428
NA,NA,NA,NA
-0.0222179780548113,-0.0479728869896675,-0.389002251051008,-0.525354138868871
0.964153220120627,1.29526794872103,0.565821456074193,-0.525354138868871
-0.115266629205226,-0.0479728869896675,1.52064516319939,1.10908095983428
0.823043060058576,1.29526794872103,0.565821456074193,-0.525354138868871
1.20983878941816,1.29526794872103,-0.389002251051008,-0.525354138868871
0.96520510582,1.29526794872103,-1.34382595817621,-0.525354138868871
-0.777394054585831,-0.0479728869896675,1.52064516319939,-0.525354138868871
-0.558566932434346,1.29526794872103,0.565821456074193,-0.525354138868871
1.00851243675937,-0.0479728869896675,-1.34382595817621,-0.525354138868871
-1.22980403765392,-0.0479728869896675,-0.389002251051008,-0.525354138868871
NA,NA,NA,NA
NA,NA,NA,NA
