"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22c_num","TX_RESP_Q23c_num"
1.45897249142986,1.57126263777331,-0.0832904994403297,-0.732265260700077,-1.12764727059945
-0.988382269945324,0.770226783222209,-0.0832904994403297,1.85220036530019,1.28873973782794
-0.738734315107509,-0.831844925879986,-0.0832904994403297,1.85220036530019,-1.12764727059945
-0.90846681844874,NA,NA,0.559967552300058,0.0805462336142464
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.584997678963573,1.57126263777331,1.08277649272428,-0.732265260700077,0.0805462336142464
-0.671068619465323,NA,NA,-0.732265260700077,0.0805462336142464
-0.483999020396616,NA,NA,-0.732265260700077,0.0805462336142464
0.948024986647734,0.770226783222209,-1.24935749160494,0.559967552300058,0.0805462336142464
0.00107237313814021,-0.831844925879986,1.08277649272428,0.559967552300058,1.28873973782794
0.524692518440601,-0.831844925879986,-0.0832904994403297,-0.732265260700077,0.0805462336142464
-1.27367334444766,-0.831844925879986,-1.24935749160494,-0.732265260700077,0.0805462336142464
0.394800240870302,0.770226783222209,-0.0832904994403297,-0.732265260700077,0.0805462336142464
-0.829790839003659,-0.831844925879986,1.08277649272428,1.85220036530019,0.0805462336142464
0.585471366954691,-0.831844925879986,-0.0832904994403297,1.85220036530019,1.28873973782794
-0.311773650444025,0.770226783222209,1.08277649272428,-0.732265260700077,-1.12764727059945
-1.83178984651644,-0.831844925879986,-0.0832904994403297,0.559967552300058,1.28873973782794
NA,NA,NA,NA,NA
1.15165702293698,-0.831844925879986,1.08277649272428,-0.732265260700077,0.0805462336142464
1.30164210781754,1.57126263777331,1.08277649272428,-0.732265260700077,-2.33584077481314
1.7294866673573,-0.831844925879986,1.08277649272428,0.559967552300058,0.0805462336142464
NA,NA,NA,NA,NA
1.30579479559019,NA,-0.0832904994403297,NA,NA
NA,NA,NA,NA,NA
1.63896858033631,1.57126263777331,1.08277649272428,-0.732265260700077,-2.33584077481314
0.475588131139432,-0.831844925879986,-0.0832904994403297,-0.732265260700077,1.28873973782794
-0.100085184123064,0.770226783222209,-0.0832904994403297,1.85220036530019,0.0805462336142464
-1.37782285797393,-0.831844925879986,-1.24935749160494,0.559967552300058,1.28873973782794
0.570890028911018,-0.0308090713288883,1.08277649272428,-0.732265260700077,0.0805462336142464
-0.660342802012715,-0.831844925879986,-2.41542448376956,-0.732265260700077,0.0805462336142464
NA,NA,NA,NA,NA
-0.0863927890174673,-0.831844925879986,1.08277649272428,-0.732265260700077,1.28873973782794
0.769489331986603,1.57126263777331,-0.0832904994403297,-0.732265260700077,0.0805462336142464
-0.572943656519227,-0.831844925879986,-1.24935749160494,0.559967552300058,0.0805462336142464
0.0105092290931657,-0.0308090713288883,-1.24935749160494,-0.732265260700077,-1.12764727059945
-1.76069663216246,NA,NA,NA,NA
-0.856094906029278,NA,-1.24935749160494,-0.732265260700077,-1.12764727059945
NA,NA,NA,NA,NA
