"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.863362313499247,0.428174419288837,0.552770798392567,-0.105091277976944,0.236901770739671,0.258984885141406,0.541602560309064,1.01813769273646,0.647905804468655,-1.35400640077266,-0.957427107756338,-0.428174419288838
-1.1802465465022,-2.14087209644419,-1.6583123951777,-0.105091277976944,1.18450885369836,1.29492442570703,-1.08320512061813,-1.20325363687036,0.647905804468655,0,-0.957427107756338,2.14087209644419
2.00113184415965,0.428174419288837,0.552770798392567,1.15600405774638,-0.710705312219014,1.29492442570703,0.541602560309064,1.01813769273646,-0.462789860334753,0,-0.957427107756338,-0.428174419288838
-0.65119656032845,0.428174419288837,0.552770798392567,-0.105091277976944,-0.710705312219014,0.258984885141406,0.541602560309064,-0.0925579720669508,0.647905804468655,0,0.957427107756338,-0.428174419288838
-1.02651033846133,0.428174419288837,0.552770798392567,-1.36618661370027,-0.710705312219014,-1.81289419598984,0.541602560309064,1.01813769273646,0.647905804468655,0,-0.957427107756338,2.14087209644419
-1.00562699585,-2.14087209644419,-1.6583123951777,-1.36618661370027,2.13211593665704,-0.776954655424218,-1.89560896108172,-1.20325363687036,-0.462789860334753,-1.35400640077266,-0.957427107756338,-0.428174419288838
0.848368066360693,0.428174419288837,0.552770798392567,-1.36618661370027,1.18450885369836,0.258984885141406,0.541602560309064,1.01813769273646,0.647905804468655,1.35400640077266,0.957427107756338,-0.428174419288838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.505101810929386,0.428174419288837,0.552770798392567,1.15600405774638,-0.710705312219014,0.258984885141406,0.541602560309064,-0.0925579720669508,0.647905804468655,1.35400640077266,-0.957427107756338,-0.428174419288838
-0.472358363902153,0.428174419288837,0.552770798392567,-0.105091277976944,-0.710705312219014,-0.776954655424218,0.541602560309064,-1.20325363687036,-0.462789860334753,0,0.957427107756338,-0.428174419288838
0.460773152656441,0.428174419288837,-1.6583123951777,1.15600405774638,0.236901770739671,-0.776954655424218,-1.89560896108172,-1.20325363687036,0.647905804468655,1.35400640077266,0.957427107756338,-0.428174419288838
0.699459616469281,0.428174419288837,0.552770798392567,1.15600405774638,-0.710705312219014,1.29492442570703,0.541602560309064,1.01813769273646,-0.462789860334753,0,0.957427107756338,-0.428174419288838
0.684466627967937,0.428174419288837,0.552770798392567,-0.105091277976944,-0.710705312219014,-0.776954655424218,0.541602560309064,-0.0925579720669508,-2.68418118994157,-1.35400640077266,0.957427107756338,-0.428174419288838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
