"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22h_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
0.746056406963738,0.236901770739671,1.01813769273646,-1.62547127404488,-0.20806259464412,-1.13284303119776,-0.428174419288838
-0.3716027304586,1.18450885369836,-1.20325363687036,-0.232210182006412,NA,0.809173593712687,2.14087209644419
0.700548660472877,-0.710705312219014,1.01813769273646,-0.232210182006412,-0.20806259464412,-1.13284303119776,-0.428174419288838
-1.4977301620107,-0.710705312219014,-0.0925579720669508,1.16105091003206,0.936281675898539,0.809173593712687,-0.428174419288838
-1.07371077517349,-0.710705312219014,1.01813769273646,-0.232210182006412,-0.20806259464412,-1.13284303119776,2.14087209644419
0.549725385504312,2.13211593665704,-1.20325363687036,-0.232210182006412,-0.20806259464412,-1.13284303119776,-0.428174419288838
2.00400077521662,1.18450885369836,1.01813769273646,1.16105091003206,0.936281675898539,0.809173593712687,-0.428174419288838
NA,NA,NA,NA,NA,NA,NA
0.576502215934084,-0.710705312219014,-0.0925579720669508,-0.232210182006412,-0.20806259464412,-1.13284303119776,-0.428174419288838
-1.2976398245624,-0.710705312219014,-1.20325363687036,1.16105091003206,0.936281675898539,0.809173593712687,-0.428174419288838
-0.140223341408019,0.236901770739671,-1.20325363687036,1.16105091003206,-0.20806259464412,0.809173593712687,-0.428174419288838
-0.248288163641166,-0.710705312219014,1.01813769273646,-0.232210182006412,0.936281675898539,0.809173593712687,-0.428174419288838
0.0523615531627478,-0.710705312219014,-0.0925579720669508,-1.62547127404488,-2.49675113572944,0.809173593712687,-0.428174419288838
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
