"PROFICIENCIA_LP_SAEB","TX_RESP_Q22d_num","TX_RESP_Q22g_num"
0.409160792721971,-0.682930393000067,-0.508990613538032
NA,NA,NA
-0.00914912452817108,-0.682930393000067,-0.508990613538032
-0.478586369215922,-0.682930393000067,-0.508990613538032
-1.63976582374669,2.1463526637145,0.832893731244052
-0.0222177613948991,-0.682930393000067,-1.85087495832012
-0.823665944985819,-0.682930393000067,0.832893731244052
-1.73156453797944,2.1463526637145,-0.508990613538032
0.839283167241058,-0.682930393000067,-1.85087495832012
0.717944742853762,-0.682930393000067,-0.508990613538032
1.33068386527594,-0.682930393000067,-1.85087495832012
-0.0718795237453883,0.731711135357215,0.832893731244052
0.718821375139678,-0.682930393000067,-1.85087495832012
-0.458946690341097,-0.682930393000067,0.832893731244052
NA,NA,NA
-0.199873459918426,-0.682930393000067,-0.508990613538032
0.0673098025258846,-0.682930393000067,-1.85087495832012
0.311634600882502,-0.682930393000067,-0.508990613538032
0.331812988486581,-0.682930393000067,-1.85087495832012
0.700158732248587,-0.682930393000067,0.832893731244052
NA,NA,NA
NA,NA,NA
-1.55805568107084,-0.682930393000067,-0.508990613538032
-1.07610935345778,2.1463526637145,0.832893731244052
-0.0269767811115904,-0.682930393000067,-0.508990613538032
NA,NA,NA
-0.823552074125347,-0.682930393000067,-0.508990613538032
NA,NA,NA
0.345192592361619,-0.682930393000067,-0.508990613538032
-0.736365463087321,-0.682930393000067,0.832893731244052
-1.30164417090018,NA,NA
0.271290092792805,-0.682930393000067,0.832893731244052
NA,NA,NA
0.0759010078244447,-0.682930393000067,0.832893731244052
NA,NA,NA
1.10947465158775,-0.682930393000067,-0.508990613538032
NA,NA,NA
0.198232379892605,0.731711135357215,0.832893731244052
-0.548739930713275,0.731711135357215,0.832893731244052
-0.0997161711770126,0.731711135357215,0.832893731244052
NA,NA,NA
-1.64834722868431,-0.682930393000067,0.832893731244052
-2.2797281932315,0.731711135357215,0.832893731244052
1.22161824844539,0.731711135357215,-0.508990613538032
-0.161698476175638,-0.682930393000067,-0.508990613538032
-0.191314100237168,2.1463526637145,0.832893731244052
-1.64419916480214,-0.682930393000067,0.832893731244052
-0.163738240187987,0.731711135357215,0.832893731244052
-0.00832024955668743,2.1463526637145,0.832893731244052
0.919110262787471,0.731711135357215,0.832893731244052
1.38523320763349,-0.682930393000067,-0.508990613538032
NA,NA,NA
1.13837647158246,0.731711135357215,0.832893731244052
-1.46439229816331,2.1463526637145,0.832893731244052
2.5352185165563,0.731711135357215,-0.508990613538032
-0.268561500774743,0.731711135357215,0.832893731244052
-0.356399469135258,0.731711135357215,0.832893731244052
0.800847396115828,-0.682930393000067,0.832893731244052
0.291822293427634,-0.682930393000067,0.832893731244052
-0.956125067831608,-0.682930393000067,0.832893731244052
NA,NA,NA
0.583924606961111,-0.682930393000067,-0.508990613538032
1.86776844582471,0.731711135357215,-0.508990613538032
0.417707929730851,-0.682930393000067,-0.508990613538032
-1.03779600906369,0.731711135357215,-3.1927593031022
1.94774614691785,-0.682930393000067,-0.508990613538032
-0.704657450853099,0.731711135357215,0.832893731244052
-0.0259924115244322,0.731711135357215,0.832893731244052
0.926016783817754,-0.682930393000067,0.832893731244052
1.24693398081078,-2.09757192135735,-0.508990613538032
-0.191146360726075,0.731711135357215,0.832893731244052
NA,NA,NA
NA,NA,NA
