"PROFICIENCIA_LP_SAEB","TX_RESP_Q19_num"
NA,NA
-0.743592384322292,2.55582825411179
-0.3526018904244,2.55582825411179
NA,NA
0.327227219160712,-0.378641222831377
NA,NA
-0.41850746300663,NA
NA,NA
NA,NA
NA,NA
0.987852654695461,-0.378641222831377
NA,NA
NA,NA
-0.819257010740849,-0.378641222831377
NA,NA
NA,NA
1.492963456993,-0.378641222831377
1.78124820855518,-0.378641222831377
-0.0278313807810392,-0.378641222831377
1.80209650763757,-0.378641222831377
1.00516134211548,-0.378641222831377
-0.92246703217175,-0.378641222831377
-1.21086061178972,-0.378641222831377
0.414231430473657,-0.378641222831377
-1.05191763139495,-0.378641222831377
NA,NA
-0.223685795434108,-0.378641222831377
NA,NA
0.970204137513466,-0.378641222831377
1.40724713945697,-0.378641222831377
0.807214851862115,NA
-1.0301575077329,-0.378641222831377
-0.0188910396621894,-0.378641222831377
1.33932688694302,-0.378641222831377
-1.26402259024781,-0.378641222831377
-0.654563813131547,-0.378641222831377
-0.598341084016598,-0.378641222831377
-1.02006591153164,-0.378641222831377
NA,NA
1.23620391917676,-0.378641222831377
-0.307979973047743,-0.378641222831377
-0.73348748642643,2.55582825411179
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-0.585589039145884,-0.378641222831377
NA,NA
NA,NA
0.491115005747134,-0.378641222831377
-1.85448814982823,2.55582825411179
NA,NA
-0.22378496549383,-0.378641222831377
