"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num"
0.996754370307122,-2.12566955699993,0.778498944161523,-1.01763001864527,1.00419289050687,1.15470053837925,-0.071174827921716,0.267797373327701,0.270665980980383,0.438032059644591,0.0550732272333945
-0.213911985438272,0.785573531934756,0.778498944161523,0.107118949331081,1.00419289050687,0.288675134594813,-0.071174827921716,-0.856951594648645,-0.676664952450959,-0.602294082011312,0.0550732272333945
0.222575410138288,-0.184840831043472,0.778498944161523,1.23186791730743,-0.167365481751145,0.288675134594813,-0.071174827921716,1.39254634130405,1.21799691441173,0.438032059644591,1.21161099913468
-0.0871668774020238,-1.1552551940217,0.778498944161523,1.23186791730743,-0.167365481751145,-1.44337567297406,-1.56584621427776,-0.856951594648645,-0.676664952450959,-0.602294082011312,0.0550732272333945
0.440813386955137,-0.184840831043472,0.778498944161523,0.107118949331081,-0.167365481751145,0.288675134594813,-0.071174827921716,-0.856951594648645,0.270665980980383,NA,0.0550732272333945
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.771443512585248,-1.1552551940217,-0.389249472080762,-1.01763001864527,-0.167365481751145,0.288675134594813,1.42349655843432,1.39254634130405,-0.676664952450959,0.438032059644591,1.21161099913468
-0.467688295577151,0.785573531934756,-0.389249472080762,-1.01763001864527,1.00419289050687,-0.577350269189626,-0.071174827921716,0.267797373327701,-1.6239958858823,-1.64262022366722,0.0550732272333945
0.278317621352952,0.785573531934756,-2.72474630456533,0.107118949331081,-1.33892385400916,-0.577350269189626,-0.071174827921716,0.267797373327701,1.21799691441173,-1.64262022366722,0.0550732272333945
-1.10682496483663,-2.12566955699993,0.778498944161523,0.107118949331081,-0.167365481751145,1.15470053837925,-0.071174827921716,0.267797373327701,0.270665980980383,-0.602294082011312,-1.10146454466789
0.492779529550936,0.785573531934756,0.778498944161523,1.23186791730743,1.00419289050687,-0.577350269189626,-1.56584621427776,-1.98170056262499,-1.6239958858823,-1.64262022366722,0.0550732272333945
1.4781414510073,0.785573531934756,-0.389249472080762,-1.01763001864527,-1.33892385400916,-0.577350269189626,-0.071174827921716,-0.856951594648645,-1.6239958858823,-0.602294082011312,-2.25800231656918
0.144205994873734,0.785573531934756,-1.55699788832305,-1.01763001864527,-1.33892385400916,-1.44337567297406,-1.56584621427776,-0.856951594648645,-0.676664952450959,NA,-1.10146454466789
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.43999414132018,-0.184840831043472,0.778498944161523,1.23186791730743,1.00419289050687,1.15470053837925,1.42349655843432,1.39254634130405,1.21799691441173,1.47835820130049,1.21161099913468
1.56080948819381,0.785573531934756,-0.389249472080762,-1.01763001864527,-1.33892385400916,-0.577350269189626,-0.071174827921716,-0.856951594648645,-0.676664952450959,0.438032059644591,-2.25800231656918
2.11760233897777,0.785573531934756,-1.55699788832305,-1.01763001864527,-0.167365481751145,-1.44337567297406,-0.071174827921716,-0.856951594648645,0.270665980980383,0.438032059644591,0.0550732272333945
-0.731485791387666,0.785573531934756,-0.389249472080762,-1.01763001864527,-1.33892385400916,-0.577350269189626,-1.56584621427776,-0.856951594648645,1.21799691441173,0.438032059644591,0.0550732272333945
-1.61677413758029,-1.1552551940217,0.778498944161523,1.23186791730743,1.00419289050687,1.15470053837925,1.42349655843432,1.39254634130405,1.21799691441173,1.47835820130049,1.21161099913468
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.527300658662531,0.785573531934756,-0.389249472080762,-1.01763001864527,1.00419289050687,1.15470053837925,1.42349655843432,1.39254634130405,1.21799691441173,1.47835820130049,1.21161099913468
-1.18530752567534,-0.184840831043472,0.778498944161523,1.23186791730743,1.00419289050687,1.15470053837925,-0.071174827921716,0.267797373327701,0.270665980980383,0.438032059644591,0.0550732272333945
-0.132561136525112,-0.184840831043472,0.778498944161523,1.23186791730743,1.00419289050687,1.15470053837925,1.42349655843432,0.267797373327701,-0.676664952450959,0.438032059644591,0.0550732272333945
0.548459435633388,0.785573531934756,-0.389249472080762,0.107118949331081,-1.33892385400916,-1.44337567297406,-0.071174827921716,0.267797373327701,0.270665980980383,-0.602294082011312,0.0550732272333945
