"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num"
0.770402488131618,0.593972666067455,0.742469194109548,0.393974070831545,-0.179944640933644,-1.81985793904495,-1.34098680606302,-0.0817694083278758,0.189147070584362
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.731170354493723,0.593972666067455,0.742469194109548,0.393974070831545,-0.179944640933644,1.73521338374053,1.87738152848822,1.63538816655752,1.32402949409054
1.46662679444377,2.333464045265,0.742469194109548,-1.11029056325254,-1.37957558049127,-0.042322277652208,-1.34098680606302,-1.79892698321327,0.189147070584362
1.42256437364463,-1.14551871313009,-0.55685189558216,-1.11029056325254,-0.179944640933644,-1.81985793904495,0.268197361212603,-0.0817694083278758,0.189147070584362
-0.959938638730019,0.593972666067455,-0.55685189558216,0.393974070831545,-0.179944640933644,-0.042322277652208,0.268197361212603,-0.0817694083278758,-0.945735352921812
0.178394938936867,0.593972666067455,0.742469194109548,-1.11029056325254,-1.37957558049127,-0.042322277652208,-1.34098680606302,-3.51608455809867,0.189147070584362
-0.314101207401719,0.593972666067455,0.742469194109548,0.393974070831545,-0.179944640933644,-0.042322277652208,0.268197361212603,-0.0817694083278758,0.189147070584362
0.607158512876091,-1.14551871313009,-0.55685189558216,0.393974070831545,-0.179944640933644,-0.042322277652208,0.268197361212603,-0.0817694083278758,0.189147070584362
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.07540153785185,0.593972666067455,0.742469194109548,0.393974070831545,-0.179944640933644,-0.042322277652208,0.268197361212603,-0.0817694083278758,0.189147070584362
-0.36577226625747,0.593972666067455,0.742469194109548,-1.11029056325254,-0.179944640933644,-0.042322277652208,0.268197361212603,-0.0817694083278758,0.189147070584362
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.09563330523302,-1.14551871313009,-0.55685189558216,0.393974070831545,-0.179944640933644,-0.042322277652208,0.268197361212603,-0.0817694083278758,0.189147070584362
