"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num"
-1.51119153528954,NA
NA,NA
0.467214953054508,NA
1.06999697853825,-0.875651769177897
NA,NA
-0.564925868334557,0.500372439530227
-0.759935034026952,0.500372439530227
-0.213438102409127,0.500372439530227
1.14210046598099,-2.25167597788602
NA,NA
NA,NA
0.251154091029332,NA
0.596962394169689,0.500372439530227
0.622347118138781,0.500372439530227
NA,NA
-0.464080600505847,0.500372439530227
NA,NA
NA,NA
1.0073117712341,0.500372439530227
NA,NA
NA,NA
NA,NA
0.841515415775058,-0.875651769177897
NA,NA
-1.02484956837702,0.500372439530227
-0.260298088725501,0.500372439530227
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-0.529228227359518,-2.25167597788602
NA,NA
NA,NA
1.89826493259123,NA
NA,NA
1.42234206635226,0.500372439530227
-1.14358601534498,0.500372439530227
-0.746050437967997,0.500372439530227
1.82137434342713,-2.25167597788602
NA,NA
NA,NA
-0.220530634233622,0.500372439530227
-0.729149889504132,0.500372439530227
-1.07633288056289,0.500372439530227
-0.393021932468643,0.500372439530227
NA,NA
NA,NA
-1.50396571518099,0.500372439530227
NA,NA
NA,NA
NA,NA
