"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num"
0.333685499387896,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.729977647920454,-1.53537170462483,-0.611645739713157,NA,NA
-0.930389514362339,NA,NA,NA,NA
-2.17180093721257,NA,NA,NA,NA
0.6292356054337,NA,NA,NA,NA
-0.379712257717991,NA,0.670837262911205,1.19205778792248,0.892835848520725
0.471258656947716,0.440849301327921,-0.611645739713157,-1.268964741982,-0.285339291795283
-0.652054451676251,NA,NA,NA,NA
0.3232327026208,NA,NA,NA,NA
0.211274238015858,NA,NA,NA,NA
0.0129467407224327,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-1.46351443211129
-0.765743380782524,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.485433246708255,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.184315165935588,0.440849301327921,0.670837262911205,-0.0384534770297576,0.892835848520725
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.480054708927079,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.14851062444849,NA,NA,NA,NA
NA,NA,NA,NA,NA
2.18290916621985,-0.547261201648453,-1.89412874233752,-1.268964741982,-1.46351443211129
1.90929697980791,NA,NA,NA,NA
-0.937717841650839,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.174025419583951,NA,NA,NA,NA
-1.26775997815054,NA,NA,NA,NA
-0.723381015363529,NA,NA,NA,NA
0.612807155794991,1.42895980430429,1.95332026553557,2.42256905287473,2.07101098883673
1.65999387416559,NA,NA,NA,NA
0.652019769854531,NA,NA,NA,NA
-0.452130840255783,-1.53537170462483,-0.611645739713157,-1.268964741982,-0.285339291795283
-0.875636088538764,0.440849301327921,0.670837262911205,-0.0384534770297576,-0.285339291795283
NA,NA,NA,NA,NA
-0.764808680676212,1.42895980430429,1.95332026553557,2.42256905287473,2.07101098883673
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-2.03614772278465,0.440849301327921,1.95332026553557,-0.0384534770297576,-0.285339291795283
NA,NA,NA,NA,NA
-1.73310050736363,0.440849301327921,0.670837262911205,1.19205778792248,2.07101098883673
-1.885549623664,1.42895980430429,1.95332026553557,1.19205778792248,2.07101098883673
0.125110753479908,-0.547261201648453,0.670837262911205,-0.0384534770297576,-0.285339291795283
0.445935633111327,-1.53537170462483,-0.611645739713157,-0.0384534770297576,-0.285339291795283
NA,NA,NA,NA,NA
-0.554648137649443,0.440849301327921,-1.89412874233752,-0.0384534770297576,0.892835848520725
0.144734849533019,1.42895980430429,-0.611645739713157,-0.0384534770297576,-0.285339291795283
-0.0836833382765152,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-0.285339291795283
0.828446134422352,-0.547261201648453,-0.611645739713157,2.42256905287473,2.07101098883673
-1.42954919666608,1.42895980430429,-0.611645739713157,-1.268964741982,0.892835848520725
1.06303287189438,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-0.285339291795283
NA,NA,NA,NA,NA
0.788793724016577,0.440849301327921,-0.611645739713157,-0.0384534770297576,-0.285339291795283
0.137893401664834,1.42895980430429,-0.611645739713157,-0.0384534770297576,-0.285339291795283
-0.467235315518778,NA,NA,NA,NA
0.177498728996531,0.440849301327921,0.670837262911205,-0.0384534770297576,-0.285339291795283
0.420848003802895,-1.53537170462483,0.670837262911205,-0.0384534770297576,0.892835848520725
NA,NA,NA,NA,NA
0.246599945264843,-0.547261201648453,0.670837262911205,-0.0384534770297576,-0.285339291795283
0.777382112439002,0.440849301327921,0.670837262911205,-1.268964741982,0.892835848520725
0.0392228476980414,0.440849301327921,-0.611645739713157,-1.268964741982,-0.285339291795283
NA,NA,NA,NA,NA
-1.92990425548495,1.42895980430429,1.95332026553557,2.42256905287473,2.07101098883673
0.460260434343709,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-1.46351443211129
1.1868588139451,0.440849301327921,-0.611645739713157,-1.268964741982,-1.46351443211129
0.0274541217374325,0.440849301327921,-0.611645739713157,-0.0384534770297576,-0.285339291795283
0.0895002759603856,NA,NA,NA,NA
0.864132374214685,0.440849301327921,0.670837262911205,-0.0384534770297576,-0.285339291795283
0.809320381132073,1.42895980430429,1.95332026553557,-0.0384534770297576,-0.285339291795283
NA,NA,NA,NA,NA
-0.100696251644012,1.42895980430429,1.95332026553557,-1.268964741982,-0.285339291795283
NA,NA,NA,NA,NA
1.22901102503211,-0.547261201648453,0.670837262911205,-0.0384534770297576,-0.285339291795283
0.51107987028265,-0.547261201648453,-0.611645739713157,-1.268964741982,-1.46351443211129
-0.486407005548886,1.42895980430429,-0.611645739713157,-0.0384534770297576,-0.285339291795283
-1.73676811001064,0.440849301327921,0.670837262911205,-0.0384534770297576,NA
0.415657777475595,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-1.46351443211129
0.0644700675767366,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-0.285339291795283
NA,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-0.285339291795283
NA,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-1.46351443211129
0.725927669851999,-1.53537170462483,-0.611645739713157,-1.268964741982,0.892835848520725
-1.5065907576586,-0.547261201648453,-0.611645739713157,-1.268964741982,-0.285339291795283
-1.88293268846469,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.7334289217055,1.42895980430429,1.95332026553557,-0.0384534770297576,2.07101098883673
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,-1.53537170462483,-0.611645739713157,-1.268964741982,-1.46351443211129
NA,-1.53537170462483,-0.611645739713157,-1.268964741982,0.892835848520725
NA,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-0.285339291795283
NA,NA,NA,NA,NA
-0.334894882023332,1.42895980430429,-0.611645739713157,2.42256905287473,2.07101098883673
NA,NA,NA,NA,NA
0.932046259150073,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-0.285339291795283
NA,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-0.285339291795283
-1.1830375608235,NA,NA,NA,NA
NA,-0.547261201648453,0.670837262911205,-0.0384534770297576,-0.285339291795283
-0.41632975861388,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.625730136134753,-0.547261201648453,-0.611645739713157,1.19205778792248,0.892835848520725
-1.18441205727604,-0.547261201648453,1.95332026553557,-0.0384534770297576,-0.285339291795283
-0.914624792255305,0.440849301327921,0.670837262911205,-0.0384534770297576,2.07101098883673
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.630937349051419,-1.53537170462483,-0.611645739713157,-0.0384534770297576,-0.285339291795283
NA,NA,NA,NA,NA
-1.12818882251751,NA,NA,NA,NA
-2.40697101292158,0.440849301327921,-0.611645739713157,-0.0384534770297576,-0.285339291795283
0.858805504844594,NA,NA,NA,NA
-0.668008652413854,1.42895980430429,0.670837262911205,-1.268964741982,-1.46351443211129
NA,1.42895980430429,0.670837262911205,1.19205778792248,0.892835848520725
0.515965796972253,-1.53537170462483,1.95332026553557,-1.268964741982,-1.46351443211129
1.00248749847362,-1.53537170462483,-0.611645739713157,-1.268964741982,-1.46351443211129
-0.0760047746104916,1.42895980430429,1.95332026553557,-0.0384534770297576,2.07101098883673
0.924179384030173,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-1.46351443211129
2.28116751923221,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-0.285339291795283
0.911742366043324,0.440849301327921,-0.611645739713157,-1.268964741982,-1.46351443211129
0.732498124303106,-0.547261201648453,-0.611645739713157,-1.268964741982,-0.285339291795283
NA,NA,NA,NA,NA
1.46642139219024,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-0.285339291795283
NA,NA,NA,NA,NA
1.08929978735354,-1.53537170462483,-0.611645739713157,-1.268964741982,-1.46351443211129
-1.87413342674942,1.42895980430429,1.95332026553557,2.42256905287473,2.07101098883673
NA,NA,NA,NA,NA
1.13720374096917,-1.53537170462483,-0.611645739713157,-1.268964741982,-0.285339291795283
0.0313077431698096,0.440849301327921,1.95332026553557,1.19205778792248,0.892835848520725
-0.174621367497695,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-0.285339291795283
0.823374168104936,-1.53537170462483,-0.611645739713157,-1.268964741982,-1.46351443211129
0.414309709238156,-0.547261201648453,-0.611645739713157,-1.268964741982,-1.46351443211129
0.640950349472279,0.440849301327921,-0.611645739713157,-0.0384534770297576,-0.285339291795283
1.0835181984495,1.42895980430429,0.670837262911205,1.19205778792248,0.892835848520725
-0.8120305445697,1.42895980430429,0.670837262911205,1.19205778792248,0.892835848520725
-0.357180703681332,-0.547261201648453,-0.611645739713157,-1.268964741982,-0.285339291795283
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
