"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
-1.20055011226013,0.703063471966817,-0.0603643353185779,-2.83712375997317,1.73054663810793
-0.307282296708136,0.703063471966817,-1.50910838296445,0.0603643353185779,-0.346109327621587
-1.18411348240863,-1.70743986049084,-0.0603643353185779,0.0603643353185779,-0.346109327621587
1.20645757212791,0.703063471966817,-1.50910838296445,0.0603643353185779,-0.346109327621587
-0.376553610022318,-0.502188194262012,-1.50910838296445,1.50910838296445,3.80720260383745
-0.599005073091896,0.703063471966817,-0.0603643353185779,0.0603643353185779,1.73054663810793
1.14760761678564,-0.502188194262012,-0.0603643353185779,0.0603643353185779,-0.346109327621587
1.09644630849816,1.90831513819565,-0.0603643353185779,1.50910838296445,-0.346109327621587
1.84550973571151,1.90831513819565,-0.0603643353185779,1.50910838296445,-0.346109327621587
-0.774401427705397,-1.70743986049084,1.3883797123273,0.0603643353185779,-0.346109327621587
-0.0268542522275058,-0.502188194262012,-1.50910838296445,0.0603643353185779,-0.346109327621587
-0.0823325545480807,-0.502188194262012,-0.0603643353185779,0.0603643353185779,-0.346109327621587
-0.579185029973173,0.703063471966817,-0.0603643353185779,0.0603643353185779,-0.346109327621587
0.926969644485865,0.703063471966817,-1.50910838296445,0.0603643353185779,-0.346109327621587
0.837130645671033,-0.502188194262012,1.3883797123273,0.0603643353185779,-0.346109327621587
1.27915420922573,0.703063471966817,-0.0603643353185779,0.0603643353185779,-0.346109327621587
-2.02483727060601,0.703063471966817,1.3883797123273,0.0603643353185779,-0.346109327621587
-0.153820650717195,-0.502188194262012,-0.0603643353185779,-1.3883797123273,-0.346109327621587
-0.0928835329154113,-0.502188194262012,-0.0603643353185779,0.0603643353185779,-0.346109327621587
-0.178505031248446,-0.502188194262012,1.3883797123273,0.0603643353185779,-0.346109327621587
-1.10535312684207,-1.70743986049084,1.3883797123273,-1.3883797123273,-0.346109327621587
-1.16978758236126,-0.502188194262012,1.3883797123273,-1.3883797123273,-0.346109327621587
NA,NA,NA,NA,NA
0.495227299881694,0.703063471966817,-0.0603643353185779,0.0603643353185779,-0.346109327621587
1.02096200124813,-0.502188194262012,-0.0603643353185779,1.50910838296445,-0.346109327621587
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
