"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-0.976857681177501,0.288675134594813,-0.539359889970594,0.870388279778489,1.29749824026921,0.554188873151841,0.92499458012576,0.428174419288837,-0.301511344577763,1.20659949980977,2.67102739629878
-0.664603967373508,0.288675134594813,0.943879807448539,NA,NA,NA,NA,0.428174419288837,-0.301511344577763,-0.402199833269922,NA
-1.20912930741202,0.288675134594813,-0.539359889970594,0.870388279778489,-1.55699788832305,0.554188873151841,0.92499458012576,0.428174419288837,1.35680105059994,-0.402199833269922,1.12464311423107
0.268863041326989,0.288675134594813,0.943879807448539,-1.04446593573419,-0.12974982402692,-1.88424216871626,-1.61874051522008,-2.14087209644419,-1.95982373975546,-0.402199833269922,-0.42174116783665
0.592767825565813,0.288675134594813,0.943879807448539,0.870388279778489,-0.12974982402692,0.554188873151841,0.92499458012576,0.428174419288837,-0.301511344577763,1.20659949980977,-0.42174116783665
0.701816463215718,0.288675134594813,-0.539359889970594,-1.04446593573419,-0.12974982402692,-0.665026647782209,-0.34687296754716,0.428174419288837,-0.301511344577763,-0.402199833269922,-0.42174116783665
-1.0668901711042,0.288675134594813,-0.539359889970594,0.870388279778489,-1.55699788832305,0.554188873151841,-0.34687296754716,0.428174419288837,NA,-0.402199833269922,-0.42174116783665
1.49862151675737,0.288675134594813,0.943879807448539,-1.04446593573419,-0.12974982402692,-0.665026647782209,-0.34687296754716,0.428174419288837,-0.301511344577763,1.20659949980977,-0.42174116783665
1.19654206590303,0.288675134594813,0.943879807448539,-1.04446593573419,1.29749824026921,-0.665026647782209,-0.34687296754716,0.428174419288837,-0.301511344577763,-0.402199833269922,-0.42174116783665
-1.35518140912368,-3.17542648054294,NA,0.870388279778489,-0.12974982402692,0.554188873151841,0.92499458012576,-2.14087209644419,1.35680105059994,-2.01099916634961,-0.42174116783665
0.679288075274115,0.288675134594813,-0.539359889970594,0.870388279778489,-0.12974982402692,-0.665026647782209,-1.61874051522008,0.428174419288837,-0.301511344577763,-0.402199833269922,-0.42174116783665
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.334763548147876,0.288675134594813,-2.02259958738973,-1.04446593573419,1.29749824026921,1.77340439408589,0.92499458012576,0.428174419288837,1.35680105059994,1.20659949980977,-0.42174116783665
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
