"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-2.29063656978298,0.288675134594813,-0.539359889970594,0.870388279778489,1.26131244777378,0.786566506207116,0.554188873151841,0.92499458012576,0.242179739848241,0.623231962511588,-0.301511344577763,-0.20806259464412,1.02353263143832,2.67102739629878,3.01511344577764
-0.851088504279556,0.288675134594813,0.943879807448539,NA,NA,NA,NA,NA,NA,0.623231962511588,-0.301511344577763,NA,-0.511766315719159,NA,NA
-0.232234682240248,0.288675134594813,-0.539359889970594,0.870388279778489,0.270281238808668,2.02259958738973,0.554188873151841,0.92499458012576,1.57416830901357,0.623231962511588,1.35680105059994,-0.20806259464412,1.02353263143832,1.12464311423107,-0.301511344577763
0.949763315571236,0.288675134594813,0.943879807448539,-1.04446593573419,-1.71178117912156,-1.68549965615811,-1.88424216871626,-1.61874051522008,-1.08980882931709,-2.36828145754403,-1.95982373975546,-1.35240686518678,-2.04706526287664,-0.42174116783665,-0.301511344577763
0.928822818296545,0.288675134594813,0.943879807448539,0.870388279778489,1.26131244777378,-0.449466574975495,0.554188873151841,0.92499458012576,0.242179739848241,0.623231962511588,-0.301511344577763,-0.20806259464412,-0.511766315719159,-0.42174116783665,-0.301511344577763
0.672329102908827,0.288675134594813,-0.539359889970594,-1.04446593573419,-0.720749970156447,-0.449466574975495,-0.665026647782209,-0.34687296754716,0.242179739848241,0.623231962511588,-0.301511344577763,-0.20806259464412,-0.511766315719159,-0.42174116783665,-0.301511344577763
0.377182777184724,0.288675134594813,-0.539359889970594,0.870388279778489,-0.720749970156447,0.786566506207116,0.554188873151841,-0.34687296754716,0.242179739848241,-0.872524747516223,NA,-1.35240686518678,-0.511766315719159,-0.42174116783665,-0.301511344577763
0.419563041853837,0.288675134594813,0.943879807448539,-1.04446593573419,0.270281238808668,-0.449466574975495,-0.665026647782209,-0.34687296754716,0.242179739848241,-0.872524747516223,-0.301511344577763,0.936281675898539,1.02353263143832,-0.42174116783665,-0.301511344577763
0.689243298748121,0.288675134594813,0.943879807448539,-1.04446593573419,-0.720749970156447,0.786566506207116,-0.665026647782209,-0.34687296754716,-1.08980882931709,-0.872524747516223,-0.301511344577763,-0.20806259464412,-0.511766315719159,-0.42174116783665,-0.301511344577763
-1.26905551257109,-3.17542648054294,NA,0.870388279778489,-0.720749970156447,-0.449466574975495,0.554188873151841,0.92499458012576,-1.08980882931709,0.623231962511588,1.35680105059994,2.0806259464412,1.02353263143832,-0.42174116783665,-0.301511344577763
0.594917990581152,0.288675134594813,-0.539359889970594,0.870388279778489,0.270281238808668,-0.449466574975495,-0.665026647782209,-1.61874051522008,-1.08980882931709,0.623231962511588,-0.301511344577763,-0.20806259464412,-0.511766315719159,-0.42174116783665,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0111929237294313,0.288675134594813,-2.02259958738973,-1.04446593573419,1.26131244777378,-0.449466574975495,1.77340439408589,0.92499458012576,1.57416830901357,0.623231962511588,1.35680105059994,0.936281675898539,1.02353263143832,-0.42174116783665,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
