"PROFICIENCIA_LP_SAEB","TX_RESP_Q22e_num","TX_RESP_Q23i_num"
1.48939589898509,1.32107467632967,-0.988023520059354
NA,NA,NA
0.378290523295117,0.117428860118193,0.988023520059354
1.38129455408894,-1.08621695609328,-0.988023520059354
-1.10994058220415,0.117428860118193,0.988023520059354
0.722806006193396,1.32107467632967,-0.988023520059354
-0.978710342118514,0.117428860118193,0.988023520059354
0.682171479463042,0.117428860118193,-0.988023520059354
NA,NA,NA
0.147617923261191,1.32107467632967,-0.988023520059354
-0.793558511480979,1.32107467632967,0.988023520059354
1.20037497870326,-1.08621695609328,-0.988023520059354
-1.55116525396155,1.32107467632967,0.988023520059354
0.303347628536071,-1.08621695609328,-0.988023520059354
0.494097701269535,1.32107467632967,-0.988023520059354
0.0726227144637724,0.117428860118193,0.988023520059354
0.955578228299315,-1.08621695609328,0.988023520059354
-0.139253311198427,0.117428860118193,-0.988023520059354
-0.541898733169433,0.117428860118193,-0.988023520059354
-0.52592517625428,0.117428860118193,-0.988023520059354
-0.127426684388888,-1.08621695609328,0.988023520059354
0.263149843511219,0.117428860118193,0.988023520059354
-0.585694088962465,-1.08621695609328,-0.988023520059354
-0.885186983229916,1.32107467632967,0.988023520059354
0.512754365523644,-1.08621695609328,-0.988023520059354
0.091115603158925,0.117428860118193,-0.988023520059354
1.68792117147753,-1.08621695609328,0.988023520059354
1.28731397380815,0.117428860118193,-0.988023520059354
0.682654857874417,0.117428860118193,-0.988023520059354
-0.497027409321219,-1.08621695609328,0.988023520059354
NA,NA,NA
-0.701514913179726,1.32107467632967,0.988023520059354
NA,NA,NA
-1.98713405773996,1.32107467632967,-0.988023520059354
1.18889867427617,NA,0.988023520059354
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.22845475360371,1.32107467632967,0.988023520059354
-0.15909969660615,1.32107467632967,-0.988023520059354
-0.937126069918061,-1.08621695609328,0.988023520059354
-1.82538412972815,1.32107467632967,0.988023520059354
NA,NA,NA
-1.49975164052465,-1.08621695609328,0.988023520059354
1.63156216789238,-1.08621695609328,-0.988023520059354
-0.457008202209512,-1.08621695609328,0.988023520059354
-1.18025653355602,0.117428860118193,-0.988023520059354
NA,NA,NA
NA,NA,NA
0.623148692114277,-1.08621695609328,0.988023520059354
NA,NA,NA
1.25169874577276,-1.08621695609328,0.988023520059354
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.663701341387576,-1.08621695609328,-0.988023520059354
NA,NA,NA
NA,NA,NA
NA,NA,NA
