"PROFICIENCIA_MT_SAEB","TX_RESP_Q23c_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA
-0.315830610534551,-2.06999298308653,1.53056077448193,0.885829920312547,-1.30589304819548
NA,NA,NA,NA,NA
-0.782383431074833,0.0899996949168057,0.373307505971201,-0.0949103486049157,0.906870172357975
0.0911567455706946,0.0899996949168057,-0.783945762539522,-1.07565061752238,-0.199511437918754
1.49552132250621,0.0899996949168057,1.53056077448193,0.885829920312547,0.906870172357975
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.34661018992529,0.0899996949168057,-1.94119903105025,-0.0949103486049157,-1.30589304819548
1.82691111073202,0.0899996949168057,-0.783945762539522,-0.0949103486049157,-0.199511437918754
-1.00568760224261,-0.98999664408486,-0.783945762539522,-2.05639088643984,-0.199511437918754
-1.80261526698071,0.0899996949168057,-0.783945762539522,0.885829920312547,0.906870172357975
-0.0222318202513906,0.0899996949168057,0.373307505971201,-1.07565061752238,-0.199511437918754
-0.824767152824392,-2.06999298308653,0.373307505971201,-0.0949103486049157,-0.199511437918754
NA,NA,NA,NA,NA
-1.17116420946057,0.0899996949168057,0.373307505971201,-0.0949103486049157,-0.199511437918754
-0.420586483811414,-0.98999664408486,0.373307505971201,-2.05639088643984,-2.41227465847221
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.19100762952148,1.16999603391847,0.373307505971201,0.885829920312547,-0.199511437918754
-1.21736814208336,0.0899996949168057,-1.94119903105025,-0.0949103486049157,-0.199511437918754
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.340186375989149,-0.98999664408486,-0.783945762539522,-0.0949103486049157,NA
NA,NA,NA,NA,NA
-0.0737514331383227,0.0899996949168057,0.373307505971201,-0.0949103486049157,-1.30589304819548
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.257017877021096,0.0899996949168057,NA,NA,NA
0.19964208608072,0.0899996949168057,0.373307505971201,-0.0949103486049157,-0.199511437918754
NA,NA,NA,NA,NA
-1.11800591048751,0.0899996949168057,-0.783945762539522,0.885829920312547,0.906870172357975
-1.03651573771442,NA,0.373307505971201,-2.05639088643984,-0.199511437918754
-0.250895623256318,-0.98999664408486,0.373307505971201,0.885829920312547,0.906870172357975
-1.15912097122325,-0.98999664408486,1.53056077448193,-2.05639088643984,-1.30589304819548
0.455570396525657,1.16999603391847,1.53056077448193,0.885829920312547,0.906870172357975
0.00995148449480929,1.16999603391847,1.53056077448193,0.885829920312547,0.906870172357975
0.324710966302931,0.0899996949168057,-0.783945762539522,0.885829920312547,0.906870172357975
0.484433873858281,1.16999603391847,1.53056077448193,0.885829920312547,0.906870172357975
0.0800008827449405,NA,-0.783945762539522,0.885829920312547,0.906870172357975
1.03706819609309,-0.98999664408486,0.373307505971201,-0.0949103486049157,-0.199511437918754
0.570842843937563,0.0899996949168057,0.373307505971201,-0.0949103486049157,-0.199511437918754
-0.384872165991802,0.0899996949168057,-0.783945762539522,-2.05639088643984,-2.41227465847221
1.43237663268368,1.16999603391847,1.53056077448193,0.885829920312547,0.906870172357975
-0.169782500705975,1.16999603391847,-0.783945762539522,0.885829920312547,0.906870172357975
2.91006790395691,-0.98999664408486,0.373307505971201,-0.0949103486049157,0.906870172357975
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.50249833672416,0.0899996949168057,0.373307505971201,-0.0949103486049157,-0.199511437918754
-0.0487478575108833,0.0899996949168057,0.373307505971201,0.885829920312547,0.906870172357975
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.628051350068008,1.16999603391847,1.53056077448193,0.885829920312547,0.906870172357975
NA,NA,NA,NA,NA
0.987469289772335,1.16999603391847,0.373307505971201,-0.0949103486049157,-0.199511437918754
-0.0163944781838174,0.0899996949168057,0.373307505971201,-0.0949103486049157,-0.199511437918754
-0.9413663899318,-0.98999664408486,-0.783945762539522,-0.0949103486049157,-0.199511437918754
-1.69233815804485,0.0899996949168057,0.373307505971201,-0.0949103486049157,-0.199511437918754
-0.516824501659395,0.0899996949168057,-0.783945762539522,-0.0949103486049157,-0.199511437918754
NA,NA,NA,NA,NA
-0.224399393370469,1.16999603391847,1.53056077448193,0.885829920312547,0.906870172357975
-1.05678197795427,-2.06999298308653,-1.94119903105025,-2.05639088643984,-2.41227465847221
0.342119492003933,0.0899996949168057,-0.783945762539522,-0.0949103486049157,-0.199511437918754
NA,NA,NA,NA,NA
0.463135697349296,1.16999603391847,-0.783945762539522,0.885829920312547,0.906870172357975
-0.588709594546821,-2.06999298308653,0.373307505971201,0.885829920312547,-0.199511437918754
-1.09111563813776,-2.06999298308653,-1.94119903105025,-2.05639088643984,-2.41227465847221
1.68297792624986,0.0899996949168057,0.373307505971201,0.885829920312547,0.906870172357975
0.0779780959240707,-0.98999664408486,0.373307505971201,-2.05639088643984,-1.30589304819548
-0.0631299889776477,1.16999603391847,-0.783945762539522,0.885829920312547,0.906870172357975
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
2.07024903277447,1.16999603391847,0.373307505971201,0.885829920312547,0.906870172357975
0.205721808519504,1.16999603391847,1.53056077448193,0.885829920312547,0.906870172357975
-0.684835615772506,0.0899996949168057,-0.783945762539522,-0.0949103486049157,-0.199511437918754
-1.05880618502216,0.0899996949168057,0.373307505971201,-0.0949103486049157,0.906870172357975
-0.479433252530287,1.16999603391847,-0.783945762539522,0.885829920312547,0.906870172357975
0.832582957365232,1.16999603391847,1.53056077448193,0.885829920312547,0.906870172357975
2.35832519251317,0.0899996949168057,0.373307505971201,0.885829920312547,0.906870172357975
NA,NA,NA,NA,NA
0.311162342307115,1.16999603391847,-0.783945762539522,0.885829920312547,0.906870172357975
-0.866452062316091,1.16999603391847,-0.783945762539522,-0.0949103486049157,-0.199511437918754
NA,NA,NA,NA,NA
0.946242257775857,NA,-0.783945762539522,-0.0949103486049157,-0.199511437918754
-0.0764234503790557,-2.06999298308653,-1.94119903105025,-2.05639088643984,-2.41227465847221
-0.395891938718998,-0.98999664408486,0.373307505971201,-0.0949103486049157,-0.199511437918754
NA,NA,NA,NA,NA
0.239370833553807,0.0899996949168057,-0.783945762539522,-0.0949103486049157,-0.199511437918754
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
