"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num"
-0.106575142005815,0.623231962511588,-0.52545638988472,0.124646392502317,0.14256648712805,0.55048188256318,-0.792593923901217,0.92499458012576,0.34687296754716,-0.737864787372622,-0.438866729387554,-0.486561840100952,-0.12974982402692,-0.109369659814952,-0.774596669241483
-1.05715218181879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.51061520669149,0.623231962511588,0.735638945838608,0.124646392502317,0.997965409896352,0.55048188256318,-0.113227703414459,-0.34687296754716,0.34687296754716,0.316227766016838,-0.438866729387554,0.583874208121142,-0.12974982402692,1.09369659814952,0.193649167310371
0.501783931912109,0.623231962511588,0.735638945838608,0.124646392502317,NA,NA,NA,-1.61874051522008,-0.92499458012576,-0.737864787372622,-0.438866729387554,-1.55699788832305,-0.12974982402692,1.09369659814952,1.16189500386223
0.767805529164508,-2.36828145754403,-1.78655172560805,-1.37111031752549,NA,NA,NA,-0.34687296754716,1.61874051522008,-0.737864787372622,-0.438866729387554,0.583874208121142,-0.12974982402692,-1.31243591777942,-1.74284250579334
1.76103350972284,-0.872524747516223,-0.52545638988472,0.124646392502317,NA,NA,NA,-1.61874051522008,-0.92499458012576,-0.737864787372622,-1.40437353404017,-0.486561840100952,-0.12974982402692,-0.109369659814952,-0.774596669241483
-1.47601728877606,0.623231962511588,0.735638945838608,1.62040310253013,0.14256648712805,0.55048188256318,1.24550473755906,0.92499458012576,1.61874051522008,1.3703203194063,1.49214687991768,1.65431025634324,1.29749824026921,1.09369659814952,1.16189500386223
1.25284531769858,0.623231962511588,0.735638945838608,-1.37111031752549,-1.56823135840855,-1.92668658897113,-0.792593923901217,-0.34687296754716,-0.92499458012576,-0.737864787372622,-0.438866729387554,-0.486561840100952,-1.55699788832305,-1.31243591777942,NA
0.422929105073046,-0.872524747516223,0.735638945838608,0.124646392502317,0.997965409896352,-0.27524094128159,-0.792593923901217,-0.34687296754716,-0.92499458012576,1.3703203194063,1.49214687991768,-0.486561840100952,-0.12974982402692,-0.109369659814952,0.193649167310371
0.461124762318747,-0.872524747516223,-1.78655172560805,-1.37111031752549,NA,NA,NA,0.92499458012576,-0.92499458012576,NA,-0.438866729387554,-0.486561840100952,-1.55699788832305,-0.109369659814952,0.193649167310371
-0.667605812678896,0.623231962511588,-0.52545638988472,0.124646392502317,-0.712832435640251,0.55048188256318,1.24550473755906,0.92499458012576,0.34687296754716,-0.737864787372622,-0.438866729387554,-0.486561840100952,1.29749824026921,-1.31243591777942,-0.774596669241483
-0.172009727066205,0.623231962511588,0.735638945838608,0.124646392502317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.177546796852578,0.623231962511588,0.735638945838608,1.62040310253013,NA,NA,NA,0.92499458012576,0.34687296754716,1.3703203194063,1.49214687991768,1.65431025634324,1.29749824026921,1.09369659814952,1.16189500386223
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
