"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q23a_num"
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.14369694486067,-2.11840443792902,0.132410224425713
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.27385648727446,-0.770328886519643,-1.72133291753426
NA,NA,NA
NA,NA,NA
-1.29569992342605,0.577746664889732,0.132410224425713
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.22263312570514,-0.770328886519643,1.98615336638569
NA,NA,NA
0.243958779721221,0.577746664889732,0.132410224425713
NA,NA,NA
0.458176058389924,0.577746664889732,0.132410224425713
NA,NA,NA
-1.56181028638797,-0.770328886519643,0.132410224425713
NA,NA,NA
-0.371384748645004,0.577746664889732,0.132410224425713
NA,NA,NA
NA,NA,NA
0.799922997611899,0.577746664889732,0.132410224425713
0.957654926064994,0.577746664889732,-1.72133291753426
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.15822251087753,-2.11840443792902,0.132410224425713
-0.0642684876145924,0.577746664889732,0.132410224425713
NA,NA,NA
-1.34999778782526,-0.770328886519643,0.132410224425713
-0.526898001875155,0.577746664889732,1.98615336638569
NA,NA,NA
-0.513276180264274,-0.770328886519643,0.132410224425713
1.17881906858461,-0.770328886519643,-1.72133291753426
NA,NA,NA
-1.30606449493845,1.92582221629911,1.98615336638569
0.568535809051752,0.577746664889732,0.132410224425713
-0.0924392774105444,-0.770328886519643,-1.72133291753426
NA,NA,NA
-0.372246138565049,0.577746664889732,0.132410224425713
0.475233427517399,0.577746664889732,-1.72133291753426
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.23999692771797,0.577746664889732,0.132410224425713
0.392677839425123,-0.770328886519643,0.132410224425713
-1.94284368122621,0.577746664889732,0.132410224425713
NA,NA,NA
-1.58981169869336,1.92582221629911,0.132410224425713
NA,NA,NA
-0.0340963168852933,-0.770328886519643,0.132410224425713
0.657932395006696,-0.770328886519643,0.132410224425713
-0.750480274052204,0.577746664889732,0.132410224425713
NA,NA,NA
