"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q23g_num"
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.901736320693894,-1.01044960456291,-0.642320024317196,-1.40865979667173,-2.11840443792902,-1.94288826616839
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.1946304844421,-2.18930747655298,-0.642320024317196,-0.136321915806942,-0.770328886519643,-0.693888666488711
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.871031989593893,1.34726613941722,NA,-0.136321915806942,0.577746664889732,0.555110933190969
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.77445408096793,1.34726613941722,1.63499642553468,-0.136321915806942,-0.770328886519643,-1.94288826616839
NA,NA,NA,NA,NA,NA
-0.838803926852059,1.34726613941722,NA,1.13601596505785,0.577746664889732,0.555110933190969
NA,NA,NA,NA,NA,NA
-0.613456916641022,0.168408267427152,-0.642320024317196,-0.136321915806942,0.577746664889732,-0.693888666488711
NA,NA,NA,NA,NA,NA
-0.648020252425065,0.168408267427152,1.63499642553468,-0.136321915806942,-0.770328886519643,0.555110933190969
NA,NA,NA,NA,NA,NA
0.796296443866996,-1.01044960456291,-0.642320024317196,1.13601596505785,0.577746664889732,-0.693888666488711
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.734076783169126,1.34726613941722,-0.642320024317196,-0.136321915806942,0.577746664889732,0.555110933190969
1.78634896443834,-1.01044960456291,1.63499642553468,-0.136321915806942,0.577746664889732,-1.94288826616839
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.7414801175266,-1.01044960456291,-0.642320024317196,-1.40865979667173,-2.11840443792902,-0.693888666488711
-0.973698209072806,-1.01044960456291,-0.642320024317196,1.13601596505785,0.577746664889732,0.555110933190969
NA,NA,NA,NA,NA,NA
-0.79106880089938,-1.01044960456291,-0.642320024317196,-1.40865979667173,-0.770328886519643,0.555110933190969
-0.67583219150479,-1.01044960456291,-0.642320024317196,-0.136321915806942,0.577746664889732,0.555110933190969
NA,NA,NA,NA,NA,NA
-0.0648586292995794,0.168408267427152,-0.642320024317196,-1.40865979667173,-0.770328886519643,0.555110933190969
0.288769580310965,0.168408267427152,-0.642320024317196,-0.136321915806942,-0.770328886519643,0.555110933190969
NA,NA,NA,NA,NA,NA
-1.5790058955123,1.34726613941722,-0.642320024317196,1.13601596505785,1.92582221629911,-0.693888666488711
-0.0696736316407965,-1.01044960456291,1.63499642553468,-0.136321915806942,0.577746664889732,0.555110933190969
-0.933951858801131,0.168408267427152,0.875890942250722,1.13601596505785,-0.770328886519643,-0.693888666488711
NA,NA,NA,NA,NA,NA
-1.02942705995726,0.168408267427152,-0.642320024317196,1.13601596505785,0.577746664889732,NA
0.322537611267305,0.168408267427152,-0.642320024317196,1.13601596505785,0.577746664889732,1.80411053287065
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.820436922671416,0.168408267427152,0.875890942250722,-0.136321915806942,0.577746664889732,0.555110933190969
0.45887921791474,0.168408267427152,1.63499642553468,1.13601596505785,-0.770328886519643,0.555110933190969
-0.831464718239526,0.168408267427152,-0.642320024317196,1.13601596505785,0.577746664889732,0.555110933190969
NA,NA,NA,NA,NA,NA
-1.43693294600082,1.34726613941722,-0.642320024317196,1.13601596505785,1.92582221629911,-0.693888666488711
NA,NA,NA,NA,NA,NA
0.550197622892095,-1.01044960456291,-0.642320024317196,-1.40865979667173,-0.770328886519643,1.80411053287065
0.818553666469466,0.168408267427152,1.63499642553468,-1.40865979667173,-0.770328886519643,-0.693888666488711
-0.83117079019055,1.34726613941722,-0.642320024317196,-1.40865979667173,0.577746664889732,0.555110933190969
NA,NA,NA,NA,NA,NA
