"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21a_num",359,303,84.4
"TX_RESP_Q21b_num",359,303,84.4
"TX_RESP_Q21c_num",359,303,84.4
"TX_RESP_Q21d_num",359,303,84.4
"TX_RESP_Q21e_num",359,303,84.4
"TX_RESP_Q19_num",359,303,84.4
"TX_RESP_Q20_num",359,303,84.4
"TX_RESP_Q23a_num",359,302,84.12
"TX_RESP_Q23b_num",359,302,84.12
"TX_RESP_Q23i_num",359,302,84.12
"TX_RESP_Q10b_num",359,301,83.84
"TX_RESP_Q22a_num",359,301,83.84
"TX_RESP_Q22b_num",359,301,83.84
"TX_RESP_Q22c_num",359,301,83.84
"TX_RESP_Q22d_num",359,301,83.84
"TX_RESP_Q22e_num",359,301,83.84
"TX_RESP_Q22f_num",359,301,83.84
"TX_RESP_Q22g_num",359,301,83.84
"TX_RESP_Q22h_num",359,301,83.84
"TX_RESP_Q23c_num",359,301,83.84
"TX_RESP_Q23d_num",359,301,83.84
"TX_RESP_Q23e_num",359,301,83.84
"TX_RESP_Q23f_num",359,301,83.84
"TX_RESP_Q23g_num",359,301,83.84
"TX_RESP_Q23h_num",359,301,83.84
"TX_RESP_Q10a_num",359,300,83.57
"TX_RESP_Q10c_num",359,300,83.57
"TX_RESP_Q10d_num",359,300,83.57
"TX_RESP_Q10e_num",359,300,83.57
"TX_RESP_Q10f_num",359,300,83.57
"TX_RESP_Q01",359,0,0
"TX_RESP_Q02",359,0,0
"TX_RESP_Q03",359,0,0
"TX_RESP_Q04",359,0,0
"TX_RESP_Q05a",359,0,0
"TX_RESP_Q05b",359,0,0
"TX_RESP_Q05c",359,0,0
"TX_RESP_Q06",359,0,0
"TX_RESP_Q07a",359,0,0
"TX_RESP_Q07b",359,0,0
"TX_RESP_Q07c",359,0,0
"TX_RESP_Q07d",359,0,0
"TX_RESP_Q07e",359,0,0
"TX_RESP_Q08",359,0,0
"TX_RESP_Q09",359,0,0
"TX_RESP_Q10a",359,0,0
"TX_RESP_Q10b",359,0,0
"TX_RESP_Q10c",359,0,0
"TX_RESP_Q10d",359,0,0
"TX_RESP_Q10e",359,0,0
"TX_RESP_Q10f",359,0,0
"TX_RESP_Q11a",359,0,0
"TX_RESP_Q11b",359,0,0
"TX_RESP_Q11c",359,0,0
"TX_RESP_Q12a",359,0,0
"TX_RESP_Q12b",359,0,0
"TX_RESP_Q12c",359,0,0
"TX_RESP_Q12d",359,0,0
"TX_RESP_Q12e",359,0,0
"TX_RESP_Q12f",359,0,0
"TX_RESP_Q12g",359,0,0
"TX_RESP_Q13a",359,0,0
"TX_RESP_Q13b",359,0,0
"TX_RESP_Q13c",359,0,0
"TX_RESP_Q13d",359,0,0
"TX_RESP_Q13e",359,0,0
"TX_RESP_Q13f",359,0,0
"TX_RESP_Q13g",359,0,0
"TX_RESP_Q13h",359,0,0
"TX_RESP_Q13i",359,0,0
"TX_RESP_Q14",359,0,0
"TX_RESP_Q15a",359,0,0
"TX_RESP_Q15b",359,0,0
"TX_RESP_Q16",359,0,0
"TX_RESP_Q17",359,0,0
"TX_RESP_Q18",359,0,0
"TX_RESP_Q19",359,0,0
"TX_RESP_Q20",359,0,0
"TX_RESP_Q21a",359,0,0
"TX_RESP_Q21b",359,0,0
"TX_RESP_Q21c",359,0,0
"TX_RESP_Q21d",359,0,0
"TX_RESP_Q21e",359,0,0
"TX_RESP_Q22a",359,0,0
"TX_RESP_Q22b",359,0,0
"TX_RESP_Q22c",359,0,0
"TX_RESP_Q22d",359,0,0
"TX_RESP_Q22e",359,0,0
"TX_RESP_Q22f",359,0,0
"TX_RESP_Q22g",359,0,0
"TX_RESP_Q22h",359,0,0
"TX_RESP_Q23a",359,0,0
"TX_RESP_Q23b",359,0,0
"TX_RESP_Q23c",359,0,0
"TX_RESP_Q23d",359,0,0
"TX_RESP_Q23e",359,0,0
"TX_RESP_Q23f",359,0,0
"TX_RESP_Q23g",359,0,0
"TX_RESP_Q23h",359,0,0
"TX_RESP_Q23i",359,0,0
"TX_RESP_Q24",359,0,0
"TX_RESP_Q25",359,0,0
