"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num"
1.00824290667077,-0.859823459986514,-1.0853520767174,-0.534931576438464,-0.543437242094393,-0.576177137944751
0.334356861813915,0.33871833272196,-1.0853520767174,-0.534931576438464,-0.543437242094393,-1.59556745892393
0.463968509250798,-0.859823459986514,-1.0853520767174,-0.534931576438464,-0.543437242094393,-0.576177137944751
NA,NA,NA,NA,NA,NA
-0.858414798367019,0.33871833272196,0.383065438841437,-0.534931576438464,1.01894482892699,-0.576177137944751
-0.0895512175744252,-0.859823459986514,1.85148295440028,-0.534931576438464,-0.543437242094393,-0.576177137944751
0.685645817119592,0.33871833272196,-1.0853520767174,-0.534931576438464,1.01894482892699,0.443213183034424
0.27072704915,0.33871833272196,0.383065438841437,0.849597209637561,-0.543437242094393,0.443213183034424
0.214280059649296,0.33871833272196,0.383065438841437,0.849597209637561,1.01894482892699,-0.576177137944751
2.32583606018338,-0.859823459986514,-1.0853520767174,-0.534931576438464,-0.543437242094393,-0.576177137944751
0.555476670771553,-0.859823459986514,0.383065438841437,-0.534931576438464,-0.543437242094393,-1.59556745892393
-0.00565775572499621,-0.859823459986514,-1.0853520767174,-0.534931576438464,-0.543437242094393,0.443213183034424
NA,NA,NA,NA,NA,NA
-1.17174742298248,1.53726012543043,0.383065438841437,0.849597209637561,1.01894482892699,1.4626035040136
0.212091952408616,-0.859823459986514,-1.0853520767174,-0.534931576438464,-0.543437242094393,-0.576177137944751
2.66928417836874,-2.05836525269499,-1.0853520767174,-0.534931576438464,-2.10581931311577,-0.576177137944751
-0.169673802679821,-0.859823459986514,-1.0853520767174,-1.91946036251449,-0.543437242094393,-1.59556745892393
-0.325266384841689,0.33871833272196,0.383065438841437,0.849597209637561,-0.543437242094393,1.4626035040136
-0.429678293812531,1.53726012543043,0.383065438841437,0.849597209637561,1.01894482892699,0.443213183034424
0.472362050697454,-0.859823459986514,-1.0853520767174,-1.91946036251449,1.01894482892699,-0.576177137944751
0.022904891687848,-0.859823459986514,1.85148295440028,2.23412599571359,1.01894482892699,-0.576177137944751
1.37072841616635,0.33871833272196,-1.0853520767174,-0.534931576438464,-2.10581931311577,-1.59556745892393
0.955619427325088,-0.859823459986514,0.383065438841437,-0.534931576438464,-0.543437242094393,0.443213183034424
NA,NA,NA,NA,NA,NA
0.351011130426965,1.53726012543043,-1.0853520767174,-0.534931576438464,-0.543437242094393,0.443213183034424
-0.0232691005230045,-0.859823459986514,0.383065438841437,0.849597209637561,-0.543437242094393,-0.576177137944751
-0.940146458979062,0.33871833272196,1.85148295440028,2.23412599571359,1.01894482892699,1.4626035040136
0.241332926550841,-0.859823459986514,-1.0853520767174,-0.534931576438464,-2.10581931311577,-0.576177137944751
-0.359000826749283,0.33871833272196,0.383065438841437,2.23412599571359,1.01894482892699,1.4626035040136
1.5274575289734,-0.859823459986514,0.383065438841437,-0.534931576438464,1.01894482892699,0.443213183034424
-1.19269057613919,0.33871833272196,0.383065438841437,0.849597209637561,1.01894482892699,0.443213183034424
-1.17201300873422,1.53726012543043,0.383065438841437,0.849597209637561,1.01894482892699,0.443213183034424
NA,NA,NA,NA,NA,NA
-1.93424287475133,0.33871833272196,-1.0853520767174,-0.534931576438464,-2.10581931311577,0.443213183034424
NA,NA,NA,NA,NA,NA
-1.09685046442903,0.33871833272196,0.383065438841437,-0.534931576438464,1.01894482892699,1.4626035040136
-0.0476290160880962,-0.859823459986514,-1.0853520767174,-1.91946036251449,-0.543437242094393,-0.576177137944751
-0.209601692331353,0.33871833272196,-1.0853520767174,-0.534931576438464,-0.543437242094393,-0.576177137944751
-0.912161644654047,-2.05836525269499,1.85148295440028,0.849597209637561,1.01894482892699,1.4626035040136
-0.295702396951931,0.33871833272196,0.383065438841437,-0.534931576438464,-0.543437242094393,-0.576177137944751
-0.325054631147146,0.33871833272196,-1.0853520767174,0.849597209637561,-0.543437242094393,0.443213183034424
-1.09039738135558,1.53726012543043,0.383065438841437,0.849597209637561,1.01894482892699,1.4626035040136
-1.88412334592103,0.33871833272196,0.383065438841437,NA,-0.543437242094393,0.443213183034424
-1.05426190127096,1.53726012543043,0.383065438841437,-0.534931576438464,1.01894482892699,1.4626035040136
-0.143667717788954,1.53726012543043,-1.0853520767174,-0.534931576438464,-0.543437242094393,-1.59556745892393
1.43316307154307,0.33871833272196,0.383065438841437,0.849597209637561,-0.543437242094393,0.443213183034424
1.22198607565492,0.33871833272196,1.85148295440028,0.849597209637561,1.01894482892699,1.4626035040136
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.767670568132867,0.33871833272196,0.383065438841437,-0.534931576438464,-0.543437242094393,-1.59556745892393
0.116988794069842,1.53726012543043,0.383065438841437,0.849597209637561,1.01894482892699,0.443213183034424
0.0468508676290878,-2.05836525269499,0.383065438841437,-0.534931576438464,1.01894482892699,-1.59556745892393
-1.53718310044721,0.33871833272196,1.85148295440028,NA,1.01894482892699,0.443213183034424
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
