"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-0.527427841223474,-1.00873379027825,-1.50921818487148,NA,NA,0.514016039001138,0.742142300235238,0.339739437763912,-0.363067737231198,NA
-0.971673587060472,0.504366895139125,0.938162655460648,NA,NA,2.17028994244925,-0.848162628840271,-2.20830634546543,-0.363067737231198,NA
1.09391012755909,0.504366895139125,-0.285527764705415,NA,NA,0.514016039001138,-0.848162628840271,0.339739437763912,-0.363067737231198,NA
-0.689761779526902,0.504366895139125,-0.285527764705415,0.44874602807342,-0.44874602807342,-1.14225786444697,0.742142300235238,-0.934283453850759,-0.363067737231198,-0.30182330673527
0.45063325795618,0.504366895139125,0.938162655460648,-0.841398802637662,-0.44874602807342,0.514016039001138,0.742142300235238,0.339739437763912,1.45227094892479,-0.30182330673527
0.0919378422117014,0.504366895139125,-0.285527764705415,0.44874602807342,2.13154363334874,NA,-0.848162628840271,0.339739437763912,-0.363067737231198,-0.30182330673527
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.00603598602520307,-1.00873379027825,-1.50921818487148,-2.13154363334874,-0.44874602807342,0.514016039001138,0.742142300235238,-2.20830634546543,-0.363067737231198,-0.30182330673527
-1.13766971296633,0.504366895139125,-0.285527764705415,-0.841398802637662,-0.44874602807342,-2.79853176789508,-0.848162628840271,-0.934283453850759,-2.17840642338718,-0.30182330673527
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.540626473725716,0.504366895139125,0.938162655460648,0.44874602807342,-0.44874602807342,0.514016039001138,-0.848162628840271,0.339739437763912,1.45227094892479,-0.30182330673527
1.68849873233953,-2.52183447569562,0.938162655460648,-0.841398802637662,-0.44874602807342,0.514016039001138,-0.848162628840271,1.61376232937858,1.45227094892479,-0.30182330673527
0.67721812229243,-2.52183447569562,0.938162655460648,-0.841398802637662,-0.44874602807342,0.514016039001138,0.742142300235238,0.339739437763912,-0.363067737231198,-0.30182330673527
0.665169159180099,0.504366895139125,0.938162655460648,0.44874602807342,-0.44874602807342,0.514016039001138,0.742142300235238,0.339739437763912,1.45227094892479,-0.30182330673527
0.420584557700697,-1.00873379027825,-0.285527764705415,-0.841398802637662,-0.44874602807342,0.514016039001138,0.742142300235238,-0.934283453850759,1.45227094892479,-0.30182330673527
-1.1255323125449,0.504366895139125,-1.50921818487148,0.44874602807342,2.13154363334874,0.514016039001138,-0.848162628840271,-0.934283453850759,-0.363067737231198,-0.30182330673527
0.704933460702591,0.504366895139125,0.938162655460648,-0.841398802637662,-0.44874602807342,0.514016039001138,2.33244722931075,0.339739437763912,1.45227094892479,-0.30182330673527
-1.92017404193633,0.504366895139125,-0.285527764705415,1.7388908587845,-0.44874602807342,-1.14225786444697,-0.848162628840271,0.339739437763912,-2.17840642338718,3.16914472072033
1.46545266924736,0.504366895139125,0.938162655460648,-0.841398802637662,-0.44874602807342,0.514016039001138,0.742142300235238,0.339739437763912,-0.363067737231198,-0.30182330673527
-0.570448128234822,0.504366895139125,-1.50921818487148,1.7388908587845,2.13154363334874,-1.14225786444697,-2.43846755791578,-0.934283453850759,-0.363067737231198,3.16914472072033
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.251003835379569,0.504366895139125,-0.285527764705415,1.7388908587845,-0.44874602807342,-1.14225786444697,-0.848162628840271,0.339739437763912,-0.363067737231198,-0.30182330673527
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.210414079901078,0.504366895139125,0.938162655460648,0.44874602807342,-0.44874602807342,-1.14225786444697,0.742142300235238,-0.934283453850759,-0.363067737231198,-0.30182330673527
0.355902326408243,0.504366895139125,-0.285527764705415,NA,NA,0.514016039001138,0.742142300235238,0.339739437763912,1.45227094892479,NA
-2.25865536909372,0.504366895139125,-0.285527764705415,0.44874602807342,-0.44874602807342,-1.14225786444697,-0.848162628840271,0.339739437763912,-0.363067737231198,-0.30182330673527
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.576906650023732,0.504366895139125,0.938162655460648,NA,NA,0.514016039001138,-0.848162628840271,-0.934283453850759,-0.363067737231198,NA
0.981581285024602,-1.00873379027825,0.938162655460648,0.44874602807342,-0.44874602807342,-1.14225786444697,0.742142300235238,0.339739437763912,-0.363067737231198,-0.30182330673527
-0.877812904420988,0.504366895139125,-1.50921818487148,0.44874602807342,2.13154363334874,-1.14225786444697,-0.848162628840271,-0.934283453850759,-0.363067737231198,-0.30182330673527
0.693409690569694,-2.52183447569562,-1.50921818487148,-0.841398802637662,-0.44874602807342,0.514016039001138,0.742142300235238,1.61376232937858,1.45227094892479,-0.30182330673527
-0.669883994954873,0.504366895139125,0.938162655460648,NA,NA,0.514016039001138,0.742142300235238,1.61376232937858,-0.363067737231198,NA
-0.506353349631127,0.504366895139125,0.938162655460648,0.44874602807342,-0.44874602807342,0.514016039001138,-0.848162628840271,0.339739437763912,-0.363067737231198,-0.30182330673527
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.596254791424366,0.504366895139125,-1.50921818487148,-0.841398802637662,-0.44874602807342,0.514016039001138,0.742142300235238,0.339739437763912,-0.363067737231198,-0.30182330673527
1.87364107658123,0.504366895139125,0.938162655460648,NA,NA,0.514016039001138,0.742142300235238,1.61376232937858,-0.363067737231198,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
