"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q20_num"
0.644726364695381,-0.661437827766148,0.504016128774185,0.611775290321498,0.711659994885488,0.611775290321498,0.333333333333333,1.05409255338946,1.76383420737639,1.05409255338946,0.843274042711568,0.50395263067897,2.47487373415292
-1.55988417072622,-0.661437827766148,0.504016128774185,0.611775290321498,0.711659994885488,0.611775290321498,0.333333333333333,-0.843274042711568,-0.50395263067897,-0.843274042711568,-1.05409255338946,-1.76383420737639,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.120428451210974,NA,0.504016128774185,-0.764719112901872,0.711659994885488,0.611775290321498,0.333333333333333,1.05409255338946,-0.50395263067897,-0.843274042711568,0.843274042711568,0.50395263067897,NA
0.0154347851020812,-0.661437827766148,0.504016128774185,0.611775290321498,0.711659994885488,0.611775290321498,0.333333333333333,1.05409255338946,1.76383420737639,-0.843274042711568,0.843274042711568,0.50395263067897,-0.353553390593274
-0.780402681051724,0.661437827766148,0.504016128774185,0.611775290321498,0.711659994885488,0.611775290321498,0.333333333333333,-0.843274042711568,-0.50395263067897,1.05409255338946,-1.05409255338946,0.50395263067897,-0.353553390593274
-0.685259127178675,1.98431348329844,NA,0.611775290321498,-1.11832284910577,-0.764719112901872,0.333333333333333,-0.843274042711568,-0.50395263067897,-0.843274042711568,0.843274042711568,0.50395263067897,-0.353553390593274
0.547307761132342,0.661437827766148,-0.840026881290309,-0.764719112901872,-0.20333142711014,-2.14121351612524,0.333333333333333,-0.843274042711568,-0.50395263067897,1.05409255338946,-1.05409255338946,0.50395263067897,-0.353553390593274
1.93860615717431,-0.661437827766148,-2.1840698913548,-2.14121351612524,-2.0333142711014,-0.764719112901872,-2.66666666666667,1.05409255338946,-0.50395263067897,1.05409255338946,0.843274042711568,0.50395263067897,-0.353553390593274
-0.000100637936523478,-0.661437827766148,0.504016128774185,0.611775290321498,-0.20333142711014,0.611775290321498,0.333333333333333,-0.843274042711568,-0.50395263067897,-0.843274042711568,-1.05409255338946,-1.76383420737639,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
