"PROFICIENCIA_MT_SAEB","TX_RESP_Q19_num"
1.28179224025938,-0.317812186918913
-0.985885676317803,2.09756043366483
-1.42401592838961,2.09756043366483
NA,NA
-1.81064734787252,-0.317812186918913
0.0741180016899729,-0.317812186918913
0.962787183806176,-0.317812186918913
1.28715812930599,-0.317812186918913
0.332114751207877,-0.317812186918913
-1.12088643513274,NA
-0.0782299884412127,4.51293305424857
NA,NA
-1.95654093744662,-0.317812186918913
-0.0397244108464364,-0.317812186918913
-0.295913047880075,-0.317812186918913
0.51563326473702,-0.317812186918913
0.786354360100752,-0.317812186918913
-0.745623265512496,-0.317812186918913
0.741203442742047,-0.317812186918913
0.973033177790266,-0.317812186918913
0.0724592754303407,-0.317812186918913
-0.409150176623617,-0.317812186918913
NA,NA
NA,NA
1.13425289230265,-0.317812186918913
-1.48644005791002,-0.317812186918913
0.215996592457886,-0.317812186918913
-0.0575756463714019,-0.317812186918913
NA,NA
-0.250804984939263,-0.317812186918913
-0.641151352583334,-0.317812186918913
NA,NA
NA,NA
1.69283320151979,-0.317812186918913
1.65536547240348,-0.317812186918913
1.00482976147219,-0.317812186918913
1.62533414678793,-0.317812186918913
1.06540032121907,-0.317812186918913
-1.07907895252714,2.09756043366483
-0.429673306088532,-0.317812186918913
-0.00789924205929744,-0.317812186918913
NA,NA
NA,NA
-1.66641766706086,-0.317812186918913
NA,NA
-0.331662300894877,-0.317812186918913
0.199313093340683,-0.317812186918913
-0.601652105603583,-0.317812186918913
-0.201006478072054,-0.317812186918913
NA,NA
