"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num"
-0.250697334905541,-1.48323969741913,-0.36247806662149,-0.853324642533104,-0.738548945875996,-1.43646044752747,0.1418230407524,0.273364703042593,0.7841599532609,0.393178549746393,-0.60727215125415
0.276153486480927,0,-0.36247806662149,0.656403571179311,0.615457454896664,0.226809544346444,0.1418230407524,-0.984112930953336,-1.21980437173918,0.393178549746393,-0.60727215125415
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.480560015491265,-1.48323969741913,-2.02987717308034,-2.36305285624552,-0.738548945875996,-1.43646044752747,0.1418230407524,0.273364703042593,-1.21980437173918,-0.737209780774486,-0.60727215125415
-1.25017232905268,0,1.30492103983736,-0.853324642533104,-0.738548945875996,1.0584445402834,0.1418230407524,-0.984112930953336,0.7841599532609,-1.86759811129536,-2.35317958610983
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.811696832575709,1.48323969741913,1.30492103983736,0.656403571179311,0.615457454896664,0.226809544346444,1.22913301985413,0.273364703042593,-1.21980437173918,-1.86759811129536,1.13863528360153
0.0518835945842997,-1.48323969741913,-0.36247806662149,0.656403571179311,-0.738548945875996,1.0584445402834,0.1418230407524,1.53084233703852,0.7841599532609,0.393178549746393,1.13863528360153
-0.0165666661956497,0,1.30492103983736,0.656403571179311,0.615457454896664,1.0584445402834,-0.945486938349331,-0.984112930953336,0.7841599532609,0.393178549746393,-0.60727215125415
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.27935868397607,0,-0.36247806662149,-0.853324642533104,-0.738548945875996,-1.43646044752747,1.22913301985413,1.53084233703852,0.7841599532609,-0.737209780774486,-0.60727215125415
0.198250447675613,0,1.30492103983736,0.656403571179311,0.615457454896664,0.226809544346444,1.22913301985413,1.53084233703852,0.7841599532609,1.52356688026727,1.13863528360153
-1.29181484789499,0,-2.02987717308034,-2.36305285624552,-2.09255534664866,-1.43646044752747,1.22913301985413,1.53084233703852,0.7841599532609,-0.737209780774486,-0.60727215125415
1.00265993975675,1.48323969741913,1.30492103983736,0.656403571179311,1.96946385566932,0.226809544346444,-0.945486938349331,-0.984112930953336,0.7841599532609,-0.737209780774486,1.13863528360153
-0.122558581167511,0,-0.36247806662149,-0.853324642533104,-0.738548945875996,-0.604825451590515,1.22913301985413,0.273364703042593,0.7841599532609,-0.737209780774486,-0.60727215125415
-1.8269818382664,0,-0.36247806662149,-0.853324642533104,0.615457454896664,-1.43646044752747,-0.945486938349331,0.273364703042593,0.7841599532609,1.52356688026727,-0.60727215125415
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.765957957809802,1.48323969741913,1.30492103983736,0.656403571179311,0.615457454896664,1.0584445402834,1.22913301985413,0.273364703042593,0.7841599532609,0.393178549746393,-0.60727215125415
1.54627256788659,1.48323969741913,-0.36247806662149,0.656403571179311,-0.738548945875996,1.0584445402834,-0.945486938349331,-0.984112930953336,-1.21980437173918,1.52356688026727,1.13863528360153
-1.06016367834893,0,-0.36247806662149,0.656403571179311,0.615457454896664,0.226809544346444,-0.945486938349331,0.273364703042593,-1.21980437173918,-0.737209780774486,-0.60727215125415
1.55116079286614,-1.48323969741913,-0.36247806662149,-0.853324642533104,-0.738548945875996,-0.604825451590515,-0.945486938349331,-0.984112930953336,0.7841599532609,0.393178549746393,1.13863528360153
0.807937702091903,1.48323969741913,-0.36247806662149,0.656403571179311,NA,NA,-0.945486938349331,-0.984112930953336,-1.21980437173918,1.52356688026727,-0.60727215125415
0.715925490816567,0,-0.36247806662149,0.656403571179311,1.96946385566932,1.0584445402834,-2.03279691745106,0.273364703042593,-1.21980437173918,0.393178549746393,1.13863528360153
-0.584089017948832,-1.48323969741913,-0.36247806662149,0.656403571179311,-0.738548945875996,-0.604825451590515,0.1418230407524,-0.984112930953336,0.7841599532609,-0.737209780774486,1.13863528360153
-0.728527365618138,0,-0.36247806662149,0.656403571179311,0.615457454896664,1.0584445402834,0.1418230407524,-0.984112930953336,-1.21980437173918,-0.737209780774486,1.13863528360153
-0.531813418379089,0,-0.36247806662149,0.656403571179311,-0.738548945875996,-0.604825451590515,1.22913301985413,1.53084233703852,0.7841599532609,0.393178549746393,-0.60727215125415
1.69540496470082,0,1.30492103983736,0.656403571179311,0.615457454896664,1.0584445402834,-0.945486938349331,-0.984112930953336,-1.21980437173918,0.393178549746393,-0.60727215125415
