"PROFICIENCIA_LP_SAEB","TX_RESP_Q23b_num"
-0.112154772327044,0.90063428715192
-0.109518647946208,-0.494465883142231
-0.114124909629508,-0.494465883142231
-0.110288947106413,0.90063428715192
-0.110941393788194,0.90063428715192
-0.109439390018047,NA
-0.113057063885834,0.90063428715192
-0.110341063047533,-0.494465883142231
-0.108239914977243,-0.494465883142231
-0.108126894706322,-0.494465883142231
-0.107701286538923,0.90063428715192
-0.112405016209482,-0.494465883142231
-0.11136163352587,-0.494465883142231
-0.109121919181021,0.90063428715192
-0.108495520966933,-1.88956605343638
-0.109273635276702,-0.494465883142231
-0.112194730615254,NA
-0.111385043147225,0.90063428715192
-0.111905602958219,0.90063428715192
-0.112266029816269,0.90063428715192
8.94494004428613,-0.494465883142231
-0.108786932798813,-0.494465883142231
-0.110448554374589,0.90063428715192
-0.112861515666167,-0.494465883142231
NA,NA
-0.110393835529423,2.29573445744607
-0.11325709810979,2.29573445744607
-0.110616035955336,0.90063428715192
NA,NA
NA,NA
-0.113150237956982,0.90063428715192
-0.10887204683,-0.494465883142231
NA,NA
-0.109163737310443,-0.494465883142231
-0.106572916465145,-0.494465883142231
-0.109358652210054,-0.494465883142231
NA,NA
NA,NA
-0.113013632874768,-0.494465883142231
-0.10871834628294,-0.494465883142231
-0.109932016153613,0.90063428715192
-0.111907401605571,0.90063428715192
-0.111051348733333,-0.494465883142231
-0.109823188485987,-0.494465883142231
-0.109290585056478,-0.494465883142231
-0.112309150489778,-0.494465883142231
-0.110189555899955,0.90063428715192
NA,NA
-0.109189156673062,-0.494465883142231
-0.109294813525428,-1.88956605343638
-0.113709134782899,-0.494465883142231
-0.110232571045667,-1.88956605343638
-0.109777010993295,-0.494465883142231
-0.110406221136169,-1.88956605343638
-0.11142358493359,2.29573445744607
NA,NA
-0.109898175757069,-1.88956605343638
-0.110670600762106,0.90063428715192
-0.108446871387878,-0.494465883142231
-0.112672131741274,0.90063428715192
NA,NA
NA,NA
-0.110686729310308,-0.494465883142231
-0.113099340145374,-0.494465883142231
-0.113002625758402,0.90063428715192
-0.1116729147016,-0.494465883142231
-0.11331640856368,0.90063428715192
-0.113025792635169,NA
-0.109163828085807,0.90063428715192
-0.108925374501525,-0.494465883142231
-0.108758412244756,-0.494465883142231
-0.110616523628639,0.90063428715192
NA,NA
NA,NA
NA,NA
-0.110981905158549,-0.494465883142231
-0.110660670266844,0.90063428715192
-0.109534791285162,-0.494465883142231
-0.111002960942917,-0.494465883142231
-0.112760099927694,0.90063428715192
-0.109130082679607,-0.494465883142231
-0.112356210407903,-0.494465883142231
-0.108415289837975,2.29573445744607
-0.111467875111057,0.90063428715192
-0.108112127788577,-0.494465883142231
-0.109215975677603,-1.88956605343638
-0.108525411581408,-0.494465883142231
-0.107558312313858,0.90063428715192
-0.108841050012917,-0.494465883142231
-0.111671493946456,0.90063428715192
-0.11102299287008,-0.494465883142231
-0.108164832715816,-1.88956605343638
-0.107632961811689,-0.494465883142231
-0.108733784532207,0.90063428715192
-0.109102788646706,-0.494465883142231
NA,NA
