"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22e_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
0.872942324897824,-1.48448769065415,-1.11836968429529,-0.834364049043722,0.180463430667903,0.235702260395516,0,0.133490473438938,0.310438209771555,0.190590624965622,1.20257247413848,-0.405279172582886
0.503730872882932,-1.48448769065415,-1.11836968429529,NA,-0.902317153339516,0.235702260395516,0,0.133490473438938,0.310438209771555,0.190590624965622,1.20257247413848,1.4184771040401
-1.20403013004406,-1.48448769065415,-1.11836968429529,-0.834364049043722,-0.902317153339516,-0.824957911384305,0,0.133490473438938,0.310438209771555,0.190590624965622,-0.343592135468139,-0.405279172582886
-0.480326126550441,-0.21206967009345,-0.15976709775647,-0.834364049043722,-0.902317153339516,-0.824957911384305,0,0.133490473438938,-0.807139345406042,-1.52472499972497,-0.343592135468139,-0.405279172582886
0.219260020541535,1.06034835046725,0.798835488782352,NA,0.180463430667903,0.235702260395516,0,0.133490473438938,0.310438209771555,0.190590624965622,-0.343592135468139,-0.405279172582886
1.97483927889922,1.06034835046725,0.798835488782352,0.945612588916218,1.26324401467532,1.29636243217534,1.68325082306035,1.33490473438938,1.42801576494915,1.90590624965622,1.20257247413848,1.4184771040401
-0.528939102315061,1.06034835046725,-0.15976709775647,-0.834364049043722,0.180463430667903,0.235702260395516,0,0.133490473438938,0.310438209771555,0.190590624965622,-0.343592135468139,-0.405279172582886
-0.75347758329186,-0.21206967009345,-1.11836968429529,-0.834364049043722,-1.98509773734694,1.29636243217534,0,0.133490473438938,0.310438209771555,-1.52472499972497,-1.88975674507476,-0.405279172582886
-0.133802064046888,-0.21206967009345,1.75743807532117,-0.834364049043722,0.180463430667903,-0.824957911384305,0,1.33490473438938,-1.92471690058364,-1.52472499972497,1.20257247413848,1.4184771040401
0.157538934210449,-0.21206967009345,0.798835488782352,0.945612588916218,1.26324401467532,1.29636243217534,-3.36650164612069,-2.26933804846194,-1.92471690058364,0.190590624965622,1.20257247413848,1.4184771040401
-0.776049928503632,-1.48448769065415,-1.11836968429529,-0.834364049043722,0.180463430667903,-1.88561808316413,0,0.133490473438938,0.310438209771555,0.190590624965622,-0.343592135468139,-0.405279172582886
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.36971565271822,-0.21206967009345,-0.15976709775647,-0.834364049043722,-0.902317153339516,0.235702260395516,0,-1.0679237875115,0.310438209771555,-1.52472499972497,-1.88975674507476,-0.405279172582886
0.268667716640077,1.06034835046725,-0.15976709775647,1.83560090789619,0.180463430667903,-0.824957911384305,0,0.133490473438938,0.310438209771555,0.190590624965622,-0.343592135468139,-0.405279172582886
-1.51614885883901,-0.21206967009345,-0.15976709775647,0.0556242699362481,-0.902317153339516,0.235702260395516,0,0.133490473438938,0.310438209771555,0.190590624965622,-0.343592135468139,-0.405279172582886
0.4771220665263,-0.21206967009345,0.798835488782352,0.0556242699362481,1.26324401467532,0.235702260395516,0,0.133490473438938,0.310438209771555,0.190590624965622,-0.343592135468139,-0.405279172582886
1.11874246099498,1.06034835046725,0.798835488782352,0.945612588916218,1.26324401467532,1.29636243217534,1.68325082306035,1.33490473438938,1.42801576494915,1.90590624965622,1.20257247413848,1.4184771040401
1.69229828884702,1.06034835046725,1.75743807532117,1.83560090789619,-0.902317153339516,0.235702260395516,0,0.133490473438938,0.310438209771555,0.190590624965622,-0.343592135468139,-0.405279172582886
-0.522652518131183,1.06034835046725,-1.11836968429529,0.0556242699362481,1.26324401467532,-1.88561808316413,0,-2.26933804846194,-1.92471690058364,0.190590624965622,-0.343592135468139,-2.22903544920587
