"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
0.352306200038896,-1.37436854187255,-1.46508178831922,-1.11836968429529,-0.834364049043722,0.180463430667903,0.190590624965622,1.20257247413848,-0.405279172582886
0.783539877795835,0.687184270936277,-1.46508178831922,-1.11836968429529,NA,-0.902317153339516,0.190590624965622,1.20257247413848,1.4184771040401
0.185615688457723,-1.37436854187255,-1.46508178831922,-1.11836968429529,-0.834364049043722,-0.902317153339516,0.190590624965622,-0.343592135468139,-0.405279172582886
-1.75249159448448,-1.37436854187255,1.17206543065538,-0.15976709775647,-0.834364049043722,-0.902317153339516,-1.52472499972497,-0.343592135468139,-0.405279172582886
-0.689247295430195,0.687184270936277,1.17206543065538,0.798835488782352,NA,0.180463430667903,0.190590624965622,-0.343592135468139,-0.405279172582886
0.463567811231482,0.687184270936277,-0.146508178831922,0.798835488782352,0.945612588916218,1.26324401467532,1.90590624965622,1.20257247413848,1.4184771040401
-0.742128433825718,0.687184270936277,-0.146508178831922,-0.15976709775647,-0.834364049043722,0.180463430667903,0.190590624965622,-0.343592135468139,-0.405279172582886
-0.79902112979163,-1.37436854187255,-0.146508178831922,-1.11836968429529,-0.834364049043722,-1.98509773734694,-1.52472499972497,-1.88975674507476,-0.405279172582886
-0.0464424300579334,-1.37436854187255,-0.146508178831922,1.75743807532117,-0.834364049043722,0.180463430667903,-1.52472499972497,1.20257247413848,1.4184771040401
1.33772791762548,0.687184270936277,-0.146508178831922,0.798835488782352,0.945612588916218,1.26324401467532,0.190590624965622,1.20257247413848,1.4184771040401
-0.689778570676111,0.687184270936277,1.17206543065538,-1.11836968429529,-0.834364049043722,0.180463430667903,0.190590624965622,-0.343592135468139,-0.405279172582886
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.08056208041219,0.687184270936277,-0.146508178831922,-0.15976709775647,-0.834364049043722,-0.902317153339516,-1.52472499972497,-1.88975674507476,-0.405279172582886
1.35820096825856,0.687184270936277,1.17206543065538,-0.15976709775647,1.83560090789619,0.180463430667903,0.190590624965622,-0.343592135468139,-0.405279172582886
-0.926417383529155,0.687184270936277,1.17206543065538,-0.15976709775647,0.0556242699362481,-0.902317153339516,0.190590624965622,-0.343592135468139,-0.405279172582886
1.49094639297825,0.687184270936277,-0.146508178831922,0.798835488782352,0.0556242699362481,1.26324401467532,0.190590624965622,-0.343592135468139,-0.405279172582886
0.288127302857058,0.687184270936277,1.17206543065538,0.798835488782352,0.945612588916218,1.26324401467532,1.90590624965622,1.20257247413848,1.4184771040401
1.40019065489891,0.687184270936277,-1.46508178831922,1.75743807532117,1.83560090789619,-0.902317153339516,0.190590624965622,-0.343592135468139,-0.405279172582886
-0.93413389593478,-1.37436854187255,-0.146508178831922,-1.11836968429529,0.0556242699362481,1.26324401467532,0.190590624965622,-0.343592135468139,-2.22903544920587
