"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num"
NA,NA,NA,NA
0.84281420682964,-1.36315270609667,-0.686988016678116,1.29339847082809
NA,NA,NA,NA
0.604770972736301,-0.0349526334896581,0.549590413342493,-0.110862726070979
-1.35176338956466,1.29324743911735,1.7861688433631,1.29339847082809
-1.65995112256825,NA,NA,-2.91938511986912
-0.431814588979056,-0.0349526334896581,0.549590413342493,-2.91938511986912
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.342347431752203,1.29324743911735,-0.686988016678116,-0.110862726070979
-0.552100366084099,NA,NA,NA
-0.457483873652292,-0.0349526334896581,0.549590413342493,-0.110862726070979
1.4726261739305,-1.36315270609667,-0.686988016678116,1.29339847082809
NA,NA,NA,NA
1.77414149005345,-1.36315270609667,0.549590413342493,-0.110862726070979
NA,NA,NA,NA
NA,NA,NA,NA
1.2088446441364,-0.0349526334896581,0.549590413342493,1.29339847082809
NA,NA,NA,NA
1.62209649457228,-1.36315270609667,-0.686988016678116,-0.110862726070979
-0.603418421246496,-0.0349526334896581,0.549590413342493,-0.110862726070979
0.49135931923998,1.29324743911735,0.549590413342493,-0.110862726070979
-1.28888023637365,-0.0349526334896581,NA,NA
-0.94612129790474,-1.36315270609667,0.549590413342493,-0.110862726070979
-0.636497900088426,-0.0349526334896581,0.549590413342493,-0.110862726070979
1.17720729506643,-0.0349526334896581,-0.686988016678116,-0.110862726070979
0.481613885304185,1.29324743911735,-0.686988016678116,-0.110862726070979
NA,NA,NA,NA
NA,NA,NA,NA
0.894383584869944,-0.0349526334896581,0.549590413342493,1.29339847082809
0.0511039323353627,1.29324743911735,1.7861688433631,1.29339847082809
0.0630530103456794,-1.36315270609667,-0.686988016678116,-1.51512392297005
-0.905218504349896,-0.0349526334896581,0.549590413342493,-0.110862726070979
-0.334509059473791,1.29324743911735,NA,1.29339847082809
1.76142335207173,-0.0349526334896581,0.549590413342493,-0.110862726070979
1.20720080763635,-0.0349526334896581,-0.686988016678116,-0.110862726070979
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.03585051273659,-0.0349526334896581,0.549590413342493,-0.110862726070979
0.0577127031397215,-0.0349526334896581,-0.686988016678116,-0.110862726070979
0.565417086921895,-1.36315270609667,-0.686988016678116,-0.110862726070979
1.38518474413514,-1.36315270609667,-1.92356644669872,1.29339847082809
0.296163654229263,-0.0349526334896581,-0.686988016678116,-0.110862726070979
-0.885779394748946,1.29324743911735,0.549590413342493,-0.110862726070979
-0.544059172595821,-1.36315270609667,0.549590413342493,1.29339847082809
-1.21826653581013,1.29324743911735,-0.686988016678116,-1.51512392297005
-0.461489909764366,-1.36315270609667,-1.92356644669872,-0.110862726070979
-1.65460326969345,-0.0349526334896581,1.7861688433631,-0.110862726070979
-1.05550748181451,1.29324743911735,1.7861688433631,-0.110862726070979
NA,NA,NA,NA
-1.04764641945903,-0.0349526334896581,-1.92356644669872,-0.110862726070979
0.0656169166857912,1.29324743911735,-0.686988016678116,-0.110862726070979
0.705879750915948,1.29324743911735,-0.686988016678116,-0.110862726070979
NA,NA,NA,NA
NA,NA,NA,NA
