"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.316925900733995,1.14203208717426,NA,NA,NA,1.04697366067817,-0.409447260124585,0.117337615205138,NA
-0.881299015622098,-1.3958169954352,NA,NA,NA,1.04697366067817,0.955376940290698,-1.05603853684624,-0.721853722671613
-0.359944858774658,-0.126892454130473,-0.242535625036333,-0.235702260395516,-0.126840398441198,-0.348991220226056,-0.409447260124585,0.117337615205138,-0.721853722671613
-0.47453111686083,1.14203208717426,1.13183291683622,1.17851130197758,-1.20498378519138,-0.348991220226056,-0.409447260124585,0.117337615205138,-0.721853722671613
1.87497426539865,1.14203208717426,1.13183291683622,1.17851130197758,0.951302988308988,-1.74495610113028,0.955376940290698,0.117337615205138,-0.721853722671613
-0.377840482953089,-1.3958169954352,-0.92971989597261,-0.235702260395516,0.951302988308988,1.04697366067817,-3.13909566095515,-2.22941468889762,0.902317153339516
0.0886796809403602,-0.126892454130473,-0.242535625036333,-0.235702260395516,0.951302988308988,-0.348991220226056,-0.409447260124585,0.117337615205138,2.52648802935065
-1.41369030247872,-0.126892454130473,-0.92971989597261,-1.64991582276861,-1.20498378519138,1.04697366067817,0.955376940290698,1.29071376725652,0.902317153339516
-0.784916794268091,-1.3958169954352,-0.92971989597261,-1.64991582276861,-0.126840398441198,-0.348991220226056,-0.409447260124585,0.117337615205138,-0.721853722671613
1.02167452459437,1.14203208717426,-0.92971989597261,-0.235702260395516,-1.20498378519138,-0.348991220226056,-0.409447260124585,-1.05603853684624,-0.721853722671613
0.460626992059005,-0.126892454130473,1.13183291683622,-0.235702260395516,-0.126840398441198,-0.348991220226056,-0.409447260124585,-1.05603853684624,NA
-1.0081275092796,-0.126892454130473,1.13183291683622,1.17851130197758,0.951302988308988,-0.348991220226056,0.955376940290698,1.29071376725652,0.902317153339516
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.915377210188949,-0.126892454130473,1.13183291683622,1.17851130197758,-1.20498378519138,1.04697366067817,0.955376940290698,1.29071376725652,-0.721853722671613
-0.64903465749059,1.14203208717426,-0.92971989597261,1.17851130197758,-1.20498378519138,1.04697366067817,-0.409447260124585,0.117337615205138,-0.721853722671613
-0.969862282428597,-1.3958169954352,NA,-0.235702260395516,NA,-0.348991220226056,0.955376940290698,0.117337615205138,0.902317153339516
1.46335066059186,-0.126892454130473,-0.92971989597261,-0.235702260395516,0.951302988308988,-1.74495610113028,-0.409447260124585,0.117337615205138,0.902317153339516
0.182518577803524,1.14203208717426,1.13183291683622,1.17851130197758,0.951302988308988,1.04697366067817,0.955376940290698,1.29071376725652,-0.721853722671613
-1.02000900722042,-1.3958169954352,-0.92971989597261,-1.64991582276861,-1.20498378519138,-0.348991220226056,0.955376940290698,1.29071376725652,0.902317153339516
-0.309530726372545,-0.126892454130473,-0.92971989597261,-0.235702260395516,0.951302988308988,1.04697366067817,-0.409447260124585,-1.05603853684624,-0.721853722671613
1.92465894143853,1.14203208717426,1.13183291683622,-0.235702260395516,0.951302988308988,-1.74495610113028,-0.409447260124585,-1.05603853684624,-0.721853722671613
