"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23e_num"
NA,NA,NA,NA,NA,NA
-1.95171811886739,0.744041075682088,-1.14069489089906,0.223606797749979,1.04697366067817,-0.100391172211539
-0.708296389830826,0.744041075682088,-1.14069489089906,1.34164078649987,1.04697366067817,1.80704109980769
0.347603917210179,-2.56280814957164,0.201299098393952,0.223606797749979,-0.348991220226056,-0.100391172211539
0.235201446281121,0.744041075682088,-1.14069489089906,-0.894427190999916,-0.348991220226056,-0.100391172211539
1.08157543836285,-0.909383536944774,1.54329308768697,-0.894427190999916,-1.74495610113028,-0.100391172211539
-0.23642763854619,-0.909383536944774,-1.14069489089906,-0.894427190999916,1.04697366067817,-0.100391172211539
0.732202947331105,0.744041075682088,0.201299098393952,0.223606797749979,-0.348991220226056,-0.100391172211539
0.435758688086533,0.744041075682088,1.54329308768697,1.34164078649987,1.04697366067817,-0.100391172211539
-0.912414644151672,-0.909383536944774,0.201299098393952,-0.894427190999916,-0.348991220226056,-0.100391172211539
0.568857744518124,0.744041075682088,-1.14069489089906,-0.894427190999916,-0.348991220226056,-0.100391172211539
1.25184698183696,-0.909383536944774,0.201299098393952,-0.894427190999916,-0.348991220226056,1.80704109980769
-1.66522033689104,0.744041075682088,0.201299098393952,-0.894427190999916,-0.348991220226056,-2.00782344423076
NA,NA,NA,NA,NA,NA
0.197145027038163,0.744041075682088,1.54329308768697,1.34164078649987,1.04697366067817,-0.100391172211539
-1.52670773203786,0.744041075682088,0.201299098393952,1.34164078649987,1.04697366067817,-0.100391172211539
0.275655707476267,0.744041075682088,-1.14069489089906,-0.894427190999916,-0.348991220226056,1.80704109980769
1.62623568207529,-0.909383536944774,0.201299098393952,-0.894427190999916,-1.74495610113028,-0.100391172211539
0.45495126180258,0.744041075682088,1.54329308768697,1.34164078649987,1.04697366067817,NA
-0.849957725017231,-0.909383536944774,-1.14069489089906,0.223606797749979,-0.348991220226056,-2.00782344423076
-0.325508108641729,0.744041075682088,0.201299098393952,1.34164078649987,1.04697366067817,-0.100391172211539
0.969215851964751,-0.909383536944774,0.201299098393952,-0.894427190999916,-1.74495610113028,-0.100391172211539
