"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
-1.72311836864583,0.942809041582063,-0.266666666666667,0.471404520791032,-1.25850640993139,-1.08333333333333,1.41421356237309,1.25765629104507,0,1.33333333333333,1.8490006540841,0.11973686801785,0.266666666666667,-0.50395263067897
-0.637845845149248,-1.88561808316413,-1.46666666666667,-2.35702260395516,-1.25850640993139,-0.333333333333333,0,0.228664780190012,0,0.333333333333333,0.18490006540841,-0.957894944142799,-2.13333333333333,-0.50395263067897
-0.153229708513562,-0.471404520791032,-1.46666666666667,-0.942809041582063,-0.449466574975495,-1.08333333333333,0,-0.800326730665041,-2,-0.666666666666667,0.18490006540841,-2.03552675630345,0.266666666666667,-0.50395263067897
0.494622363503549,0.942809041582063,-0.266666666666667,0.471404520791032,1.16861309493629,1.16666666666667,1.41421356237309,1.25765629104507,0,1.33333333333333,0.18490006540841,0.11973686801785,0.266666666666667,1.76383420737639
0.470170473289555,-0.471404520791032,-0.266666666666667,0.471404520791032,-0.449466574975495,1.16666666666667,0,0.228664780190012,0,-0.666666666666667,-1.47920052326728,0.11973686801785,0.266666666666667,-0.50395263067897
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.979627318768037,-0.471404520791032,0.933333333333333,0.471404520791032,-0.449466574975495,-0.333333333333333,0,0.228664780190012,2,0.333333333333333,0.18490006540841,0.11973686801785,0.266666666666667,-0.50395263067897
1.12535166499816,0.942809041582063,0.933333333333333,0.471404520791032,1.16861309493629,0.416666666666667,-1.41421356237309,-0.800326730665041,0,-0.666666666666667,-1.47920052326728,1.1973686801785,1.46666666666667,1.76383420737639
0.658802053221946,0.942809041582063,0.933333333333333,0.471404520791032,1.16861309493629,1.16666666666667,-1.41421356237309,-1.82931824152009,0,-1.66666666666667,0.18490006540841,1.1973686801785,-0.933333333333333,-0.50395263067897
-1.21437995147261,-0.471404520791032,0.933333333333333,0.471404520791032,0.359573259980396,-1.08333333333333,0,0.228664780190012,0,0.333333333333333,0.18490006540841,0.11973686801785,0.266666666666667,-0.50395263067897
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
