"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23f_num"
-1.12581212099654,-0.266666666666667,0.471404520791032,-1.25850640993139,-1.08333333333333,1.41421356237309,-0.18490006540841,0,1.33333333333333,1.8490006540841,0.333333333333333,0.266666666666667,1.16666666666667,0.11973686801785
-0.79629420900449,-1.46666666666667,-2.35702260395516,-1.25850640993139,-0.333333333333333,0,1.47920052326728,0,0.333333333333333,0.18490006540841,0.333333333333333,0.266666666666667,-0.333333333333333,-0.957894944142799
-1.1188768469339,-1.46666666666667,-0.942809041582063,-0.449466574975495,-1.08333333333333,0,-0.18490006540841,-2,-0.666666666666667,0.18490006540841,-2.66666666666667,0.266666666666667,1.16666666666667,-2.03552675630345
0.406724983807738,-0.266666666666667,0.471404520791032,1.16861309493629,1.16666666666667,1.41421356237309,-0.18490006540841,0,1.33333333333333,0.18490006540841,0.333333333333333,0.266666666666667,-0.333333333333333,0.11973686801785
0.993431191944543,-0.266666666666667,0.471404520791032,-0.449466574975495,1.16666666666667,0,-0.18490006540841,0,-0.666666666666667,-1.47920052326728,0.333333333333333,-0.933333333333333,-0.333333333333333,0.11973686801785
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.19862385740841,0.933333333333333,0.471404520791032,-0.449466574975495,-0.333333333333333,0,1.47920052326728,2,0.333333333333333,0.18490006540841,0.333333333333333,0.266666666666667,-0.333333333333333,0.11973686801785
0.684686501774064,0.933333333333333,0.471404520791032,1.16861309493629,0.416666666666667,-1.41421356237309,-0.18490006540841,0,-0.666666666666667,-1.47920052326728,0.333333333333333,1.46666666666667,1.16666666666667,1.1973686801785
0.816668927087631,0.933333333333333,0.471404520791032,1.16861309493629,1.16666666666667,-1.41421356237309,-0.18490006540841,0,-1.66666666666667,0.18490006540841,0.333333333333333,-2.13333333333333,-1.83333333333333,1.1973686801785
-1.05915228508745,0.933333333333333,0.471404520791032,0.359573259980396,-1.08333333333333,0,-1.8490006540841,0,0.333333333333333,0.18490006540841,0.333333333333333,0.266666666666667,-0.333333333333333,0.11973686801785
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
