"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q23g_num"
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.650944454172348,1.65598560598584,0.790398102901836,-0.201402481695799,-0.483261213146691,1.64224115393389
0.230475017733889,-0.960193334563219,-0.479884562476115,-1.0161670667379,1.6296017652621,1.64224115393389
1.17002860778251,-0.960193334563219,-0.479884562476115,-1.0161670667379,-1.53969270235108,0.588941655203878
0.601935357075044,0.347896135711311,-0.479884562476115,-1.0161670667379,0.573170276057703,1.64224115393389
-1.80259745977662,-0.960193334563219,NA,NA,0.573170276057703,0.588941655203878
-1.15753740641658,0.347896135711311,-0.479884562476115,-1.0161670667379,1.6296017652621,1.64224115393389
0.286611399919445,0.347896135711311,-0.479884562476115,1.42812668838839,-1.53969270235108,-0.464357843526135
NA,NA,NA,NA,NA,NA
-2.13808691466786,1.65598560598584,0.790398102901836,-1.0161670667379,-0.483261213146691,1.64224115393389
-0.191405990725942,-0.960193334563219,-0.479884562476115,-0.201402481695799,1.6296017652621,0.588941655203878
-1.38460585719099,0.347896135711311,-0.479884562476115,-1.0161670667379,-0.483261213146691,-0.464357843526135
0.679440224094353,1.65598560598584,-1.75016722785406,-1.0161670667379,-1.53969270235108,-1.51765734225615
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.667297326321266,0.347896135711311,0.790398102901836,-0.201402481695799,-0.483261213146691,-0.464357843526135
NA,NA,NA,NA,NA,NA
0.42907096921336,-0.960193334563219,0.790398102901836,1.42812668838839,-0.483261213146691,0.588941655203878
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.755004857807023,-0.960193334563219,0.790398102901836,0.613362103346297,-0.483261213146691,-0.464357843526135
NA,NA,NA,NA,NA,NA
-1.65063979086245,0.347896135711311,-0.479884562476115,-1.0161670667379,-0.483261213146691,0.588941655203878
-0.0733897781967408,0.347896135711311,-0.479884562476115,-1.0161670667379,0.573170276057703,1.64224115393389
-0.176295240342705,-0.960193334563219,-1.75016722785406,-1.0161670667379,-0.483261213146691,0.588941655203878
0.261347555699702,-0.960193334563219,-0.479884562476115,-1.0161670667379,0.573170276057703,-0.464357843526135
0.782693526012614,-0.960193334563219,-0.479884562476115,1.42812668838839,1.6296017652621,0.588941655203878
-1.95504761541738,0.347896135711311,0.790398102901836,0.613362103346297,0.573170276057703,0.588941655203878
NA,NA,NA,NA,NA,NA
-2.08405823753618,-0.960193334563219,-1.75016722785406,-1.0161670667379,-0.483261213146691,0.588941655203878
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.958084293129954,0.347896135711311,-1.75016722785406,1.42812668838839,-1.53969270235108,-0.464357843526135
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.16033183376769,1.65598560598584,-1.75016722785406,0.613362103346297,1.6296017652621,0.588941655203878
NA,NA,NA,NA,NA,NA
-0.243018765146248,-0.960193334563219,0.790398102901836,-1.0161670667379,0.573170276057703,0.588941655203878
-0.235303355600525,1.65598560598584,-0.479884562476115,-1.0161670667379,0.573170276057703,-1.51765734225615
NA,NA,NA,NA,NA,NA
-0.225504019075231,-0.960193334563219,-0.479884562476115,1.42812668838839,-1.53969270235108,-0.464357843526135
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.272333551462067,-0.960193334563219,-1.75016722785406,-0.201402481695799,0.573170276057703,-0.464357843526135
-2.23161120704307,1.65598560598584,2.06068076827979,-1.0161670667379,1.6296017652621,0.588941655203878
1.67986289646427,0.347896135711311,0.790398102901836,0.613362103346297,-0.483261213146691,0.588941655203878
0.280476530843796,-0.960193334563219,-0.479884562476115,-0.201402481695799,-0.483261213146691,-1.51765734225615
-1.0192437305598,1.65598560598584,-0.479884562476115,-0.201402481695799,1.6296017652621,0.588941655203878
0.332229023933691,-0.960193334563219,NA,NA,0.573170276057703,-0.464357843526135
NA,NA,NA,NA,NA,NA
0.27612138408001,0.347896135711311,0.790398102901836,0.613362103346297,0.573170276057703,-0.464357843526135
0.876679602260515,1.65598560598584,0.790398102901836,0.613362103346297,0.573170276057703,-1.51765734225615
-1.53513955759941,1.65598560598584,-1.75016722785406,-1.0161670667379,-0.483261213146691,0.588941655203878
NA,NA,NA,NA,NA,NA
-0.0176527489489933,-0.960193334563219,NA,NA,-0.483261213146691,0.588941655203878
-2.22299503655849,0.347896135711311,-0.479884562476115,0.613362103346297,-0.483261213146691,-0.464357843526135
1.06270556793788,0.347896135711311,0.790398102901836,0.613362103346297,-0.483261213146691,0.588941655203878
-1.96842323187468,0.347896135711311,0.790398102901836,-1.0161670667379,1.6296017652621,1.64224115393389
-1.82955282080415,1.65598560598584,-0.479884562476115,NA,0.573170276057703,0.588941655203878
1.11690664510149,0.347896135711311,0.790398102901836,1.42812668838839,1.6296017652621,-1.51765734225615
-0.259934994424104,1.65598560598584,-0.479884562476115,-0.201402481695799,1.6296017652621,0.588941655203878
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.86710718266822,-0.960193334563219,0.790398102901836,1.42812668838839,-1.53969270235108,0.588941655203878
-0.648722787031637,1.65598560598584,-0.479884562476115,1.42812668838839,0.573170276057703,-1.51765734225615
-0.0301682358364668,1.65598560598584,0.790398102901836,-0.201402481695799,1.6296017652621,1.64224115393389
0.270520622354188,-0.960193334563219,-0.479884562476115,0.613362103346297,0.573170276057703,0.588941655203878
NA,NA,NA,NA,NA,NA
-0.0457853404918828,-0.960193334563219,0.790398102901836,-0.201402481695799,-1.53969270235108,0.588941655203878
1.59179567214195,0.347896135711311,0.790398102901836,-0.201402481695799,-0.483261213146691,-0.464357843526135
-0.150171266553131,-0.960193334563219,-0.479884562476115,1.42812668838839,-1.53969270235108,0.588941655203878
-0.847576394270875,0.347896135711311,-0.479884562476115,1.42812668838839,-0.483261213146691,NA
0.896184134281673,-0.960193334563219,0.790398102901836,1.42812668838839,-0.483261213146691,-0.464357843526135
0.272337001031735,1.65598560598584,-0.479884562476115,-1.0161670667379,0.573170276057703,0.588941655203878
0.865894285041403,-0.960193334563219,-0.479884562476115,-1.0161670667379,-1.53969270235108,1.64224115393389
NA,NA,NA,NA,NA,NA
0.160138556632654,-0.960193334563219,0.790398102901836,-1.0161670667379,0.573170276057703,-0.464357843526135
1.10283241730979,-0.960193334563219,0.790398102901836,1.42812668838839,-0.483261213146691,-0.464357843526135
0.976450747289758,-0.960193334563219,2.06068076827979,0.613362103346297,-1.53969270235108,-0.464357843526135
1.13962479645541,-0.960193334563219,2.06068076827979,1.42812668838839,-0.483261213146691,0.588941655203878
0.607549986346469,0.347896135711311,-0.479884562476115,0.613362103346297,-0.483261213146691,0.588941655203878
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.470231373414139,-0.960193334563219,-0.479884562476115,-1.0161670667379,-0.483261213146691,-0.464357843526135
1.04479641520019,-0.960193334563219,0.790398102901836,1.42812668838839,-1.53969270235108,-1.51765734225615
0.168233498058784,-0.960193334563219,-1.75016722785406,-0.201402481695799,-0.483261213146691,0.588941655203878
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.373706529079998,0.347896135711311,0.790398102901836,0.613362103346297,0.573170276057703,1.64224115393389
-0.300706945470001,-0.960193334563219,0.790398102901836,-0.201402481695799,0.573170276057703,-0.464357843526135
1.48773080404313,-0.960193334563219,0.790398102901836,-0.201402481695799,-0.483261213146691,-1.51765734225615
-0.0551783992997868,0.347896135711311,-1.75016722785406,-1.0161670667379,0.573170276057703,-1.51765734225615
0.627026783276418,0.347896135711311,2.06068076827979,-1.0161670667379,0.573170276057703,0.588941655203878
0.989673766786094,0.347896135711311,0.790398102901836,1.42812668838839,-0.483261213146691,-1.51765734225615
0.138261721031829,0.347896135711311,0.790398102901836,-1.0161670667379,1.6296017652621,-0.464357843526135
-1.35514638794801,1.65598560598584,-0.479884562476115,-0.201402481695799,0.573170276057703,-1.51765734225615
NA,NA,NA,NA,NA,NA
-0.237124698535642,1.65598560598584,-0.479884562476115,-1.0161670667379,-1.53969270235108,-1.51765734225615
0.848871036442736,-0.960193334563219,-1.75016722785406,-1.0161670667379,-0.483261213146691,-1.51765734225615
0.612003249143032,-0.960193334563219,-0.479884562476115,1.42812668838839,-0.483261213146691,0.588941655203878
0.00891318765586948,0.347896135711311,0.790398102901836,1.42812668838839,0.573170276057703,1.64224115393389
0.119944312068291,-0.960193334563219,-0.479884562476115,-1.0161670667379,-0.483261213146691,-0.464357843526135
NA,NA,NA,NA,NA,NA
-0.791936455828798,0.347896135711311,0.790398102901836,-1.0161670667379,1.6296017652621,0.588941655203878
-0.70571534177012,-0.960193334563219,-1.75016722785406,-1.0161670667379,-0.483261213146691,0.588941655203878
0.424072699284043,-0.960193334563219,-0.479884562476115,1.42812668838839,-0.483261213146691,0.588941655203878
1.46646933853019,0.347896135711311,-0.479884562476115,0.613362103346297,0.573170276057703,-1.51765734225615
