"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num"
NA,NA,NA,NA,NA,NA
0.249774051837676,0.722242767623613,-1.85146764782311,0.390360029179413,0.227111483742481,0.332249319622494
-0.529866724962188,-0.928597844087502,-0.47271514412505,0.390360029179413,1.72604727644285,0.332249319622494
NA,NA,NA,NA,NA,NA
0.163615000561703,-0.928597844087502,0.906037359573012,0.390360029179413,0.227111483742481,0.332249319622494
0.629336064426717,-0.928597844087502,0.906037359573012,NA,0.227111483742481,1.49512193830122
NA,NA,NA,NA,NA,NA
-1.13277340734613,-0.928597844087502,0.906037359573012,1.56144011671765,1.72604727644285,1.49512193830122
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.970191770336605,NA,-1.85146764782311,-0.780720058358826,-1.27182430895789,-0.830623299056236
-0.611569429646776,NA,0.906037359573012,1.56144011671765,0.227111483742481,0.332249319622494
-1.67216820465452,NA,NA,NA,NA,NA
-0.643061979385665,0.722242767623613,0.906037359573012,0.390360029179413,0.227111483742481,0.332249319622494
NA,NA,NA,NA,NA,NA
-0.566660186502906,-0.928597844087502,0.906037359573012,0.390360029179413,0.227111483742481,-0.830623299056236
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.65132927994,1.54766307347917,-0.47271514412505,-0.780720058358826,-1.27182430895789,-0.830623299056236
0.161909963412086,-0.928597844087502,-0.47271514412505,-1.95180014589707,-1.27182430895789,1.49512193830122
0.728029285162426,-0.928597844087502,-1.85146764782311,1.56144011671765,NA,0.332249319622494
-0.252376260505988,1.54766307347917,-0.47271514412505,0.390360029179413,0.227111483742481,0.332249319622494
1.62280136715634,-0.928597844087502,0.906037359573012,-1.95180014589707,-2.77076010165827,-1.99349591773497
-1.18451626545435,1.54766307347917,-0.47271514412505,1.56144011671765,1.72604727644285,1.49512193830122
1.92536391981675,-0.928597844087502,-1.85146764782311,0.390360029179413,0.227111483742481,0.332249319622494
-1.63366968377906,1.54766307347917,0.906037359573012,0.390360029179413,1.72604727644285,1.49512193830122
0.239237008774995,-0.928597844087502,-0.47271514412505,-0.780720058358826,0.227111483742481,0.332249319622494
0.845988904338568,-0.103177538231945,-1.85146764782311,-0.780720058358826,0.227111483742481,-1.99349591773497
-1.45927132719751,-0.928597844087502,-0.47271514412505,0.390360029179413,0.227111483742481,0.332249319622494
NA,NA,NA,NA,NA,NA
-0.0924469261584468,NA,0.906037359573012,NA,0.227111483742481,0.332249319622494
1.49613932533421,-0.103177538231945,NA,NA,NA,NA
2.35951418703602,-0.928597844087502,-0.47271514412505,0.390360029179413,0.227111483742481,0.332249319622494
-1.68834838713037,0.722242767623613,0.906037359573012,-0.780720058358826,-1.27182430895789,-0.830623299056236
0.350273762262007,-0.928597844087502,-0.47271514412505,-0.780720058358826,-1.27182430895789,-0.830623299056236
0.342712919169824,1.54766307347917,0.906037359573012,0.390360029179413,-1.27182430895789,0.332249319622494
NA,NA,NA,NA,NA,NA
-0.959911436656489,-0.103177538231945,0.906037359573012,-0.780720058358826,NA,-1.99349591773497
0.611971507306797,0.722242767623613,0.906037359573012,-0.780720058358826,0.227111483742481,-1.99349591773497
NA,NA,NA,NA,NA,NA
-0.0897298705369786,0.722242767623613,0.906037359573012,0.390360029179413,0.227111483742481,0.332249319622494
NA,NA,NA,NA,NA,NA
0.46530119673933,-0.928597844087502,0.906037359573012,-1.95180014589707,-1.27182430895789,-0.830623299056236
-0.787647155197837,0.722242767623613,-0.47271514412505,1.56144011671765,0.227111483742481,0.332249319622494
0.0626447216254922,1.54766307347917,0.906037359573012,0.390360029179413,0.227111483742481,-0.830623299056236
-0.576124091097026,-0.103177538231945,-0.47271514412505,0.390360029179413,0.227111483742481,0.332249319622494
NA,NA,NA,NA,NA,NA
-0.793818300390219,0.722242767623613,-0.47271514412505,-0.780720058358826,0.227111483742481,0.332249319622494
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.0569673781586318,NA,0.906037359573012,0.390360029179413,0.227111483742481,0.332249319622494
0.854792779523562,-0.928597844087502,-0.47271514412505,-0.780720058358826,0.227111483742481,0.332249319622494
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
