"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num"
-1.21821094774682,-1.4403389431611,-0.816982446237566,0.0901406230128986,1.07361058202075
-0.364915165473424,0.960225962107401,1.15504414812897,1.14178122483005,1.07361058202075
0.935368517714192,-0.240056490526851,-1.80299574342084,-0.96149997880425,-0.0325336540006286
1.60569277067736,-0.240056490526851,0.169030850945703,1.14178122483005,1.07361058202075
-0.0728755445386465,-0.240056490526851,-1.80299574342084,-2.0131405806214,-0.0325336540006286
NA,NA,NA,NA,NA
-1.31711760324227,-2.64062139579535,0.169030850945703,0.0901406230128986,-0.0325336540006286
1.46186233394403,-0.240056490526851,0.169030850945703,-2.0131405806214,-2.24482212604338
-0.752375358883297,-0.240056490526851,-0.816982446237566,-0.96149997880425,-1.13867789002201
1.90349667413226,-0.240056490526851,-0.816982446237566,1.14178122483005,1.07361058202075
-0.0922811811525716,0.960225962107401,1.15504414812897,0.0901406230128986,-1.13867789002201
-0.386139226426005,0.960225962107401,1.15504414812897,1.14178122483005,1.07361058202075
0.835045613171075,-0.240056490526851,0.169030850945703,-0.96149997880425,-1.13867789002201
0.297485477535676,0.960225962107401,-0.816982446237566,0.0901406230128986,-0.0325336540006286
-0.0223836497355278,0.960225962107401,0.169030850945703,0.0901406230128986,-0.0325336540006286
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.166144976163227,-1.4403389431611,-0.816982446237566,-2.0131405806214,-1.13867789002201
0.666778498308763,-1.4403389431611,-0.816982446237566,0.0901406230128986,-0.0325336540006286
-0.735641595070016,0.960225962107401,1.15504414812897,0.0901406230128986,-0.0325336540006286
1.31543972500313,-1.4403389431611,-0.816982446237566,-0.96149997880425,-0.0325336540006286
-0.910268932994308,-0.240056490526851,0.169030850945703,0.0901406230128986,-0.0325336540006286
1.30595395226549,-0.240056490526851,-0.816982446237566,1.14178122483005,1.07361058202075
NA,NA,NA,NA,NA
1.57109592504084,-1.4403389431611,-0.816982446237566,-2.0131405806214,-2.24482212604338
0.607312152026177,-0.240056490526851,-1.80299574342084,-0.96149997880425,-0.0325336540006286
-0.842999117445019,0.960225962107401,1.15504414812897,1.14178122483005,1.07361058202075
-0.365712171404262,0.960225962107401,1.15504414812897,0.0901406230128986,-0.0325336540006286
0.508350322621134,-0.240056490526851,0.169030850945703,0.0901406230128986,-1.13867789002201
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.652796756834987,0.960225962107401,1.15504414812897,1.14178122483005,1.07361058202075
-1.09171266358567,-1.4403389431611,0.169030850945703,0.0901406230128986,1.07361058202075
-0.986689783241586,NA,NA,NA,NA
-1.89153077231706,0.960225962107401,1.15504414812897,1.14178122483005,1.07361058202075
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.506472254628051,0.960225962107401,1.15504414812897,1.14178122483005,1.07361058202075
1.29147390578152,-0.240056490526851,-0.816982446237566,0.0901406230128986,-1.13867789002201
0.073191449748161,0.960225962107401,-0.816982446237566,0.0901406230128986,1.07361058202075
-0.121056099885817,-0.240056490526851,-0.816982446237566,0.0901406230128986,-0.0325336540006286
-0.844379800575975,0.960225962107401,1.15504414812897,0.0901406230128986,-0.0325336540006286
NA,NA,NA,NA,NA
-1.36913366895172,0.960225962107401,1.15504414812897,1.14178122483005,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,0.960225962107401,1.15504414812897,0.0901406230128986,-1.13867789002201
